,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_주식회사 동우이앤씨,y
474,2015-09-21,0.9928995818305925,0.9806847634314158,1.0115453650615476,0.9928995818305925,0.9928995818305925,0.0031812604249364437,0.0031812604249364437,0.0031812604249364437,0.0014546478627789948,0.0014546478627789948,0.0014546478627789948,0.0017266125621574486,0.0017266125621574486,0.0017266125621574486,0.0,0.0,0.0,0.996080842255529,0.9927975886
475,2015-09-22,0.9928998810992377,0.981665637558053,1.0127770581954694,0.9928998810992377,0.9928998810992377,0.004020674355535194,0.004020674355535194,0.004020674355535194,0.002193431222057141,0.002193431222057141,0.002193431222057141,0.0018272431334780527,0.0018272431334780527,0.0018272431334780527,0.0,0.0,0.0,0.9969205554547729,0.9931597121
476,2015-09-23,0.9929001803678826,0.980708147057234,1.0120438412668271,0.9929001803678826,0.9929001803678826,0.003160373718561205,0.003160373718561205,0.003160373718561205,0.0012440829294493904,0.0012440829294493904,0.0012440829294493904,0.0019162907891118143,0.0019162907891118143,0.0019162907891118143,0.0,0.0,0.0,0.9960605540864439,1.0038219142
477,2015-09-24,0.9929004796365277,0.9807416968459991,1.0113970665693455,0.9929004796365277,0.9929004796365277,0.0033729850862155185,0.0033729850862155185,0.0033729850862155185,0.0013795489508999206,0.0013795489508999206,0.0013795489508999206,0.001993436135315598,0.001993436135315598,0.001993436135315598,0.0,0.0,0.0,0.9962734647227433,0.9941196847
478,2015-09-25,0.9929007789051727,0.9816025643156285,1.0117358037688353,0.9929007789051727,0.9929007789051727,0.003547713507984905,0.003547713507984905,0.003547713507984905,0.0014890635471645052,0.0014890635471645052,0.0014890635471645052,0.0020586499608204,0.0020586499608204,0.0020586499608204,0.0,0.0,0.0,0.9964484924131576,0.9938239205
479,2015-09-30,0.992902275248398,0.9811378278867802,1.0119760015172503,0.992902275248398,0.992902275248398,0.003466453819480199,0.003466453819480199,0.003466453819480199,0.0012440829294499411,0.0012440829294499411,0.0012440829294499411,0.0022223708900302574,0.0022223708900302574,0.0022223708900302574,0.0,0.0,0.0,0.9963687290678782,0.9942233437
480,2015-10-01,0.9929025745170431,0.9814683573305617,1.0119518671336145,0.9929025745170431,0.9929025745170431,0.003608233706482926,0.003608233706482926,0.003608233706482926,0.0013795489509012258,0.0013795489509012258,0.0013795489509012258,0.0022286847555817004,0.0022286847555817004,0.0022286847555817004,0.0,0.0,0.0,0.996510808223526,0.9940126663
481,2015-10-02,0.9929028737856882,0.9809433287557379,1.011062307711465,0.9929028737856882,0.9929028737856882,0.003717829441245661,0.003717829441245661,0.003717829441245661,0.0014890635471613719,0.0014890635471613719,0.0014890635471613719,0.0022287658940842885,0.0022287658940842885,0.0022287658940842885,0.0,0.0,0.0,0.9966207032269339,0.993825693
482,2015-10-05,0.9929037715916232,0.9805634352064128,1.0129865596771481,0.9929037715916232,0.9929037715916232,0.0036578379771219495,0.0036578379771219495,0.0036578379771219495,0.001454647862774865,0.001454647862774865,0.001454647862774865,0.0022031901143470837,0.0022031901143470837,0.0022031901143470837,0.0,0.0,0.0,0.9965616095687452,0.9947157617
483,2015-10-06,0.9929040708602683,0.9812246869705054,1.0132989740357716,0.9929040708602683,0.9929040708602683,0.004382964261570185,0.004382964261570185,0.004382964261570185,0.00219343122205703,0.00219343122205703,0.00219343122205703,0.002189533039513156,0.002189533039513156,0.002189533039513156,0.0,0.0,0.0,0.9972870351218385,1.0050632077
484,2015-10-07,0.9929043701289134,0.9815257044248373,1.0114180283221335,0.9929043701289134,0.9929043701289134,0.003418803064052608,0.003418803064052608,0.003418803064052608,0.001244082929448912,0.001244082929448912,0.001244082929448912,0.0021747201346036965,0.0021747201346036965,0.0021747201346036965,0.0,0.0,0.0,0.996323173192966,1.0096275823
485,2015-10-08,0.9929046693975584,0.9815972673574822,1.0114863141476964,0.9929046693975584,0.9929046693975584,0.003538884236197694,0.003538884236197694,0.003538884236197694,0.0013795489509025307,0.0013795489509025307,0.0013795489509025307,0.002159335285295164,0.002159335285295164,0.002159335285295164,0.0,0.0,0.0,0.9964435536337561,1.0038145681
486,2015-10-12,0.9929058664721386,0.981276547015807,1.011600838134582,0.9929058664721386,0.9929058664721386,0.0035509906319994193,0.0035509906319994193,0.0035509906319994193,0.0014546478627788233,0.0014546478627788233,0.0014546478627788233,0.002096342769220596,0.002096342769220596,0.002096342769220596,0.0,0.0,0.0,0.996456857104138,1.0022474208
487,2015-10-14,0.9929064650094287,0.9808157407112792,1.0112533235203434,0.9929064650094287,0.9929064650094287,0.003304990525819907,0.003304990525819907,0.003304990525819907,0.0012440829294498264,0.0012440829294498264,0.0012440829294498264,0.0020609075963700803,0.0020609075963700803,0.0020609075963700803,0.0,0.0,0.0,0.9962114555352486,0.9897943692
488,2015-10-15,0.9929067642780739,0.9818209714795879,1.0117261311334937,0.9929067642780739,0.9929067642780739,0.0034196149226034343,0.0034196149226034343,0.0034196149226034343,0.0013795489509006932,0.0013795489509006932,0.0013795489509006932,0.0020400659717027406,0.0020400659717027406,0.0020400659717027406,0.0,0.0,0.0,0.9963263792006773,0.9940175761
489,2015-10-16,0.9929070635467189,0.9809285199910243,1.0114678761525704,0.9929070635467189,0.9929070635467189,0.00350498196608326,0.00350498196608326,0.00350498196608326,0.0014890635471645122,0.0014890635471645122,0.0014890635471645122,0.0020159184189187484,0.0020159184189187484,0.0020159184189187484,0.0,0.0,0.0,0.9964120455128022,0.993161417
490,2015-10-19,0.9929079613526541,0.9806677122558036,1.0116727551134137,0.9929079613526541,0.9929079613526541,0.0033678292556568743,0.0033678292556568743,0.0033678292556568743,0.0014546478627827815,0.0014546478627827815,0.0014546478627827815,0.001913181392874093,0.001913181392874093,0.001913181392874093,0.0,0.0,0.0,0.9962757906083111,0.9895568676
491,2015-10-20,0.9929082606212991,0.9810503321435635,1.0124333039598683,0.9929082606212991,0.9929082606212991,0.004058770506790862,0.004058770506790862,0.004058770506790862,0.00219343122206222,0.00219343122206222,0.00219343122206222,0.001865339284728642,0.001865339284728642,0.001865339284728642,0.0,0.0,0.0,0.9969670311280899,1.0038151417
492,2015-10-22,0.9929088591585892,0.981124136501105,1.0121259612655427,0.9929088591585892,0.9929088591585892,0.003123268358605731,0.003123268358605731,0.003123268358605731,0.0013795489509012785,0.0013795489509012785,0.0013795489509012785,0.0017437194077044526,0.0017437194077044526,0.0017437194077044526,0.0,0.0,0.0,0.9960321275171949,1.0111665097
493,2015-10-23,0.9929091584272343,0.9806688014739352,1.011105078923416,0.9929091584272343,0.9929091584272343,0.0031576611937822437,0.0031576611937822437,0.0031576611937822437,0.0014890635471666112,0.0014890635471666112,0.0014890635471666112,0.0016685976466156327,0.0016685976466156327,0.0016685976466156327,0.0,0.0,0.0,0.9960668196210165,0.9844337794
494,2015-10-27,0.9929103555018145,0.9819020865476633,1.0117149958252805,0.9929103555018145,0.9929103555018145,0.0034609678015226804,0.0034609678015226804,0.0034609678015226804,0.0021934312220605852,0.0021934312220605852,0.0021934312220605852,0.0012675365794620952,0.0012675365794620952,0.0012675365794620952,0.0,0.0,0.0,0.9963713233033372,0.9897595898
495,2015-10-28,0.9929106547715013,0.9802794492066839,1.010230932439094,0.9929106547715013,0.9929106547715013,0.0023878021149625183,0.0023878021149625183,0.0023878021149625183,0.0012440829294493487,0.0012440829294493487,0.0012440829294493487,0.0011437191855131696,0.0011437191855131696,0.0011437191855131696,0.0,0.0,0.0,0.9952984568864638,1.0111661669
496,2015-10-30,0.9929112533108748,0.9797914717597319,1.010781725712934,0.9929112533108748,0.9929112533108748,0.002363161976370606,0.002363161976370606,0.002363161976370606,0.0014890635471728844,0.0014890635471728844,0.0014890635471728844,0.0008740984291977214,0.0008740984291977214,0.0008740984291977214,0.0,0.0,0.0,0.9952744152872455,0.9989336358
497,2015-11-02,0.992912151119935,0.9794142713396938,1.010482284071246,0.992912151119935,0.992912151119935,0.001892831001795793,0.001892831001795793,0.001892831001795793,0.0014546478627786522,0.0014546478627786522,0.0014546478627786522,0.00043818313901714076,0.00043818313901714076,0.00043818313901714076,0.0,0.0,0.0,0.9948049821217309,1.00055289
498,2015-11-03,0.9929124503896218,0.9800402168852685,1.0103580819557927,0.9929124503896218,0.9929124503896218,0.0024856208091009013,0.0024856208091009013,0.0024856208091009013,0.0021934312220589502,0.0021934312220589502,0.0021934312220589502,0.00029218958704195155,0.00029218958704195155,0.00029218958704195155,0.0,0.0,0.0,0.9953980711987227,1.008114928
499,2015-11-04,0.9929127496593086,0.9784432408357667,1.010484763657474,0.9929127496593086,0.9929127496593086,0.001393545883729469,0.001393545883729469,0.001393545883729469,0.0012440829294483192,0.0012440829294483192,0.0012440829294483192,0.00014946295428114984,0.00014946295428114984,0.00014946295428114984,0.0,0.0,0.0,0.9943062955430381,0.9984068987
500,2015-11-06,0.992913348198682,0.9778455472895924,1.0089253517758705,0.992913348198682,0.992913348198682,0.0013718317000962013,0.0013718317000962013,0.0013718317000962013,0.0014890635471697515,0.0014890635471697515,0.0014890635471697515,-0.00011723184707354998,-0.00011723184707354998,-0.00011723184707354998,0.0,0.0,0.0,0.9942851798987783,1.0096285933
501,2015-11-09,0.9929142460077424,0.9777765962899977,1.009554213140193,0.9929142460077424,0.9929142460077424,0.0010158443527197674,0.0010158443527197674,0.0010158443527197674,0.0014546478627767096,0.0014546478627767096,0.0014546478627767096,-0.00043880351005694203,-0.00043880351005694203,-0.00043880351005694203,0.0,0.0,0.0,0.9939300903604621,1.0011450446
502,2015-11-10,0.9929145452774291,0.9787412490986772,1.0099750684399167,0.9929145452774291,0.9929145452774291,0.0016755817838768298,0.0016755817838768298,0.0016755817838768298,0.002193431222062618,0.002193431222062618,0.002193431222062618,-0.0005178494381857877,-0.0005178494381857877,-0.0005178494381857877,0.0,0.0,0.0,0.9945901270613059,0.9940177656
503,2015-11-11,0.9929148445471159,0.9772674727489311,1.0098415433389452,0.9929148445471159,0.9929148445471159,0.00066351225590723,0.00066351225590723,0.00066351225590723,0.001244082929450024,0.001244082929450024,0.001244082929450024,-0.0005805706735427939,-0.0005805706735427939,-0.0005805706735427939,0.0,0.0,0.0,0.9935783568030231,0.9897944438
504,2015-11-12,0.9929151438168027,0.9787854749449139,1.0088162827825524,0.9929151438168027,0.9929151438168027,0.0007534325345275635,0.0007534325345275635,0.0007534325345275635,0.0013795489509013314,0.0013795489509013314,0.0013795489509013314,-0.0006261164163737677,-0.0006261164163737677,-0.0006261164163737677,0.0,0.0,0.0,0.9936685763513302,1.011158355
505,2015-11-13,0.9929154430864894,0.9772236926249609,1.0096368704124463,0.9929154430864894,0.9929154430864894,0.0008350443061273569,0.0008350443061273569,0.0008350443061273569,0.0014890635471666185,0.0014890635471666185,0.0014890635471666185,-0.0006540192410392614,-0.0006540192410392614,-0.0006540192410392614,0.0,0.0,0.0,0.9937504873926167,1.0121694842
506,2015-11-16,0.9929163408955497,0.9789318521835465,1.0101883108984486,0.9929163408955497,0.9929163408955497,0.0008212905899303823,0.0008212905899303823,0.0008212905899303823,0.001454647862768622,0.001454647862768622,0.001454647862768622,-0.0006333572728382398,-0.0006333572728382398,-0.0006333572728382398,0.0,0.0,0.0,0.9937376314854801,1.00506312
507,2015-11-17,0.9929166401652364,0.9792195108233367,1.0101273533362312,0.9929166401652364,0.9929166401652364,0.001599165616442449,0.001599165616442449,0.001599165616442449,0.002193431222060983,0.002193431222060983,0.002193431222060983,-0.0005942656056185337,-0.0005942656056185337,-0.0005942656056185337,0.0,0.0,0.0,0.9945158057816789,1.0024238457
508,2015-11-19,0.9929172387046099,0.9784235900785584,1.0092862307124437,0.9929172387046099,0.9929172387046099,0.0009029253248619947,0.0009029253248619947,0.0009029253248619947,0.0013795489509026361,0.0013795489509026361,0.0013795489509026361,-0.0004766236260406415,-0.0004766236260406415,-0.0004766236260406415,0.0,0.0,0.0,0.9938201640294719,0.9890434133
509,2015-11-20,0.9929175379742966,0.9781867912957367,1.0088227044613203,0.9929175379742966,0.9929175379742966,0.0010868014418521244,0.0010868014418521244,0.0010868014418521244,0.0014890635471634852,0.0014890635471634852,0.0014890635471634852,-0.0004022621053113606,-0.0004022621053113606,-0.0004022621053113606,0.0,0.0,0.0,0.9940043394161487,0.983704972
510,2015-11-23,0.992918435783357,0.9770072791759523,1.0096655282567226,0.992918435783357,0.992918435783357,0.0013070219094163333,0.0013070219094163333,0.0013070219094163333,0.001454647862769508,0.001454647862769508,0.001454647862769508,-0.00014762595335317467,-0.00014762595335317467,-0.00014762595335317467,0.0,0.0,0.0,0.9942254576927734,0.9967185607
511,2015-11-26,0.9929193335924172,0.9797173734316524,1.0104284905788037,0.9929193335924172,0.9929193335924172,0.001473985869098755,0.001473985869098755,0.001473985869098755,0.0013795489508976568,0.0013795489508976568,0.0013795489508976568,9.443691820109793e-05,9.443691820109793e-05,9.443691820109793e-05,0.0,0.0,0.0,0.994393319461516,0.9873280298
512,2015-11-30,0.9929205306711643,0.9791392874493727,1.0108593169704936,0.9929205306711643,0.9929205306711643,0.001726066038642922,0.001726066038642922,0.001726066038642922,0.0014546478627765376,0.0014546478627765376,0.0014546478627765376,0.0002714181758663844,0.0002714181758663844,0.0002714181758663844,0.0,0.0,0.0,0.9946465967098072,0.9938144686
513,2015-12-01,0.9929208299408511,0.9799872630565969,1.0110359820921324,0.9929208299408511,0.9929208299408511,0.002469165196537348,0.002469165196537348,0.002469165196537348,0.002193431222057712,0.002193431222057712,0.002193431222057712,0.0002757339744796364,0.0002757339744796364,0.0002757339744796364,0.0,0.0,0.0,0.9953899951373885,0.989794366
514,2015-12-02,0.9929211292105378,0.9793773074486347,1.0099886874659343,0.9929211292105378,0.9929211292105378,0.0015056716519979522,0.0015056716519979522,0.0015056716519979522,0.0012440829294488801,0.0012440829294488801,0.0012440829294488801,0.000261588722549072,0.000261588722549072,0.000261588722549072,0.0,0.0,0.0,0.9944268008625358,1.0024696779
515,2015-12-03,0.9929214284802245,0.9791143536033021,1.0097134802332368,0.9929214284802245,0.9929214284802245,0.0016080951760609067,0.0016080951760609067,0.0016080951760609067,0.0013795489508989618,0.0013795489508989618,0.0013795489508989618,0.00022854622516194474,0.00022854622516194474,0.00022854622516194474,0.0,0.0,0.0,0.9945295236562853,0.9937111995
516,2015-12-04,0.9929217277499113,0.979473036092372,1.0106147715530451,0.9929217277499113,0.9929217277499113,0.0016657344623011554,0.0016657344623011554,0.0016657344623011554,0.0014890635471687126,0.0014890635471687126,0.0014890635471687126,0.00017667091513244292,0.00017667091513244292,0.00017667091513244292,0.0,0.0,0.0,0.9945874622122124,0.9852006837
517,2015-12-09,0.992923224098345,0.9789497534152188,1.0090296975274373,0.992923224098345,0.992923224098345,0.0009157372692110578,0.0009157372692110578,0.0009157372692110578,0.0012440829294494311,0.0012440829294494311,0.0012440829294494311,-0.00032834566023837327,-0.00032834566023837327,-0.00032834566023837327,0.0,0.0,0.0,0.993838961367556,1.002570281
518,2015-12-10,0.9929235233680318,0.978106745862514,1.0089098996096513,0.9929235233680318,0.9929235233680318,0.000914726356221431,0.000914726356221431,0.000914726356221431,0.0013795489508995468,0.0013795489508995468,0.0013795489508995468,-0.00046482259467811593,-0.00046482259467811593,-0.00046482259467811593,0.0,0.0,0.0,0.9938382497242533,1.0024689255
519,2015-12-11,0.9929238226377186,0.9788529987857465,1.0085210320025035,0.9929238226377186,0.9929238226377186,0.0008822037086758037,0.0008822037086758037,0.0008822037086758037,0.0014890635471634928,0.0014890635471634928,0.0014890635471634928,-0.0006068598384876891,-0.0006068598384876891,-0.0006068598384876891,0.0,0.0,0.0,0.9938060263463944,0.9827106401
520,2015-12-16,0.9929253189861523,0.9765622075097237,1.0093376419473044,0.9929253189861523,0.9929253189861523,-4.240684790547932e-05,-4.240684790547932e-05,-4.240684790547932e-05,0.001244082929448402,0.001244082929448402,0.001244082929448402,-0.0012864897773538814,-0.0012864897773538814,-0.0012864897773538814,0.0,0.0,0.0,0.9928829121382469,1.0038223852
521,2015-12-17,0.992925618255839,0.9772068483597156,1.007980677450988,0.992925618255839,0.992925618255839,-1.427700287762631e-05,-1.427700287762631e-05,-1.427700287762631e-05,0.0013795489509015716,0.0013795489509015716,0.0013795489509015716,-0.001393825953779198,-0.001393825953779198,-0.001393825953779198,0.0,0.0,0.0,0.9929113412529614,0.9901429061
522,2015-12-21,0.992926815334586,0.9772631655582502,1.0084496453311111,0.992926815334586,0.992926815334586,-0.0001866420346000697,-0.0001866420346000697,-0.0001866420346000697,0.0014546478627732939,0.0014546478627732939,0.0014546478627732939,-0.0016412898973733638,-0.0016412898973733638,-0.0016412898973733638,0.0,0.0,0.0,0.992740173299986,0.9836996395
523,2015-12-22,0.9929271146042729,0.9784131438864621,1.0085105596562556,0.9929271146042729,0.9929271146042729,0.0005432576335394219,0.0005432576335394219,0.0005432576335394219,0.002193431222058109,0.002193431222058109,0.002193431222058109,-0.0016501735885186873,-0.0016501735885186873,-0.0016501735885186873,0.0,0.0,0.0,0.9934703722378123,0.9887131013
524,2015-12-23,0.9929274138739597,0.9769646751896893,1.0085865808909666,0.9929274138739597,0.9929274138739597,-0.0003926207222447334,-0.0003926207222447334,-0.0003926207222447334,0.0012440829294504702,0.0012440829294504702,0.0012440829294504702,-0.0016367036516952036,-0.0016367036516952036,-0.0016367036516952036,0.0,0.0,0.0,0.9925347931517149,1.0067856308
525,2015-12-24,0.9929277131436464,0.9787389157644095,1.009105118426939,0.9929277131436464,0.9929277131436464,-0.000221749760232896,-0.000221749760232896,-0.000221749760232896,0.0013795489508990147,0.0013795489508990147,0.0013795489508990147,-0.0016012987111319104,-0.0016012987111319104,-0.0016012987111319104,0.0,0.0,0.0,0.9927059633834134,0.9947630205
526,2015-12-29,0.9929292094920802,0.9783669958053822,1.0095163737867712,0.9929292094920802,0.9929292094920802,0.0010441733777748045,0.0010441733777748045,0.0010441733777748045,0.0021934312220617765,0.0021934312220617765,0.0021934312220617765,-0.0011492578442869722,-0.0011492578442869722,-0.0011492578442869722,0.0,0.0,0.0,0.993973382869855,1.0010201616
527,2016-01-05,0.9929313043798874,0.9790680302673239,1.0102062051434604,0.9929313043798874,0.9929313043798874,0.001897653753960667,0.001897653753960667,0.001897653753960667,0.0021934312220579983,0.0021934312220579983,0.0021934312220579983,-0.0002957774680973316,-0.0002957774680973316,-0.0002957774680973316,0.0,0.0,0.0,0.9948289581338481,0.9941279232
528,2016-01-06,0.9929316036495742,0.9781098920608443,1.0092243494636415,0.9929316036495742,0.9929316036495742,0.001026937977029176,0.001026937977029176,0.001026937977029176,0.0012440829294499919,0.0012440829294499919,0.0012440829294499919,-0.00021714495242081597,-0.00021714495242081597,-0.00021714495242081597,0.0,0.0,0.0,0.9939585416266034,0.9868386016
529,2016-01-08,0.9929322021889476,0.9790832777915547,1.0090856169621745,0.9929322021889476,0.9929322021889476,0.0013630981432073033,0.0013630981432073033,0.0013630981432073033,0.0014890635471603668,0.0014890635471603668,0.0014890635471603668,-0.0001259654039530634,-0.0001259654039530634,-0.0001259654039530634,0.0,0.0,0.0,0.994295300332155,0.9852044375
530,2016-01-11,0.992933099998008,0.9788304179388618,1.009316352770392,0.992933099998008,0.992933099998008,0.0012698735733891666,0.0012698735733891666,0.0012698735733891666,0.0014546478627761943,0.0014546478627761943,0.0014546478627761943,-0.00018477428938702754,-0.00018477428938702754,-0.00018477428938702754,0.0,0.0,0.0,0.9942029735713972,1.0022751899
531,2016-01-14,0.9929339978070683,0.9780870232444144,1.0097171076539377,0.9929339978070683,0.9929339978070683,0.0008856052037733925,0.0008856052037733925,0.0008856052037733925,0.001379548950899787,0.001379548950899787,0.001379548950899787,-0.0004939437471263948,-0.0004939437471263948,-0.0004939437471263948,0.0,0.0,0.0,0.9938196030108416,0.9844394816
532,2016-01-15,0.9929342970767551,0.9790369513359385,1.0084614676394728,0.9929342970767551,0.9929342970767551,0.0008403056639404954,0.0008403056639404954,0.0008403056639404954,0.0014890635471666398,0.0014890635471666398,0.0014890635471666398,-0.0006487578832261445,-0.0006487578832261445,-0.0006487578832261445,0.0,0.0,0.0,0.9937746027406955,0.986836902
533,2016-01-18,0.9929351948858153,0.9774505718410057,1.0078703613153916,0.9929351948858153,0.9929351948858153,0.00022017796054084188,0.00022017796054084188,0.00022017796054084188,0.0014546478627801521,0.0014546478627801521,0.0014546478627801521,-0.0012344699022393101,-0.0012344699022393101,-0.0012344699022393101,0.0,0.0,0.0,0.9931553728463561,1.0010226725
534,2016-01-19,0.992935494155502,0.9787040038472937,1.0093711909097078,0.992935494155502,0.992935494155502,0.0007350506815969594,0.0007350506815969594,0.0007350506815969594,0.0021934312220631895,0.0021934312220631895,0.0021934312220631895,-0.0014583805404662297,-0.0014583805404662297,-0.0014583805404662297,0.0,0.0,0.0,0.9936705448370989,0.9850072965
535,2016-01-20,0.9929357934251888,0.9772002352799771,1.0083334152432737,0.9929357934251888,0.9929357934251888,-0.0004456080688737717,-0.0004456080688737717,-0.0004456080688737717,0.0012440829294506676,0.0012440829294506676,0.0012440829294506676,-0.0016896909983244392,-0.0016896909983244392,-0.0016896909983244392,0.0,0.0,0.0,0.9924901853563151,0.9868365958
536,2016-01-22,0.9929363919645623,0.9771023952634007,1.0073812586292015,0.9929363919645623,0.9929363919645623,-0.0006668116538181274,-0.0006668116538181274,-0.0006668116538181274,0.0014890635471614194,0.0014890635471614194,0.0014890635471614194,-0.0021558752009795466,-0.0021558752009795466,-0.0021558752009795466,0.0,0.0,0.0,0.9922695803107442,0.9837068365
537,2016-01-26,0.9929375890433094,0.9760889739093946,1.0065903652000476,0.9929375890433094,0.9929375890433094,-0.0007750924166241946,-0.0007750924166241946,-0.0007750924166241946,0.0021934312220636973,0.0021934312220636973,0.0021934312220636973,-0.002968523638687892,-0.002968523638687892,-0.002968523638687892,0.0,0.0,0.0,0.9921624966266852,0.9895530948
538,2016-01-27,0.992937888312996,0.9759058345878064,1.0058533078870664,0.992937888312996,0.992937888312996,-0.0018762086585327735,-0.0018762086585327735,-0.0018762086585327735,0.0012440829294496382,0.0012440829294496382,0.0012440829294496382,-0.0031202915879824118,-0.0031202915879824118,-0.0031202915879824118,0.0,0.0,0.0,0.9910616796544632,0.9868277067
539,2016-01-29,0.9929384868523696,0.9751635032083823,1.005879837558461,0.9929384868523696,0.9929384868523696,-0.0018464404335315006,-0.0018464404335315006,-0.0018464404335315006,0.0014890635471603735,0.0014890635471603735,0.0014890635471603735,-0.003335503980691874,-0.003335503980691874,-0.003335503980691874,0.0,0.0,0.0,0.9910920464188381,0.9867822126
540,2016-02-02,0.9929396839311166,0.9768914891727447,1.0074484541869715,0.9929396839311166,0.9929396839311166,-0.0011538215448939364,-0.0011538215448939364,-0.0011538215448939364,0.002193431222059919,0.002193431222059919,0.002193431222059919,-0.0033472527669538557,-0.0033472527669538557,-0.0033472527669538557,0.0,0.0,0.0,0.9917858623862227,0.9967070851
541,2016-02-03,0.9929399832008033,0.9757140256705268,1.005774753507544,0.9929399832008033,0.9929399832008033,-0.0020130439324690733,-0.0020130439324690733,-0.0020130439324690733,0.001244082929448609,0.001244082929448609,0.001244082929448609,-0.003257126861917682,-0.003257126861917682,-0.003257126861917682,0.0,0.0,0.0,0.9909269392683343,1.0035087011
542,2016-02-04,0.9929402824704902,0.9761458063661345,1.0067769470640568,0.9929402824704902,0.9929402824704902,-0.0017510679468651358,-0.0017510679468651358,-0.0017510679468651358,0.0013795489509029818,0.0013795489509029818,0.0013795489509029818,-0.003130616897768118,-0.003130616897768118,-0.003130616897768118,0.0,0.0,0.0,0.9911892145236251,0.989896806
543,2016-02-05,0.9929405817401769,0.97724581906089,1.0074033724838884,0.9929405817401769,0.9929405817401769,-0.0014803197570846633,-0.0014803197570846633,-0.0014803197570846633,0.0014890635471718793,0.0014890635471718793,0.0014890635471718793,-0.0029693833042565426,-0.0029693833042565426,-0.0029693833042565426,0.0,0.0,0.0,0.9914602619830922,0.9844393909
544,2016-02-11,0.992942377032424,0.9779138816180205,1.00800507588307,0.992942377032424,0.992942377032424,-6.300565861714747e-05,-6.300565861714747e-05,-6.300565861714747e-05,0.001379548950901145,0.001379548950901145,0.001379548950901145,-0.0014425546095182924,-0.0014425546095182924,-0.0014425546095182924,0.0,0.0,0.0,0.9928793713738069,0.984419105
545,2016-02-12,0.9929426762477986,0.9768441979725654,1.0077387709973225,0.9929426762477986,0.9929426762477986,0.0003559551248377314,0.0003559551248377314,0.0003559551248377314,0.0014890635471708333,0.0014890635471708333,0.0014890635471708333,-0.0011331084223331017,-0.0011331084223331017,-0.0011331084223331017,0.0,0.0,0.0,0.9932986313726364,0.9868134659
546,2016-02-15,0.9929435738939223,0.978805586495927,1.0101798256859045,0.9929435738939223,0.9929435738939223,0.001247395716371559,0.001247395716371559,0.001247395716371559,0.0014546478627839384,0.0014546478627839384,0.0014546478627839384,-0.0002072521464123793,-0.0002072521464123793,-0.0002072521464123793,0.0,0.0,0.0,0.9941909696102939,0.9868408982
547,2016-02-16,0.9929438731092968,0.9798962878939683,1.0106464628116794,0.9929438731092968,0.9929438731092968,0.002277514909455426,0.002277514909455426,0.002277514909455426,0.002193431222061951,0.002193431222061951,0.002193431222061951,8.408368739347497e-05,8.408368739347497e-05,8.408368739347497e-05,0.0,0.0,0.0,0.9952213880187522,0.9965472694
548,2016-02-17,0.9929441723246714,0.9788993446389079,1.0093630120376875,0.9929441723246714,0.9929441723246714,0.0016031264166588767,0.0016031264166588767,0.0016031264166588767,0.0012440829294492846,0.0012440829294492846,0.0012440829294492846,0.00035904348720959214,0.00035904348720959214,0.00035904348720959214,0.0,0.0,0.0,0.9945472987413302,0.9993474332
549,2016-02-18,0.9929444715400458,0.9794420260142543,1.010487758114464,0.9929444715400458,0.9929444715400458,0.001993018972392742,0.001993018972392742,0.001993018972392742,0.00137954895090173,0.00137954895090173,0.00137954895090173,0.0006134700214910122,0.0006134700214910122,0.0006134700214910122,0.0,0.0,0.0,0.9949374905124386,0.9844377502
550,2016-02-22,0.9929456684015441,0.979920762629931,1.0111092491369573,0.9929456684015441,0.9929456684015441,0.002813829393024776,0.002813829393024776,0.002813829393024776,0.0014546478627699504,0.0014546478627699504,0.0014546478627699504,0.001359181530254825,0.001359181530254825,0.001359181530254825,0.0,0.0,0.0,0.9957594977945688,1.0040567185
551,2016-02-23,0.9929459676169186,0.9817942661153201,1.010978842587991,0.9929459676169186,0.9929459676169186,0.0036592651435941887,0.0036592651435941887,0.0036592651435941887,0.002193431222060316,0.002193431222060316,0.002193431222060316,0.0014658339215338722,0.0014658339215338722,0.0014658339215338722,0.0,0.0,0.0,0.9966052327605127,0.9910217154
552,2016-02-25,0.9929465660476676,0.9814449578535824,1.0111829430575936,0.9929465660476676,0.9929465660476676,0.0029551548688056474,0.0029551548688056474,0.0029551548688056474,0.0013795489509037548,0.0013795489509037548,0.0013795489509037548,0.0015756059179018926,0.0015756059179018926,0.0015756059179018926,0.0,0.0,0.0,0.9959017209164732,1.0002264291
553,2016-02-29,0.9929477629091659,0.98108125313466,1.0105767418426173,0.9929477629091659,0.9929477629091659,0.0028533447045378793,0.0028533447045378793,0.0028533447045378793,0.001454647862770836,0.001454647862770836,0.001454647862770836,0.001398696841767043,0.001398696841767043,0.001398696841767043,0.0,0.0,0.0,0.9958011076137038,1.0011530392
554,2016-03-02,0.9929483613399149,0.9803646656498088,1.0104902245995884,0.9929483613399149,0.9929483613399149,0.0023868875851917144,0.0023868875851917144,0.0023868875851917144,0.0012440829294480165,0.0012440829294480165,0.0012440829294480165,0.0011428046557436977,0.0011428046557436977,0.0011428046557436977,0.0,0.0,0.0,0.9953352489251066,1.005064647
