,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_(주)한국종합건축사사무소,y
370,2015-06-18,0.9929397729780429,0.9839856369821753,1.0046483249883216,0.9929397729780429,0.9929397729780429,0.0013042902008142652,0.0013042902008142652,0.0013042902008142652,0.0005216538611337556,0.0005216538611337556,0.0005216538611337556,0.0007826363396805096,0.0007826363396805096,0.0007826363396805096,0.0,0.0,0.0,0.9942440631788572,1.0049491858
371,2015-06-22,0.9928953083535613,0.9843539840421647,1.004584400580728,0.9928953083535613,0.9928953083535613,0.0016241705277884534,0.0016241705277884534,0.0016241705277884534,0.0006951899640992492,0.0006951899640992492,0.0006951899640992492,0.0009289805636892042,0.0009289805636892042,0.0009289805636892042,0.0,0.0,0.0,0.9945194788813497,0.9920486424
372,2015-06-23,0.992884192197441,0.9843782400891572,1.00615729357748,0.992884192197441,0.992884192197441,0.002063373730840371,0.002063373730840371,0.002063373730840371,0.0011493480661048385,0.0011493480661048385,0.0011493480661048385,0.0009140256647355328,0.0009140256647355328,0.0009140256647355328,0.0,0.0,0.0,0.9949475659282814,0.9972735488
373,2015-06-24,0.9928730760413206,0.9839617955998193,1.005513142288637,0.9928730760413206,0.9928730760413206,0.001960591025814407,0.001960591025814407,0.001960591025814407,0.0010805646677038926,0.0010805646677038926,0.0010805646677038926,0.0008800263581105141,0.0008800263581105141,0.0008800263581105141,0.0,0.0,0.0,0.9948336670671349,0.9912966812
374,2015-06-25,0.9928619598852001,0.9831837514504576,1.0054177196149217,0.9928619598852001,0.9928619598852001,0.0013503490882030016,0.0013503490882030016,0.0013503490882030016,0.0005216538611337751,0.0005216538611337751,0.0005216538611337751,0.0008286952270692265,0.0008286952270692265,0.0008286952270692265,0.0,0.0,0.0,0.9942123089734031,0.9884939843
375,2015-06-26,0.9928508437290797,0.9843271774367074,1.0051594714324303,0.9928508437290797,0.9928508437290797,0.001673663615302224,0.001673663615302224,0.001673663615302224,0.000911450820636143,0.000911450820636143,0.000911450820636143,0.000762212794666081,0.000762212794666081,0.000762212794666081,0.0,0.0,0.0,0.9945245073443819,0.9917985992
376,2015-06-29,0.9928174952607185,0.9837093441609741,1.004741755202386,0.9928174952607185,0.9928174952607185,0.0011945856298808755,0.0011945856298808755,0.0011945856298808755,0.000695189964096681,0.000695189964096681,0.000695189964096681,0.0004993956657841945,0.0004993956657841945,0.0004993956657841945,0.0,0.0,0.0,0.9940120808905993,0.9909998929
377,2015-06-30,0.9928063791045981,0.9844840401678764,1.0045566779784594,0.9928063791045981,0.9928063791045981,0.0015505836054239778,0.0015505836054239778,0.0015505836054239778,0.0011493480661072656,0.0011493480661072656,0.0011493480661072656,0.00040123553931671206,0.00040123553931671206,0.00040123553931671206,0.0,0.0,0.0,0.994356962710022,0.9895999036
378,2015-07-08,0.9927174498556349,0.9834369326639173,1.0040522870902473,0.9927174498556349,0.9927174498556349,0.0009785192077616347,0.0009785192077616347,0.0009785192077616347,0.0010805646677027542,0.0010805646677027542,0.0010805646677027542,-0.00010204545994111959,-0.00010204545994111959,-0.00010204545994111959,0.0,0.0,0.0,0.9936959690633965,0.9906489331
379,2015-07-09,0.9927063336995146,0.9824646133141954,1.0039660725673085,0.9927063336995146,0.9927063336995146,0.0004307951596193916,0.0004307951596193916,0.0004307951596193916,0.0005216538611336883,0.0005216538611336883,0.0005216538611336883,-9.085870151429666e-05,-9.085870151429666e-05,-9.085870151429666e-05,0.0,0.0,0.0,0.993137128859134,1.0055986327
380,2015-07-10,0.9926952175433941,0.9834032648689098,1.0041355142716166,0.9926952175433941,0.9926952175433941,0.0008530348636201264,0.0008530348636201264,0.0008530348636201264,0.0009114508206382268,0.0009114508206382268,0.0009114508206382268,-5.841595701810043e-05,-5.841595701810043e-05,-5.841595701810043e-05,0.0,0.0,0.0,0.9935482524070142,0.9913984445
381,2015-07-14,0.9926507529189125,0.9834596097121374,1.0042277325997535,0.9926507529189125,0.9926507529189125,0.0014237012293063017,0.0014237012293063017,0.0014237012293063017,0.00114934806610656,0.00114934806610656,0.00114934806610656,0.00027435316319974156,0.00027435316319974156,0.00027435316319974156,0.0,0.0,0.0,0.9940744541482188,0.9902996142
382,2015-07-15,0.992639636762792,0.984073323328498,1.0049955437853477,0.992639636762792,0.992639636762792,0.001481533515784823,0.001481533515784823,0.001481533515784823,0.0010805646677035231,0.0010805646677035231,0.0010805646677035231,0.00040096884808129977,0.00040096884808129977,0.00040096884808129977,0.0,0.0,0.0,0.9941211702785768,1.0102990802
383,2015-07-16,0.9926349619439765,0.9830157337589395,1.0043133012225673,0.9926349619439765,0.9926349619439765,0.0010618923536395415,0.0010618923536395415,0.0010618923536395415,0.0005216538611337078,0.0005216538611337078,0.0005216538611337078,0.0005402384925058337,0.0005402384925058337,0.0005402384925058337,0.0,0.0,0.0,0.993696854297616,0.9894999518
384,2015-07-17,0.9926302871251608,0.9828902473833201,1.004263041822978,0.9926302871251608,0.9926302871251608,0.0016005144595975579,0.0016005144595975579,0.0016005144595975579,0.0009114508206421138,0.0009114508206421138,0.0009114508206421138,0.0006890636389554441,0.0006890636389554441,0.0006890636389554441,0.0,0.0,0.0,0.9942308015847583,0.9906496203
385,2015-07-22,0.9926069130310826,0.9839495823764101,1.0064368464916769,0.9926069130310826,0.9926069130310826,0.0025319730795923933,0.0025319730795923933,0.0025319730795923933,0.0010805646677034127,0.0010805646677034127,0.0010805646677034127,0.0014514084118889803,0.0014514084118889803,0.0014514084118889803,0.0,0.0,0.0,0.995138886110675,0.9908697597
386,2015-07-23,0.992602238212267,0.9838990869301377,1.0053117323975165,0.992602238212267,0.992602238212267,0.0021031231990823697,0.0021031231990823697,0.0021031231990823697,0.0005216538611342956,0.0005216538611342956,0.0005216538611342956,0.0015814693379480739,0.0015814693379480739,0.0015814693379480739,0.0,0.0,0.0,0.9947053614113494,1.0075989873
387,2015-07-27,0.9925835389370044,0.984724346559506,1.0057044383825806,0.9925835389370044,0.9925835389370044,0.0026119355123970294,0.0026119355123970294,0.0026119355123970294,0.0006951899640905079,0.0006951899640905079,0.0006951899640905079,0.0019167455483065214,0.0019167455483065214,0.0019167455483065214,0.0,0.0,0.0,0.9951954744494014,0.9896954902
388,2015-07-29,0.9925741892993731,0.9846614049984675,1.0053497906288325,0.9925741892993731,0.9925741892993731,0.0030230496365715558,0.0030230496365715558,0.0030230496365715558,0.0010805646677033026,0.0010805646677033026,0.0010805646677033026,0.0019424849688682532,0.0019424849688682532,0.0019424849688682532,0.0,0.0,0.0,0.9955972389359447,1.0092766563
389,2015-07-30,0.9925695144805575,0.9847791326886279,1.005607459683984,0.9925695144805575,0.9925695144805575,0.002437502383819629,0.002437502383819629,0.002437502383819629,0.0005216538611348832,0.0005216538611348832,0.0005216538611348832,0.0019158485226847457,0.0019158485226847457,0.0019158485226847457,0.0,0.0,0.0,0.9950070168643772,1.0046967008
390,2015-07-31,0.9925648396617418,0.9853059113114593,1.0056410046500157,0.9925648396617418,0.9925648396617418,0.0027743551690060865,0.0027743551690060865,0.0027743551690060865,0.0009114508206422558,0.0009114508206422558,0.0009114508206422558,0.0018629043483638305,0.0018629043483638305,0.0018629043483638305,0.0,0.0,0.0,0.9953391948307478,0.9897897457
391,2015-08-03,0.9925508152052949,0.9840906359480668,1.0050644416987704,0.9925508152052949,0.9925508152052949,0.002252011356686917,0.002252011356686917,0.002252011356686917,0.0006951899640930754,0.0006951899640930754,0.0006951899640930754,0.0015568213925938412,0.0015568213925938412,0.0015568213925938412,0.0,0.0,0.0,0.9948028265619818,1.0092559354
392,2015-08-04,0.9925461403864793,0.9846984076001588,1.0059200304861806,0.9925461403864793,0.9925461403864793,0.0025613309728658496,0.0025613309728658496,0.0025613309728658496,0.0011493480661038257,0.0011493480661038257,0.0011493480661038257,0.0014119829067620238,0.0014119829067620238,0.0014119829067620238,0.0,0.0,0.0,0.9951074713593451,0.9906486799
393,2015-08-05,0.9925414655676636,0.9843127076542214,1.0060177455670567,0.9925414655676636,0.9925414655676636,0.0023306385917571284,0.0023306385917571284,0.0023306385917571284,0.0010805646677031534,0.0010805646677031534,0.0010805646677031534,0.001250073924053975,0.001250073924053975,0.001250073924053975,0.0,0.0,0.0,0.9948721041594207,1.0088424487
394,2015-08-07,0.9925321159300323,0.9843091711281601,1.0046279057111565,0.9925321159300323,0.9925321159300323,0.0017995029196792257,0.0017995029196792257,0.0017995029196792257,0.0009114508206423942,0.0009114508206423942,0.0009114508206423942,0.0008880520990368314,0.0008880520990368314,0.0008880520990368314,0.0,0.0,0.0,0.9943316188497116,1.0001764077
395,2015-08-10,0.9925180914735854,0.983211570255109,1.0039047983722877,0.9925180914735854,0.9925180914735854,0.0009988606870623682,0.0009988606870623682,0.0009988606870623682,0.0006951899640905071,0.0006951899640905071,0.0006951899640905071,0.000303670722971861,0.000303670722971861,0.000303670722971861,0.0,0.0,0.0,0.9935169521606477,0.9910777214
396,2015-08-11,0.9925134166547698,0.9825536240828431,1.0044257766622233,0.9925134166547698,0.9925134166547698,0.0012620377745549685,0.0012620377745549685,0.0012620377745549685,0.001149348066106253,0.001149348066106253,0.001149348066106253,0.00011268970844871554,0.00011268970844871554,0.00011268970844871554,0.0,0.0,0.0,0.9937754544293247,0.9870668117
397,2015-08-12,0.9925087418359542,0.982379927494714,1.0036448156054936,0.9925087418359542,0.9925087418359542,0.001010088504170498,0.001010088504170498,0.001010088504170498,0.001080564667703961,0.001080564667703961,0.001080564667703961,-7.047616353346298e-05,-7.047616353346298e-05,-7.047616353346298e-05,0.0,0.0,0.0,0.9935188303401247,0.99076299
398,2015-08-13,0.9925040670171386,0.9822018387226035,1.0032735186125257,0.9925040670171386,0.9925040670171386,0.0002790149137428462,0.0002790149137428462,0.0002790149137428462,0.000521653861132966,0.000521653861132966,0.000521653861132966,-0.00024263894739011969,-0.00024263894739011969,-0.00024263894739011969,0.0,0.0,0.0,0.9927830819308814,0.9895859447
399,2015-08-17,0.9924853677418759,0.9817942215865282,1.0030792115785345,0.9924853677418759,0.9924853677418759,-7.597469234652236e-05,-7.597469234652236e-05,-7.597469234652236e-05,0.0006951899640930747,0.0006951899640930747,0.0006951899640930747,-0.000771164656439597,-0.000771164656439597,-0.000771164656439597,0.0,0.0,0.0,0.9924093930495294,0.9861598508
400,2015-08-18,0.9924806929230603,0.9820609615474128,1.0035609889985513,0.9924806929230603,0.9924806929230603,0.0002944004784444325,0.0002944004784444325,0.0002944004784444325,0.0011493480661031198,0.0011493480661031198,0.0011493480661031198,-0.0008549475876586874,-0.0008549475876586874,-0.0008549475876586874,0.0,0.0,0.0,0.9927750934015047,0.9850500332
401,2015-08-20,0.992471343285429,0.9818126283471796,1.00261829822736,0.992471343285429,0.992471343285429,-0.0004387869353898858,-0.0004387869353898858,-0.0004387869353898858,0.0005216538611335536,0.0005216538611335536,0.0005216538611335536,-0.0009604407965234396,-0.0009604407965234396,-0.0009604407965234396,0.0,0.0,0.0,0.9920325563500391,0.9852387694
402,2015-08-21,0.9924666684666134,0.981530020130616,1.0028881198227326,0.9924666684666134,0.9924666684666134,-7.177909809652279e-05,-7.177909809652279e-05,-7.177909809652279e-05,0.0009114508206425364,0.0009114508206425364,0.0009114508206425364,-0.0009832299187390592,-0.0009832299187390592,-0.0009832299187390592,0.0,0.0,0.0,0.9923948893685168,0.9873886982
403,2015-08-24,0.9924526440101664,0.9822918789839552,1.0023132760540137,0.9924526440101664,0.9924526440101664,-0.00025385492709851577,-0.00025385492709851577,-0.00025385492709851577,0.0006951899640925563,0.0006951899640925563,0.0006951899640925563,-0.000949044891191072,-0.000949044891191072,-0.000949044891191072,0.0,0.0,0.0,0.9921987890830679,0.9891689621
404,2015-08-25,0.9924479691913508,0.9819008807196595,1.0031719677679318,0.9924479691913508,0.9924479691913508,0.00023853145098823745,0.00023853145098823745,0.00023853145098823745,0.0011493480661044302,0.0011493480661044302,0.0011493480661044302,-0.0009108166151161926,-0.0009108166151161926,-0.0009108166151161926,0.0,0.0,0.0,0.9926865006423391,0.9878929488
405,2015-08-28,0.9924339447349039,0.9820672291498987,1.0035811404055293,0.9924339447349039,0.9924339447349039,0.00015653581476908975,0.00015653581476908975,0.00015653581476908975,0.0009114508206407331,0.0009114508206407331,0.0009114508206407331,-0.0007549150058716432,-0.0007549150058716432,-0.0007549150058716432,0.0,0.0,0.0,0.9925904805496729,0.9847504537
406,2015-08-31,0.992419920278457,0.9816059448247326,1.002443726606434,0.992419920278457,0.992419920278457,9.30221497626201e-05,9.30221497626201e-05,9.30221497626201e-05,0.0006951899640982096,0.0006951899640982096,0.0006951899640982096,-0.0006021678143355894,-0.0006021678143355894,-0.0006021678143355894,0.0,0.0,0.0,0.9925129424282196,1.0005737725
407,2015-09-01,0.9924152454596413,0.9821226759918825,1.0035935381379821,0.9924152454596413,0.9924152454596413,0.0005837111909014854,0.0005837111909014854,0.0005837111909014854,0.0011493480661068575,0.0011493480661068575,0.0011493480661068575,-0.0005656368752053724,-0.0005656368752053724,-0.0005656368752053724,0.0,0.0,0.0,0.9929989566505428,0.984267918
408,2015-09-03,0.99240589582201,0.9816960059042575,1.0024776576674002,0.99240589582201,0.99240589582201,-6.721411946958973e-06,-6.721411946958973e-06,-6.721411946958973e-06,0.000521653861133467,0.000521653861133467,0.000521653861133467,-0.0005283752730804259,-0.0005283752730804259,-0.0005283752730804259,0.0,0.0,0.0,0.9923991744100631,1.0006476942
409,2015-09-04,0.9924012210031944,0.98299601052059,1.0031386673541696,0.9924012210031944,0.9924012210031944,0.0003804407542073143,0.0003804407542073143,0.0003804407542073143,0.0009114508206389296,0.0009114508206389296,0.0009114508206389296,-0.0005310100664316154,-0.0005310100664316154,-0.0005310100664316154,0.0,0.0,0.0,0.9927816617574017,0.986337514
410,2015-09-07,0.9923871965467476,0.9826170699649001,1.002952380626054,0.9923871965467476,0.9923871965467476,6.130748987917939e-05,6.130748987917939e-05,6.130748987917939e-05,0.0006951899640925557,0.0006951899640925557,0.0006951899640925557,-0.0006338824742133762,-0.0006338824742133762,-0.0006338824742133762,0.0,0.0,0.0,0.9924485040366268,0.9866470851
411,2015-09-08,0.9923825217279318,0.982946274268943,1.0031198621255326,0.9923825217279318,0.9923825217279318,0.00044984575708718454,0.00044984575708718454,0.00044984575708718454,0.0011493480661059461,0.0011493480661059461,0.0011493480661059461,-0.0006995023090187615,-0.0006995023090187615,-0.0006995023090187615,0.0,0.0,0.0,0.992832367485019,0.9844330764
412,2015-09-09,0.9923778469091162,0.9818311881507786,1.003168476636604,0.9923778469091162,0.9923778469091162,0.00030126731269582255,0.00030126731269582255,0.00030126731269582255,0.0010805646677043601,0.0010805646677043601,0.0010805646677043601,-0.0007792973550085375,-0.0007792973550085375,-0.0007792973550085375,0.0,0.0,0.0,0.9926791142218121,1.000847369
413,2015-09-10,0.9923731720903005,0.9810077778188984,1.0024339725956035,0.9923731720903005,0.9923731720903005,-0.00034996796313800676,-0.00034996796313800676,-0.00034996796313800676,0.0005216538611334863,0.0005216538611334863,0.0005216538611334863,-0.0008716218242714931,-0.0008716218242714931,-0.0008716218242714931,0.0,0.0,0.0,0.9920232041271625,0.989736532
414,2015-09-11,0.9923684972714849,0.9824386031124488,1.003364766609042,0.9923684972714849,0.9923684972714849,-6.293286639380553e-05,-6.293286639380553e-05,-6.293286639380553e-05,0.000911450820637126,0.000911450820637126,0.000911450820637126,-0.0009743836870309316,-0.0009743836870309316,-0.0009743836870309316,0.0,0.0,0.0,0.9923055644050911,0.9853999006
415,2015-09-14,0.9923544728150381,0.9809070572885418,1.001762927781617,0.9923544728150381,0.9923544728150381,-0.000623752362096098,-0.000623752362096098,-0.000623752362096098,0.000695189964095123,0.000695189964095123,0.000695189964095123,-0.001318942326191221,-0.001318942326191221,-0.001318942326191221,0.0,0.0,0.0,0.991730720452942,0.9883793372
416,2015-09-15,0.9923497979962224,0.9813714123688264,1.0030910376815891,0.9923497979962224,0.9923497979962224,-0.00028645731656433887,-0.00028645731656433887,-0.00028645731656433887,0.0011493480661050348,0.0011493480661050348,0.0011493480661050348,-0.0014358053826693737,-0.0014358053826693737,-0.0014358053826693737,0.0,0.0,0.0,0.9920633406796581,1.0005663642
417,2015-09-16,0.9923451231774068,0.9816426922480311,1.002717855048129,0.9923451231774068,0.9923451231774068,-0.0004677107318633822,-0.0004677107318633822,-0.0004677107318633822,0.001080564667703332,0.001080564667703332,0.001080564667703332,-0.0015482753995667141,-0.0015482753995667141,-0.0015482753995667141,0.0,0.0,0.0,0.9918774124455434,0.9856272467
418,2015-09-18,0.9923357735397754,0.9805994404247815,1.0020332541067456,0.9923357735397754,0.9923357735397754,-0.0008356279537622269,-0.0008356279537622269,-0.0008356279537622269,0.0009114508206410131,0.0009114508206410131,0.0009114508206410131,-0.00174707877440324,-0.00174707877440324,-0.00174707877440324,0.0,0.0,0.0,0.9915001455860132,0.9851285386
419,2015-09-21,0.9923217490833285,0.9811664766958399,1.0018080230739814,0.9923217490833285,0.9923217490833285,-0.0012408368689659553,-0.0012408368689659553,-0.0012408368689659553,0.0006951899640976903,0.0006951899640976903,0.0006951899640976903,-0.0019360268330636458,-0.0019360268330636458,-0.0019360268330636458,0.0,0.0,0.0,0.9910809122143626,0.990268005
420,2015-09-22,0.9923170742645129,0.9809345226395303,1.0016740127758945,0.9923170742645129,0.9923170742645129,-0.0008109766286337174,-0.0008109766286337174,-0.0008109766286337174,0.0011493480661041236,0.0011493480661041236,0.0011493480661041236,-0.001960324694737841,-0.001960324694737841,-0.001960324694737841,0.0,0.0,0.0,0.9915060976358792,1.009173959
421,2015-09-23,0.9923123994456973,0.9811006787230279,1.0021793848785703,0.9923123994456973,0.9923123994456973,-0.0008819624646560191,-0.0008819624646560191,-0.0008819624646560191,0.0010805646677031833,0.0010805646677031833,0.0010805646677031833,-0.001962527132359202,-0.001962527132359202,-0.001962527132359202,0.0,0.0,0.0,0.9914304369810413,0.990198583
422,2015-09-24,0.9923077246268815,0.980137405374258,1.0008811832768303,0.9923077246268815,0.9923077246268815,-0.0014200881628051209,-0.0014200881628051209,-0.0014200881628051209,0.0005216538611333997,0.0005216538611333997,0.0005216538611333997,-0.0019417420239385206,-0.0019417420239385206,-0.0019417420239385206,0.0,0.0,0.0,0.9908876364640764,0.9901855687
423,2015-09-25,0.9923030498080659,0.9804347883481153,1.0021869673200863,0.9923030498080659,0.9923030498080659,-0.0009861814139736202,-0.0009861814139736202,-0.0009861814139736202,0.0009114508206392099,0.0009114508206392099,0.0009114508206392099,-0.00189763223461283,-0.00189763223461283,-0.00189763223461283,0.0,0.0,0.0,0.9913168683940923,0.9808761543
424,2015-09-30,0.9922796757139877,0.9808470391241448,1.0027258907338248,0.9922796757139877,0.9922796757139877,-0.00027441537959215623,-0.00027441537959215623,-0.00027441537959215623,0.0010805646677039902,0.0010805646677039902,0.0010805646677039902,-0.0013549800472961466,-0.0013549800472961466,-0.0013549800472961466,0.0,0.0,0.0,0.9920052603343955,0.9852677067
425,2015-10-01,0.9922750008951721,0.9807299439037261,1.0025801933108325,0.9922750008951721,0.9922750008951721,-0.000673366046770669,-0.000673366046770669,-0.000673366046770669,0.0005216538611339874,0.0005216538611339874,0.0005216538611339874,-0.0011950199079046565,-0.0011950199079046565,-0.0011950199079046565,0.0,0.0,0.0,0.9916016348484014,0.9863221255
426,2015-10-02,0.9922703260763565,0.9823064896686681,1.0025296081023123,0.9922703260763565,0.9922703260763565,-0.00011292202503014938,-0.00011292202503014938,-0.00011292202503014938,0.0009114508206374063,0.0009114508206374063,0.0009114508206374063,-0.0010243728456675557,-0.0010243728456675557,-0.0010243728456675557,0.0,0.0,0.0,0.9921574040513264,0.9881947794
427,2015-10-05,0.9922563016199095,0.9819273573486142,1.002653413790288,0.9922563016199095,0.9922563016199095,0.0002114244538891823,0.0002114244538891823,0.0002114244538891823,0.0006951899640946038,0.0006951899640946038,0.0006951899640946038,-0.00048376551020542146,-0.00048376551020542146,-0.00048376551020542146,0.0,0.0,0.0,0.9924677260737987,1.0018198068
428,2015-10-06,0.9922516268010939,0.9822467566290894,1.0033234746452897,0.9922516268010939,0.9922516268010939,0.000842874672694491,0.000842874672694491,0.000842874672694491,0.0011493480661034176,0.0011493480661034176,0.0011493480661034176,-0.0003064733934089265,-0.0003064733934089265,-0.0003064733934089265,0.0,0.0,0.0,0.9930945014737884,0.9898393163
429,2015-10-07,0.9922469519822782,0.9828667220526299,1.003758640033458,0.9922469519822782,0.9922469519822782,0.0009436942522699427,0.0009436942522699427,0.0009436942522699427,0.0010805646677029622,0.0010805646677029622,0.0010805646677029622,-0.0001368704154330197,-0.0001368704154330197,-0.0001368704154330197,0.0,0.0,0.0,0.9931906462345481,1.0002987073
430,2015-10-08,0.9922422771634626,0.9827880372291192,1.0034882880292908,0.9922422771634626,0.9922422771634626,0.0005431508420984852,0.0005431508420984852,0.0005431508420984852,0.0005216538611345751,0.0005216538611345751,0.0005216538611345751,2.1496980963910175e-05,2.1496980963910175e-05,2.1496980963910175e-05,0.0,0.0,0.0,0.992785428005561,1.0017763207
431,2015-10-12,0.9922235780270814,0.9826786956534435,1.0029774764854913,0.9922235780270814,0.9922235780270814,0.0011774171977639305,0.0011774171977639305,0.0011774171977639305,0.0006951899640971712,0.0006951899640971712,0.0006951899640971712,0.0004822272336667595,0.0004822272336667595,0.0004822272336667595,0.0,0.0,0.0,0.9934009952248454,0.9853088502
432,2015-10-14,0.9922142284588908,0.983431331230201,1.0033643004652086,0.9922142284588908,0.9922142284588908,0.001659245660244002,0.001659245660244002,0.001659245660244002,0.001080564667703731,0.001080564667703731,0.001080564667703731,0.0005786809925402711,0.0005786809925402711,0.0005786809925402711,0.0,0.0,0.0,0.9938734741191348,0.9898600622
433,2015-10-15,0.9922095536747955,0.9827314174886782,1.003688689781241,0.9922095536747955,0.9922095536747955,0.001111177906580959,0.001111177906580959,0.001111177906580959,0.0005216538611339006,0.0005216538611339006,0.0005216538611339006,0.0005895240454470585,0.0005895240454470585,0.0005895240454470585,0.0,0.0,0.0,0.9933207315813765,0.9897757365
434,2015-10-16,0.9922048788907003,0.9835749480106032,1.0052015625278399,0.9922048788907003,0.9922048788907003,0.0014869496830207216,0.0014869496830207216,0.0014869496830207216,0.0009114508206394901,0.0009114508206394901,0.0009114508206394901,0.0005754988623812313,0.0005754988623812313,0.0005754988623812313,0.0,0.0,0.0,0.9936918285737211,1.0050986078
435,2015-10-19,0.9921908545384144,0.9825732284582629,1.0036920044626312,0.9921908545384144,0.9921908545384144,0.001090015170748,0.001090015170748,0.001090015170748,0.0006951899640997387,0.0006951899640997387,0.0006951899640997387,0.0003948252066482612,0.0003948252066482612,0.0003948252066482612,0.0,0.0,0.0,0.9932808697091624,1.0092791548
436,2015-10-20,0.9921861797543191,0.9842485022898543,1.0043279469389605,0.9921861797543191,0.9921861797543191,0.0014439883733836888,0.0014439883733836888,0.0014439883733836888,0.0011493480661060504,0.0011493480661060504,0.0011493480661060504,0.0002946403072776383,0.0002946403072776383,0.0002946403072776383,0.0,0.0,0.0,0.9936301681277028,1.0094465099
437,2015-10-22,0.9921768301861286,0.9815604276967603,1.0034989723424685,0.9921768301861286,0.9921768301861286,0.0005720713212093331,0.0005720713212093331,0.0005720713212093331,0.0005216538611339201,0.0005216538611339201,0.0005216538611339201,5.041746007541291e-05,5.041746007541291e-05,5.041746007541291e-05,0.0,0.0,0.0,0.9927489015073379,0.9898760731
438,2015-10-23,0.9921721554020332,0.9825861667259468,1.004229168304246,0.9921721554020332,0.9921721554020332,0.0008244456819641585,0.0008244456819641585,0.0008244456819641585,0.0009114508206394945,0.0009114508206394945,0.0009114508206394945,-8.700513867533596e-05,-8.700513867533596e-05,-8.700513867533596e-05,0.0,0.0,0.0,0.9929966010839973,0.9873598192
439,2015-10-27,0.992153456265652,0.9826351947231371,1.002369718279051,0.992153456265652,0.992153456265652,0.0004961183205988621,0.0004961183205988621,0.0004961183205988621,0.0011493480661051393,0.0011493480661051393,0.0011493480661051393,-0.0006532297455062771,-0.0006532297455062771,-0.0006532297455062771,0.0,0.0,0.0,0.9926495745862508,0.9905788191
440,2015-10-28,0.9921487814815567,0.9814922463473279,1.0025033623863238,0.9921487814815567,0.9921487814815567,0.00030015639225926374,0.00030015639225926374,0.00030015639225926374,0.0010805646677035108,0.0010805646677035108,0.0010805646677035108,-0.0007804082754442469,-0.0007804082754442469,-0.0007804082754442469,0.0,0.0,0.0,0.9924489378738159,1.0098790279
441,2015-10-30,0.9921394319133662,0.9812621693268541,1.0024311684724672,0.9921394319133662,0.9921394319133662,-8.238042270230577e-05,-8.238042270230577e-05,-8.238042270230577e-05,0.0009114508206433814,0.0009114508206433814,0.0009114508206433814,-0.0009938312433456873,-0.0009938312433456873,-0.0009938312433456873,0.0,0.0,0.0,0.9920570514906639,0.9919497079
442,2015-11-06,0.9921067084246991,0.9811100793254471,1.0022795964265268,0.9921067084246991,0.9921067084246991,-0.0001832565030927804,-0.0001832565030927804,-0.0001832565030927804,0.0009114508206415782,0.0009114508206415782,0.0009114508206415782,-0.0010947073237343586,-0.0010947073237343586,-0.0010947073237343586,0.0,0.0,0.0,0.9919234519216062,0.9994719247
443,2015-11-10,0.992088009288318,0.981921223814163,1.0027328844322418,0.992088009288318,0.992088009288318,0.0004703799206493053,0.0004703799206493053,0.0004703799206493053,0.0011493480661066554,0.0011493480661066554,0.0011493480661066554,-0.0006789681454573501,-0.0006789681454573501,-0.0006789681454573501,0.0,0.0,0.0,0.9925583892089673,0.9871480547
444,2015-11-11,0.9920833345042227,0.9821766573225431,1.0026646031615667,0.9920833345042227,0.9920833345042227,0.0005433548490529809,0.0005433548490529809,0.0005433548490529809,0.001080564667704169,0.001080564667704169,0.001080564667704169,-0.0005372098186511882,-0.0005372098186511882,-0.0005372098186511882,0.0,0.0,0.0,0.9926266893532757,1.00929734
445,2015-11-12,0.9920786597201274,0.9815823941849486,1.0027305511706284,0.9920786597201274,0.9920786597201274,0.0001353881075459839,0.0001353881075459839,0.0001353881075459839,0.0005216538611338528,0.0005216538611338528,0.0005216538611338528,-0.00038626575358786887,-0.00038626575358786887,-0.00038626575358786887,0.0,0.0,0.0,0.9922140478276734,0.989735028
446,2015-11-13,0.992073984936032,0.9826844415221234,1.003703786455175,0.992073984936032,0.992073984936032,0.000681901887233657,0.000681901887233657,0.000681901887233657,0.0009114508206397745,0.0009114508206397745,0.0009114508206397745,-0.00022954893340611753,-0.00022954893340611753,-0.00022954893340611753,0.0,0.0,0.0,0.9927558868232657,0.9877568925
447,2015-11-16,0.9920599605837462,0.9821076137743504,1.0040267847329645,0.9920599605837462,0.9920599605837462,0.0009348991336542135,0.0009348991336542135,0.0009348991336542135,0.0006951899640915156,0.0006951899640915156,0.0006951899640915156,0.0002397091695626979,0.0002397091695626979,0.0002397091695626979,0.0,0.0,0.0,0.9929948597174004,0.9879487135
448,2015-11-17,0.992055285799651,0.9835295425841245,1.0047826370733048,0.992055285799651,0.992055285799651,0.0015334476557270894,0.0015334476557270894,0.0015334476557270894,0.0011493480661057438,0.0011493480661057438,0.0011493480661057438,0.00038409958962134583,0.00038409958962134583,0.00038409958962134583,0.0,0.0,0.0,0.993588733455378,0.9902385775
449,2015-11-20,0.9920412614473652,0.9830479908128698,1.0045662331490495,0.9920412614473652,0.9920412614473652,0.0016479629574842878,0.0016479629574842878,0.0016479629574842878,0.000911450820637971,0.000911450820637971,0.000911450820637971,0.0007365121368463168,0.0007365121368463168,0.0007365121368463168,0.0,0.0,0.0,0.9936892244048494,0.9884278558
