,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_주식회사 영화키스톤건축사사무소,y
0,2012-08-31,0.9963325122344999,0.9829189360031021,1.008320680343694,0.9963325122344999,0.9963325122344999,-0.0008635529583329665,-0.0008635529583329665,-0.0008635529583329665,0.0009119701517355589,0.0009119701517355589,0.0009119701517355589,-0.0017755231100685252,-0.0017755231100685252,-0.0017755231100685252,0.0,0.0,0.0,0.995468959276167,0.9930003701
1,2012-09-06,0.9963981650488127,0.9836039209504192,1.0087302269236782,0.9963981650488127,0.9963981650488127,-6.791701626726123e-05,-6.791701626726123e-05,-6.791701626726123e-05,0.0005343490729104841,0.0005343490729104841,0.0005343490729104841,-0.0006022660891777453,-0.0006022660891777453,-0.0006022660891777453,0.0,0.0,0.0,0.9963302480325454,0.9924004661
2,2012-09-07,0.9964091071845314,0.9828189203241643,1.0090856483265365,0.9964091071845314,0.9964091071845314,0.0005874209466891507,0.0005874209466891507,0.0005874209466891507,0.000911970151733194,0.000911970151733194,0.000911970151733194,-0.00032454920504404314,-0.00032454920504404314,-0.00032454920504404314,0.0,0.0,0.0,0.9969965281312205,0.9897254149
3,2012-09-14,0.996485702134563,0.9853411831371156,1.0119372945991145,0.996485702134563,0.996485702134563,0.002412617978731459,0.002412617978731459,0.002412617978731459,0.0009119701517361248,0.0009119701517361248,0.0009119701517361248,0.001500647826995334,0.001500647826995334,0.001500647826995334,0.0,0.0,0.0,0.9988983201132945,0.9895002924
4,2012-09-18,0.9965294706774381,0.9869862145925782,1.0129887893842113,0.9965294706774381,0.9965294706774381,0.003187098163130491,0.003187098163130491,0.003187098163130491,0.0012436836250181008,0.0012436836250181008,0.0012436836250181008,0.0019434145381123896,0.0019434145381123896,0.0019434145381123896,0.0,0.0,0.0,0.9997165688405686,0.9897261801
5,2012-09-21,0.9965622970845944,0.9857720492399501,1.0120302836846118,0.9965622970845944,0.9965622970845944,0.0027352672873956116,0.0027352672873956116,0.0027352672873956116,0.0009119701517381744,0.0009119701517381744,0.0009119701517381744,0.0018232971356574373,0.0018232971356574373,0.0018232971356574373,0.0,0.0,0.0,0.99929756437199,1.004101519
6,2012-09-24,0.9965951234917508,0.9848787078087379,1.01183007922957,0.9965951234917508,0.9965951234917508,0.0023002200470418773,0.0023002200470418773,0.0023002200470418773,0.0009655730730263306,0.0009655730730263306,0.0009655730730263306,0.001334646974015547,0.001334646974015547,0.001334646974015547,0.0,0.0,0.0,0.9988953435387927,1.0007751007
7,2012-09-25,0.9966060656274697,0.9859112889536238,1.0116725353482323,0.9966060656274697,0.9966060656274697,0.0023492894432035286,0.0023492894432035286,0.0023492894432035286,0.0012436836250181043,0.0012436836250181043,0.0012436836250181043,0.0011056058181854245,0.0011056058181854245,0.0011056058181854245,0.0,0.0,0.0,0.9989553550706732,0.9974001371
8,2012-09-26,0.9966170077631884,0.9852623121398241,1.0108772061584501,0.9966170077631884,0.9966170077631884,0.0011561815845661791,0.0011561815845661791,0.0011561815845661791,0.00030428567442221903,0.00030428567442221903,0.00030428567442221903,0.0008518959101439602,0.0008518959101439602,0.0008518959101439602,0.0,0.0,0.0,0.9977731893477546,1.0026042908
9,2012-09-28,0.9966388920346261,0.9846547921800533,1.0106123506807592,0.9966388920346261,0.9966388920346261,0.0012068289004016721,0.0012068289004016721,0.0012068289004016721,0.0009119701517375716,0.0009119701517375716,0.0009119701517375716,0.00029485874866410033,0.00029485874866410033,0.00029485874866410033,0.0,0.0,0.0,0.9978457209350278,0.9977008825
10,2012-10-02,0.9966826605775012,0.9847626539154362,1.009835858943861,0.9966826605775012,0.9966826605775012,0.0004115230318882096,0.0004115230318882096,0.0004115230318882096,0.0012436836250194262,0.0012436836250194262,0.0012436836250194262,-0.0008321605931312164,-0.0008321605931312164,-0.0008321605931312164,0.0,0.0,0.0,0.9970941836093894,0.9977004412
11,2012-10-05,0.9967154869846575,0.9828853188608355,1.0099353339413153,0.9967154869846575,0.9967154869846575,-0.0005759341114813591,-0.0005759341114813591,-0.0005759341114813591,0.000911970151735207,0.000911970151735207,0.000911970151735207,-0.0014879042632165661,-0.0014879042632165661,-0.0014879042632165661,0.0,0.0,0.0,0.9961395528731761,0.9960753707
