ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_(자)건축사사무소 태백
2022-09-13,0.9940787112872815,0.9742312433997597,1.0125710916022,0.9938479180254269,0.9943709329022503,-0.0002751273256828135,-0.0002751273256828135,-0.0002751273256828135,-4.512672378779022e-05,-4.512672378779022e-05,-4.512672378779022e-05,-0.00023000060189502322,-0.00023000060189502322,-0.00023000060189502322,0.0,0.0,0.0,0.9938035839615987
2022-09-14,0.9940746275866943,0.9740925217194273,1.013619225788393,0.993833418194489,0.9943731377204917,-0.0002548465994195518,-0.0002548465994195518,-0.0002548465994195518,-4.82318028402709e-05,-4.82318028402709e-05,-4.82318028402709e-05,-0.00020661479657928085,-0.00020661479657928085,-0.00020661479657928085,0.0,0.0,0.0,0.9938197809872747
2022-09-15,0.994070543886107,0.9748993099627639,1.012002898699556,0.9938235920518806,0.994375306467004,-0.000435907105176299,-0.000435907105176299,-0.000435907105176299,-0.00024271327690163368,-0.00024271327690163368,-0.00024271327690163368,-0.00019319382827466544,-0.00019319382827466544,-0.00019319382827466544,0.0,0.0,0.0,0.9936346367809308
2022-09-16,0.9940664601855197,0.9742340570174446,1.0132011663179799,0.9938141882508635,0.9943792042317054,-0.001566317571420338,-0.001566317571420338,-0.001566317571420338,-0.0013771189775205529,-0.0013771189775205529,-0.0013771189775205529,-0.00018919859389978475,-0.00018919859389978475,-0.00018919859389978475,0.0,0.0,0.0,0.9925001426140994
2022-09-17,0.9940623764849323,0.9747235712418574,1.014982426759126,0.993805038787221,0.9943869205998316,0.0020201740354220048,0.0020201740354220048,0.0020201740354220048,0.0022140572547532235,0.0022140572547532235,0.0022140572547532235,-0.00019388321933121871,-0.00019388321933121871,-0.00019388321933121871,0.0,0.0,0.0,0.9960825505203543
2022-09-18,0.994058292784345,0.9774528501451425,1.0178191904235565,0.993792823385161,0.9943889006298343,0.002007741007412388,0.002007741007412388,0.002007741007412388,0.0022140563388171456,0.0022140563388171456,0.0022140563388171456,-0.00020631533140475755,-0.00020631533140475755,-0.00020631533140475755,0.0,0.0,0.0,0.9960660337917574
2022-09-19,0.9940542090837579,0.9722027603393529,1.011175893956934,0.9937803325812258,0.9943908549417072,-0.002940323433424047,-0.002940323433424047,-0.002940323433424047,-0.0027149228124965273,-0.0027149228124965273,-0.0027149228124965273,-0.00022540062092751975,-0.00022540062092751975,-0.00022540062092751975,0.0,0.0,0.0,0.9911138856503338
2022-09-20,0.9940501253831705,0.9745772484331524,1.0119445597625798,0.9937678417772906,0.9943928092535802,-0.00029503782569427153,-0.00029503782569427153,-0.00029503782569427153,-4.5126723786378855e-05,-4.5126723786378855e-05,-4.5126723786378855e-05,-0.0002499111019078926,-0.0002499111019078926,-0.0002499111019078926,0.0,0.0,0.0,0.9937550875574762
2022-09-21,0.9940460416825831,0.9739468395824148,1.0136731201178104,0.9937553509733557,0.9943947635654531,-0.0003267481817327806,-0.0003267481817327806,-0.0003267481817327806,-4.8231802839810365e-05,-4.8231802839810365e-05,-4.8231802839810365e-05,-0.00027851637889297025,-0.00027851637889297025,-0.00027851637889297025,0.0,0.0,0.0,0.9937192935008504
2022-09-22,0.9940419579819959,0.9725120098352434,1.0125251932876074,0.9937428601694205,0.9943967178773261,-0.0005525304347689337,-0.0005525304347689337,-0.0005525304347689337,-0.00024271327690448928,-0.00024271327690448928,-0.00024271327690448928,-0.00030981715786444433,-0.00030981715786444433,-0.00030981715786444433,0.0,0.0,0.0,0.993489427547227
2022-09-23,0.9940378742814086,0.9729034376253389,1.01116875748933,0.9937320733771471,0.9944050795372259,-0.001719499156100498,-0.001719499156100498,-0.001719499156100498,-0.0013771189775171073,-0.0013771189775171073,-0.0013771189775171073,-0.0003423801785833905,-0.0003423801785833905,-0.0003423801785833905,0.0,0.0,0.0,0.9923183751253081
2022-09-24,0.9940337905808213,0.975724573176821,1.0147669701030229,0.9937219484764709,0.9944144721762734,0.0018392835455552003,0.0018392835455552003,0.0018392835455552003,0.002214057254746107,0.002214057254746107,0.002214057254746107,-0.0003747737091909071,-0.0003747737091909071,-0.0003747737091909071,0.0,0.0,0.0,0.9958730741263765
2022-09-25,0.994029706880234,0.9764606400222045,1.0155022196677543,0.9937118235757947,0.9944201145866972,0.0018084536104987948,0.0018084536104987948,0.0018084536104987948,0.0022140563388097882,0.0022140563388097882,0.0022140563388097882,-0.00040560272831099324,-0.00040560272831099324,-0.00040560272831099324,0.0,0.0,0.0,0.9958381604907327
2022-09-26,0.9940256231796467,0.9699752818237121,1.0116703588373668,0.9936987940486011,0.9944237501449551,-0.0031484657388879227,-0.0031484657388879227,-0.0031484657388879227,-0.002714922812502815,-0.002714922812502815,-0.002714922812502815,-0.0004335429263851083,-0.0004335429263851083,-0.0004335429263851083,0.0,0.0,0.0,0.9908771574407588
2022-09-27,0.9940215394790594,0.9740547531894009,1.0117090453316202,0.9936815866387545,0.9944273857032132,-0.0005024994102353172,-0.0005024994102353172,-0.0005024994102353172,-4.512672378496793e-05,-4.512672378496793e-05,-4.512672378496793e-05,-0.0004573726864503493,-0.0004573726864503493,-0.0004573726864503493,0.0,0.0,0.0,0.9935190400688241
2022-09-28,0.9940174557784721,0.9733659536708622,1.0130332660706978,0.9936675156973587,0.9944310212614712,-0.0005242340572614722,-0.0005242340572614722,-0.0005242340572614722,-4.82318028393496e-05,-4.82318028393496e-05,-4.82318028393496e-05,-0.00047600225442212264,-0.00047600225442212264,-0.00047600225442212264,0.0,0.0,0.0,0.9934932217212107
2022-09-29,0.9940133720778848,0.973157458463822,1.012496356706831,0.9936549909632196,0.9944346568197292,-0.0007312126559128814,-0.0007312126559128814,-0.0007312126559128814,-0.0002427132769073451,-0.0002427132769073451,-0.0002427132769073451,-0.0004884993790055363,-0.0004884993790055363,-0.0004884993790055363,0.0,0.0,0.0,0.9932821594219718
2022-09-30,0.9940092883772975,0.9729039036745122,1.013064256987377,0.9936429662269162,0.9944407393447934,-0.001871229767492425,-0.001871229767492425,-0.001871229767492425,-0.0013771189775240243,-0.0013771189775240243,-0.0013771189775240243,-0.0004941107899684005,-0.0004941107899684005,-0.0004941107899684005,0.0,0.0,0.0,0.9921380586098051
2022-10-01,0.9940052046767102,0.9765812368833581,1.015346995566002,0.9936315180482823,0.9944483624349808,0.0017217782663441839,0.0017217782663441839,0.0017217782663441839,0.002214057254753518,0.002214057254753518,0.002214057254753518,-0.0004922789884093338,-0.0004922789884093338,-0.0004922789884093338,0.0,0.0,0.0,0.9957269829430544
2022-10-02,0.9940011209761228,0.9769692511485529,1.0158727561621261,0.993618845526041,0.9944559855251683,0.0017314023974721413,0.0017314023974721413,0.0017314023974721413,0.0022140563388148645,0.0022140563388148645,0.0022140563388148645,-0.00048265394134272283,-0.00048265394134272283,-0.00048265394134272283,0.0,0.0,0.0,0.995732523373595
2022-10-03,0.9939970372755357,0.9696023017736152,1.00962371253315,0.9936047597768076,0.9944636086153558,-0.0031800222148211303,-0.0031800222148211303,-0.0031800222148211303,-0.002714922812501225,-0.002714922812501225,-0.002714922812501225,-0.0004650994023199054,-0.0004650994023199054,-0.0004650994023199054,0.0,0.0,0.0,0.9908170150607145
2022-10-04,0.9939929535749483,0.9737800837405978,1.0131006743906197,0.9935921341862393,0.9944712317055432,-0.00048482044050216926,-0.00048482044050216926,-0.00048482044050216926,-4.5126723782676555e-05,-4.5126723782676555e-05,-4.5126723782676555e-05,-0.0004396937167194927,-0.0004396937167194927,-0.0004396937167194927,0.0,0.0,0.0,0.9935081331344462
2022-10-05,0.993988869874361,0.9727403159728321,1.0126990807071246,0.9935725080403024,0.9944808673605855,-0.00045495691406663956,-0.00045495691406663956,-0.00045495691406663956,-4.823180283847681e-05,-4.823180283847681e-05,-4.823180283847681e-05,-0.0004067251112281628,-0.0004067251112281628,-0.0004067251112281628,0.0,0.0,0.0,0.9935339129602944
2022-10-06,0.9939847861737736,0.9749697066115144,1.0134953206957282,0.9935576061080288,0.994491173934013,-0.0006093948852492411,-0.0006093948852492411,-0.0006093948852492411,-0.00024271327690508158,-0.00024271327690508158,-0.00024271327690508158,-0.0003666816083441594,-0.0003666816083441594,-0.0003666816083441594,0.0,0.0,0.0,0.9933753912885244
2022-10-07,0.9939807024731864,0.972129361407664,1.0107989022177908,0.9935467262892941,0.9945014772648024,-0.0016973548223329859,-0.0016973548223329859,-0.0016973548223329859,-0.0013771189775205782,-0.0013771189775205782,-0.0013771189775205782,-0.0003202358448124077,-0.0003202358448124077,-0.0003202358448124077,0.0,0.0,0.0,0.9922833476508534
2022-10-08,0.9939766187725991,0.9761474335601449,1.0137138542124005,0.9935247716405953,0.994511780595592,0.001945832050600246,0.001945832050600246,0.001945832050600246,0.0022140572547609287,0.0022140572547609287,0.0022140572547609287,-0.00026822520416068307,-0.00026822520416068307,-0.00026822520416068307,0.0,0.0,0.0,0.9959224508231994
2022-10-09,0.9939725350720118,0.9777609696229307,1.0160748269859095,0.9935057705518547,0.9945220839263816,0.0020024285442042785,0.0020024285442042785,0.0020024285442042785,0.0022140563388075075,0.0022140563388075075,0.0022140563388075075,-0.0002116277946032286,-0.0002116277946032286,-0.0002116277946032286,0.0,0.0,0.0,0.9959749636162161
2022-10-10,0.9939684513714244,0.971567920444092,1.010467290980794,0.9934949908927012,0.9945323872571711,-0.002866457723762047,-0.002866457723762047,-0.002866457723762047,-0.002714922812503574,-0.002714922812503574,-0.002714922812503574,-0.00015153491125847275,-0.00015153491125847275,-0.00015153491125847275,0.0,0.0,0.0,0.9911019936476624
2022-10-11,0.9939643676708372,0.9736905607964814,1.0124021383751078,0.9934795958023093,0.9945426905879607,-0.00013424743695291723,-0.00013424743695291723,-0.00013424743695291723,-4.5126723791900446e-05,-4.5126723791900446e-05,-4.5126723791900446e-05,-8.912071316101673e-05,-8.912071316101673e-05,-8.912071316101673e-05,0.0,0.0,0.0,0.9938301202338843
2022-10-12,0.9939602839702498,0.9737654388155272,1.014179745864568,0.993459287482362,0.9945472280795112,-7.384172124754669e-05,-7.384172124754669e-05,-7.384172124754669e-05,-4.8231802840368695e-05,-4.8231802840368695e-05,-4.8231802840368695e-05,-2.5609918407178004e-05,-2.5609918407178004e-05,-2.5609918407178004e-05,0.0,0.0,0.0,0.9938864422490022
2022-10-13,0.9939562002696626,0.9746320623116429,1.0127932822769905,0.9934485566874299,0.9945513259140583,-0.00020495764999429162,-0.00020495764999429162,-0.00020495764999429162,-0.0002427132769130566,-0.0002427132769130566,-0.0002427132769130566,3.7755626918764996e-05,3.7755626918764996e-05,3.7755626918764996e-05,0.0,0.0,0.0,0.9937512426196683
2022-10-14,0.9939521165690753,0.9739878082767628,1.0120743855135115,0.9934334105311333,0.9945554237486056,-0.0012773683573998695,-0.0012773683573998695,-0.0012773683573998695,-0.0013771189775240041,-0.0013771189775240041,-0.0013771189775240041,9.975062012413482e-05,9.975062012413482e-05,9.975062012413482e-05,0.0,0.0,0.0,0.9926747482116755
2022-10-15,0.993948032868488,0.9775294587219662,1.0171437667664436,0.993419340107329,0.9945595215831528,0.002373256575044556,0.002373256575044556,0.002373256575044556,0.002214057254743895,0.002214057254743895,0.002214057254743895,0.00015919932030066094,0.00015919932030066094,0.00015919932030066094,0.0,0.0,0.0,0.9963212894435325
2022-10-16,0.9939439491679006,0.9766853949261136,1.0176356324892735,0.9934061875871673,0.9945636194177,0.002429063375072341,0.002429063375072341,0.002429063375072341,0.002214056338820442,0.002214056338820442,0.002214056338820442,0.00021500703625189886,0.00021500703625189886,0.00021500703625189886,0.0,0.0,0.0,0.996373012542973
2022-10-17,0.9939398654673134,0.971176224596854,1.0124944808946135,0.9933930350670056,0.994569570179209,-0.002448733567360955,-0.002448733567360955,-0.002448733567360955,-0.002714922812505923,-0.002714922812505923,-0.002714922812505923,0.00026618924514496814,0.00026618924514496814,0.00026618924514496814,0.0,0.0,0.0,0.9914911318999524
2022-10-18,0.9939357817667261,0.9735828617139132,1.0128955596563385,0.9933799551046617,0.9945815799834418,0.0002667708399461731,0.0002667708399461731,0.0002667708399461731,-4.512672378960929e-05,-4.512672378960929e-05,-4.512672378960929e-05,0.0003118975637357824,0.0003118975637357824,0.0003118975637357824,0.0,0.0,0.0,0.9942025526066723
2022-10-19,0.9939316980661388,0.9737331996697353,1.0160200416522678,0.9933668815013501,0.9945937238607739,0.00030321007230258855,0.00030321007230258855,0.00030321007230258855,-4.823180283755517e-05,-4.823180283755517e-05,-4.823180283755517e-05,0.00035144187514014375,0.00035144187514014375,0.00035144187514014375,0.0,0.0,0.0,0.9942349081384414
2022-10-20,0.9939276143655514,0.9758046123426496,1.0134815194757556,0.9933538078980384,0.9946058677381061,0.00014159473683562725,0.00014159473683562725,0.00014159473683562725,-0.00024271327691079307,-0.00024271327691079307,-0.00024271327691079307,0.0003843080137464204,0.0003843080137464204,0.0003843080137464204,0.0,0.0,0.0,0.994069209102387
2022-10-21,0.9939235306649641,0.9735048045749652,1.013522115967327,0.9933407342947268,0.9946180116154383,-0.0009669484510704083,-0.0009669484510704083,-0.0009669484510704083,-0.0013771189775205583,-0.0013771189775205583,-0.0013771189775205583,0.00041017052645015,0.00041017052645015,0.00041017052645015,0.0,0.0,0.0,0.9929565822138937
2022-10-22,0.993919446964377,0.9776480055407035,1.0163119784064993,0.9933276606914151,0.9946301554927705,0.0026429574117784464,0.0026429574117784464,0.0026429574117784464,0.002214057254751306,0.002214057254751306,0.002214057254751306,0.0004289001570271402,0.0004289001570271402,0.0004289001570271402,0.0,0.0,0.0,0.9965624043761554
2022-10-23,0.9939153632637896,0.9768242415148612,1.016447214050739,0.9933145870881035,0.9946375168951279,0.0026546221776884665,0.0026546221776884665,0.0026546221776884665,0.0022140563388130846,0.0022140563388130846,0.0022140563388130846,0.00044056583887538156,0.00044056583887538156,0.00044056583887538156,0.0,0.0,0.0,0.996569985441478
2022-10-24,0.9939112795632022,0.9734719698593552,1.0107522335408918,0.9933015134847917,0.9946433373639495,-0.0022694916865173952,-0.0022694916865173952,-0.0022694916865173952,-0.002714922812508272,-0.002714922812508272,-0.002714922812508272,0.00044543112599087695,0.00044543112599087695,0.00044543112599087695,0.0,0.0,0.0,0.9916417878766849
2022-10-25,0.993907195862615,0.9727305541960387,1.0139728266404815,0.9932884398814802,0.9946491578327712,0.0003988184153954834,0.0003988184153954834,0.0003988184153954834,-4.5126723788198146e-05,-4.5126723788198146e-05,-4.5126723788198146e-05,0.00044394513918368157,0.00044394513918368157,0.00044394513918368157,0.0,0.0,0.0,0.9943060142780105
2022-10-26,0.9939031121620276,0.974114433357034,1.0150941459933953,0.9932761212585461,0.9946573184052724,0.00038849644753581863,0.00038849644753581863,0.00038849644753581863,-4.823180283944706e-05,-4.823180283944706e-05,-4.823180283944706e-05,0.0004367282503752657,0.0004367282503752657,0.0004367282503752657,0.0,0.0,0.0,0.9942916086095634
2022-10-27,0.9938990284614404,0.9733539715353375,1.0140480671491658,0.9932638039253062,0.994668271063149,0.0001818395916680604,0.0001818395916680604,0.0001818395916680604,-0.0002427132769043391,-0.0002427132769043391,-0.0002427132769043391,0.00042455286857239947,0.00042455286857239947,0.00042455286857239947,0.0,0.0,0.0,0.9940808680531085
2022-10-28,0.993894944760853,0.9738223249498335,1.0128388226887053,0.9932514865920665,0.9946792237210256,-0.0009687991544378821,-0.0009687991544378821,-0.0009687991544378821,-0.0013771189775171125,-0.0013771189775171125,-0.0013771189775171125,0.0004083198230792303,0.0004083198230792303,0.0004083198230792303,0.0,0.0,0.0,0.9929261456064151
2022-10-29,0.9938908610602658,0.9768821779505539,1.0157594611131289,0.9932391692588267,0.9946901763789021,0.0026030882140171247,0.0026030882140171247,0.0026030882140171247,0.0022140572547514527,0.0022140572547514527,0.0022140572547514527,0.0003890309592656716,0.0003890309592656716,0.0003890309592656716,0.0,0.0,0.0,0.9964939492742829
2022-10-30,0.9938867773596785,0.977391687102029,1.0168142920234517,0.993226851925587,0.9947011008435257,0.0025818150053617036,0.0025818150053617036,0.0025818150053617036,0.002214056338818161,0.002214056338818161,0.002214056338818161,0.0003677586665435427,0.0003677586665435427,0.0003677586665435427,0.0,0.0,0.0,0.9964685923650402
2022-10-31,0.9938826936590911,0.9742827672752639,1.011257940477744,0.9932145345923473,0.994711912221072,-0.0023693096681458646,-0.0023693096681458646,-0.0023693096681458646,-0.0027149228125066824,-0.0027149228125066824,-0.0027149228125066824,0.00034561314436081794,0.00034561314436081794,0.00034561314436081794,0.0,0.0,0.0,0.9915133839909452
2022-11-01,0.9938786099585039,0.9741270940882362,1.0135763214649953,0.9931971772503629,0.9947227235986182,0.000278581553875528,0.000278581553875528,0.000278581553875528,-4.512672379654214e-05,-4.512672379654214e-05,-4.512672379654214e-05,0.0003237082776720701,0.0003237082776720701,0.0003237082776720701,0.0,0.0,0.0,0.9941571915123794
2022-11-02,0.9938745262579166,0.9737739329349556,1.0131991660044575,0.9931835223970162,0.9947335349761643,0.0002548952338098239,0.0002548952338098239,0.0002548952338098239,-4.823180284133895e-05,-4.823180284133895e-05,-4.823180284133895e-05,0.0003031270366511628,0.0003031270366511628,0.0003031270366511628,0.0,0.0,0.0,0.9941294214917265
2022-11-03,0.9938704425573293,0.975372915569112,1.0139752735938263,0.9931702493667276,0.9947443463537106,4.217405827109495e-05,4.217405827109495e-05,4.217405827109495e-05,-0.0002427132769071948,-0.0002427132769071948,-0.0002427132769071948,0.0002848873351782898,0.0002848873351782898,0.0002848873351782898,0.0,0.0,0.0,0.9939126166156004
2022-11-04,0.9938663588567419,0.9737680685856559,1.0125951748910276,0.9931550094741144,0.9947551577312569,-0.001107209699343473,-0.001107209699343473,-0.001107209699343473,-0.0013771189775136665,-0.0013771189775136665,-0.0013771189775136665,0.00026990927817019346,0.00026990927817019346,0.00026990927817019346,0.0,0.0,0.0,0.9927591491573984
2022-11-05,0.9938622751561547,0.9776811932505228,1.017357703973221,0.9931388440039122,0.994765969108803,0.002473041953892766,0.002473041953892766,0.002473041953892766,0.0022140572547516,0.0022140572547516,0.0022140572547516,0.0002589846991411661,0.0002589846991411661,0.0002589846991411661,0.0,0.0,0.0,0.9963353171100474
2022-11-06,0.9938581914555674,0.976885353467579,1.0154171248493482,0.99312267853371,0.9947741521288627,0.0024668061758968836,0.0024668061758968836,0.0024668061758968836,0.0022140563388108035,0.0022140563388108035,0.0022140563388108035,0.0002527498370860801,0.0002527498370860801,0.0002527498370860801,0.0,0.0,0.0,0.9963249976314643
2022-11-07,0.9938541077549801,0.9718030938323651,1.0105715444881194,0.9931065130635076,0.9947809176679022,-0.002463260885450623,-0.002463260885450623,-0.002463260885450623,-0.0027149228125010324,-0.0027149228125010324,-0.0027149228125010324,0.00025166192705040934,0.00025166192705040934,0.00025166192705040934,0.0,0.0,0.0,0.9913908468695295
2022-11-08,0.9938500240543927,0.9747021530093163,1.0118907871602891,0.9930903475933054,0.9947876832069419,0.0002108536596371063,0.0002108536596371063,0.0002108536596371063,-4.512672379513121e-05,-4.512672379513121e-05,-4.512672379513121e-05,0.00025598038343223757,0.00025598038343223757,0.00025598038343223757,0.0,0.0,0.0,0.9940608777140298
2022-11-09,0.9938459403538055,0.9746523741387454,1.0142593070151864,0.9930741821231032,0.9947944265236578,0.0002175213386059389,0.0002175213386059389,0.0002175213386059389,-4.82318028408783e-05,-4.82318028408783e-05,-4.82318028408783e-05,0.00026575314144681707,0.00026575314144681707,0.00026575314144681707,0.0,0.0,0.0,0.9940634616924114
2022-11-10,0.9938418566532182,0.9734409895285966,1.0146274280849685,0.9930580530813186,0.9948010503746916,3.809531620824768e-05,3.809531620824768e-05,3.809531620824768e-05,-0.0002427132769100506,-0.0002427132769100506,-0.0002427132769100506,0.00028080859311829836,0.00028080859311829836,0.00028080859311829836,0.0,0.0,0.0,0.9938799519694265
2022-11-11,0.9938377729526309,0.9729654803565856,1.0126452005711732,0.9930420081212433,0.9948076742257252,-0.0010763655646769147,-0.0010763655646769147,-0.0010763655646769147,-0.0013771189775170923,-0.0013771189775170923,-0.0013771189775170923,0.00030075341284017775,0.00030075341284017775,0.00030075341284017775,0.0,0.0,0.0,0.9927614073879539
2022-11-12,0.9938336892520435,0.9766549415218337,1.017517582783246,0.993025963161168,0.994814298076759,0.002539033672296592,0.002539033672296592,0.002539033672296592,0.00221405725474183,0.00221405725474183,0.00221405725474183,0.0003249764175547624,0.0003249764175547624,0.0003249764175547624,0.0,0.0,0.0,0.9963727229243401
2022-11-13,0.9938296055514563,0.9766924981872128,1.0161885827317036,0.9930099182010927,0.9948209219277927,0.0025667147904979764,0.0025667147904979764,0.0025667147904979764,0.0022140563388034465,0.0022140563388034465,0.0022140563388034465,0.00035265845169452976,0.00035265845169452976,0.00035265845169452976,0.0,0.0,0.0,0.9963963203419542
2022-11-14,0.9938255218508689,0.9734127437333224,1.0120451592975224,0.9929938732410175,0.9948347539104899,-0.002332134681324916,-0.002332134681324916,-0.002332134681324916,-0.0027149228125033812,-0.0027149228125033812,-0.0027149228125033812,0.0003827881311784653,0.0003827881311784653,0.0003827881311784653,0.0,0.0,0.0,0.991493387169544
2022-11-15,0.9938214381502817,0.9753733406076128,1.0136217209422338,0.9929778282809422,0.9948404725419302,0.00036905640411282994,0.00036905640411282994,0.00036905640411282994,-4.512672379284006e-05,-4.512672379284006e-05,-4.512672379284006e-05,0.00041418312790567,0.00041418312790567,0.00041418312790567,0.0,0.0,0.0,0.9941904945543945
2022-11-16,0.9938173544496944,0.9753281752175222,1.0129052366222608,0.9929621809248818,0.9948459845850105,0.0003972847274449788,0.0003972847274449788,0.0003972847274449788,-4.823180284041753e-05,-4.823180284041753e-05,-4.823180284041753e-05,0.0004455165302853964,0.0004455165302853964,0.0004455165302853964,0.0,0.0,0.0,0.9942146391771394
2022-11-17,0.9938132707491071,0.9739967890863949,1.015191005295325,0.9929465404792752,0.9948514966280907,0.00023263440321325045,0.00023263440321325045,0.00023263440321325045,-0.0002427132769077871,-0.0002427132769077871,-0.0002427132769077871,0.00047534768012103755,0.00047534768012103755,0.00047534768012103755,0.0,0.0,0.0,0.9940459051523204
2022-11-18,0.9938091870485197,0.975188597461765,1.0113516489693974,0.992940552308422,0.9948568681490775,-0.0008749622123738934,-0.0008749622123738934,-0.0008749622123738934,-0.0013771189775171372,-0.0013771189775171372,-0.0013771189775171372,0.0005021567651432439,0.0005021567651432439,0.0005021567651432439,0.0,0.0,0.0,0.9929342248361458
2022-11-19,0.9938051033479324,0.9771796025297589,1.0146796942822995,0.9929408591171854,0.9948621220909524,0.002738439597564046,0.002738439597564046,0.002738439597564046,0.0022140572547492405,0.0022140572547492405,0.0022140572547492405,0.0005243823428148054,0.0005243823428148054,0.0005243823428148054,0.0,0.0,0.0,0.9965435429454964
2022-11-20,0.9938010196473452,0.9776854034371683,1.0153155076682006,0.9929411659259487,0.9948681970219936,0.0027545172262519414,0.0027545172262519414,0.0027545172262519414,0.0022140563388085227,0.0022140563388085227,0.0022140563388085227,0.0005404608874434191,0.0005404608874434191,0.0005404608874434191,0.0,0.0,0.0,0.9965555368735972
2022-11-21,0.9937969359467579,0.9700859504997829,1.0103546476928187,0.9929336040367074,0.9948748787183386,-0.002166055421164373,-0.002166055421164373,-0.002166055421164373,-0.0027149228125057305,-0.0027149228125057305,-0.0027149228125057305,0.0005488673913413576,0.0005488673913413576,0.0005488673913413576,0.0,0.0,0.0,0.9916308805255936
2022-11-22,0.9937928522461705,0.9752097715221123,1.0146410654879097,0.99291863754719,0.9948847985500504,0.0005030292897020554,0.0005030292897020554,0.0005030292897020554,-4.5126723790548907e-05,-4.5126723790548907e-05,-4.5126723790548907e-05,0.0005481560134926043,0.0005481560134926043,0.0005481560134926043,0.0,0.0,0.0,0.9942958815358726
2022-11-23,0.9937887685455832,0.9750339648272633,1.0142331129427322,0.9929030409460008,0.9948947183817625,0.0004887679540869793,0.0004887679540869793,0.0004887679540869793,-4.8231802839545074e-05,-4.8231802839545074e-05,-4.8231802839545074e-05,0.0005369997569265243,0.0005369997569265243,0.0005369997569265243,0.0,0.0,0.0,0.9942775364996702
2022-11-24,0.9937846848449959,0.9750471494022558,1.014380259509945,0.9928874443448117,0.9949046382134743,0.00027151489236705345,0.00027151489236705345,0.00027151489236705345,-0.00024271327690552358,-0.00024271327690552358,-0.00024271327690552358,0.000514228169272577,0.000514228169272577,0.000514228169272577,0.0,0.0,0.0,0.994056199737363
2022-11-25,0.9937806011444087,0.975193640173133,1.0119039254781252,0.9928718477436226,0.9949145580451862,-0.0008982568780011544,-0.0008982568780011544,-0.0008982568780011544,-0.001377118977520563,-0.001377118977520563,-0.001377118977520563,0.00047886209951940886,0.00047886209951940886,0.00047886209951940886,0.0,0.0,0.0,0.9928823442664075
2022-11-26,0.9937765174438213,0.9776478902758218,1.0162919721430734,0.9928562511424335,0.9949244778768981,0.0026442018617743837,0.0026442018617743837,0.0026442018617743837,0.0022140572547493884,0.0022140572547493884,0.0022140572547493884,0.0004301446070249955,0.0004301446070249955,0.0004301446070249955,0.0,0.0,0.0,0.9964207193055957
2022-11-27,0.9937724337432341,0.9771001488531829,1.0170179888141844,0.9928406545412443,0.9949343977086099,0.002581623543662953,0.002581623543662953,0.002581623543662953,0.0022140563388011658,0.0022140563388011658,0.0022140563388011658,0.00036756720486178776,0.00036756720486178776,0.00036756720486178776,0.0,0.0,0.0,0.9963540572868971
2022-11-28,0.9937683500426467,0.9712603623440738,1.010429098042591,0.9928245865794406,0.994944317540322,-0.0024240320859432655,-0.0024240320859432655,-0.0024240320859432655,-0.002714922812496142,-0.002714922812496142,-0.002714922812496142,0.0002908907265528765,0.0002908907265528765,0.0002908907265528765,0.0,0.0,0.0,0.9913443179567035
2022-11-29,0.9937642663420594,0.9739459532354834,1.013250156493961,0.9928028100923864,0.994951421854092,0.00015503350686286391,0.00015503350686286391,0.00015503350686286391,-4.512672378825753e-05,-4.512672378825753e-05,-4.512672378825753e-05,0.00020016023065112142,0.00020016023065112142,0.00020016023065112142,0.0,0.0,0.0,0.9939192998489222
2022-11-30,0.9937601826414721,0.9744673226322362,1.0131683565918443,0.992781033605332,0.9949569328090591,4.748169547833418e-05,4.748169547833418e-05,4.748169547833418e-05,-4.823180284143663e-05,-4.823180284143663e-05,-4.823180284143663e-05,9.571349831977075e-05,9.571349831977075e-05,9.571349831977075e-05,0.0,0.0,0.0,0.9938076643369504
2022-12-01,0.9937560989408849,0.9737059772785678,1.0139597801388138,0.9927592571182777,0.994962443764026,-0.00026453044520728436,-0.00026453044520728436,-0.00026453044520728436,-0.00024271327691349848,-0.00024271327691349848,-0.00024271327691349848,-2.181716829378587e-05,-2.181716829378587e-05,-2.181716829378587e-05,0.0,0.0,0.0,0.9934915684956777
2022-12-02,0.9937520152402975,0.9722767375156877,1.0126207400309628,0.9927283591648955,0.9949679547189928,-0.0015286289558424982,-0.0015286289558424982,-0.0015286289558424982,-0.0013771189775171173,-0.0013771189775171173,-0.0013771189775171173,-0.00015150997832538113,-0.00015150997832538113,-0.00015150997832538113,0.0,0.0,0.0,0.9922233862844551
2022-12-03,0.9937479315397102,0.976402850726838,1.016105081748663,0.9926895632645603,0.9949734656739598,0.001921891773198471,0.001921891773198471,0.001921891773198471,0.0022140572547495354,0.0022140572547495354,0.0022140572547495354,-0.0002921654815510651,-0.0002921654815510651,-0.0002921654815510651,0.0,0.0,0.0,0.9956698233129087
