ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_(주)한국종합건축사사무소
2016-05-20,0.991190401690262,0.9816022397793809,1.0032096583702461,0.991190401690262,0.991190401690262,0.0009314892413273623,0.0009314892413273623,0.0009314892413273623,0.0009114508206402216,0.0009114508206402216,0.0009114508206402216,2.0038420687140587e-05,2.0038420687140587e-05,2.0038420687140587e-05,0.0,0.0,0.0,0.9921218909315893
2016-05-23,0.9911763751775892,0.9814545469040694,1.0020311383681388,0.9911763751775892,0.9911763751775892,0.00021085130699717333,0.00021085130699717333,0.00021085130699717333,0.000695189964096101,0.000695189964096101,0.000695189964096101,-0.0004843386570989278,-0.0004843386570989278,-0.0004843386570989278,0.0,0.0,0.0,0.9913872264845863
2016-05-24,0.9911716996733649,0.9810023574997616,1.0022050764035542,0.9911716996733649,0.9911716996733649,0.0005143299076125112,0.0005143299076125112,0.0005143299076125112,0.0011493480661056363,0.0011493480661056363,0.0011493480661056363,-0.0006350181584931253,-0.0006350181584931253,-0.0006350181584931253,0.0,0.0,0.0,0.9916860295809774
2016-05-26,0.9911623486649164,0.9799253017082921,1.0011941702622618,0.9911623486649164,0.9911623486649164,-0.0003701236784212102,-0.0003701236784212102,-0.0003701236784212102,0.0005216538611342776,0.0005216538611342776,0.0005216538611342776,-0.0008917775395554877,-0.0008917775395554877,-0.0008917775395554877,0.0,0.0,0.0,0.9907922249864951
2016-05-27,0.9911576731606921,0.980477849049242,1.0012901941461883,0.9911576731606921,0.9911576731606921,-8.120605325519041e-05,-8.120605325519041e-05,-8.120605325519041e-05,0.0009114508206403598,0.0009114508206403598,0.0009114508206403598,-0.0009926568738955503,-0.0009926568738955503,-0.0009926568738955503,0.0,0.0,0.0,0.9910764671074369
2016-05-30,0.9911436466480193,0.9812115157485235,1.0026119648300673,0.9911436466480193,0.9911436466480193,-0.0004672111735079015,-0.0004672111735079015,-0.0004672111735079015,0.0006951899640955829,0.0006951899640955829,0.0006951899640955829,-0.0011624011376034844,-0.0011624011376034844,-0.0011624011376034844,0.0,0.0,0.0,0.9906764354745115
2016-05-31,0.9911389711437951,0.9808553588629543,1.0020930521337317,0.9911389711437951,0.9911389711437951,-2.173101461247092e-05,-2.173101461247092e-05,-2.173101461247092e-05,0.0011493480661047253,0.0011493480661047253,0.0011493480661047253,-0.0011710790807171962,-0.0011710790807171962,-0.0011710790807171962,0.0,0.0,0.0,0.9911172401291827
2016-06-01,0.9911342956395708,0.9815552376521947,1.0023510283755153,0.9911342956395708,0.9911342956395708,-7.474331416502308e-05,-7.474331416502308e-05,-7.474331416502308e-05,0.0010805646677024183,0.0010805646677024183,0.0010805646677024183,-0.0011553079818674415,-0.0011553079818674415,-0.0011553079818674415,0.0,0.0,0.0,0.9910595523254058
2016-06-02,0.9911296201353466,0.9800656676977427,1.0008850986430147,0.9911296201353466,0.9911296201353466,-0.0005939460729750421,-0.0005939460729750421,-0.0005939460729750421,0.0005216538611348651,0.0005216538611348651,0.0005216538611348651,-0.0011155999341099072,-0.0011155999341099072,-0.0011155999341099072,0.0,0.0,0.0,0.9905356740623715
2016-06-03,0.9911249446311223,0.9800255582252371,1.0011844111140298,0.9911249446311223,0.9911249446311223,-0.0001415502067315307,-0.0001415502067315307,-0.0001415502067315307,0.0009114508206423055,0.0009114508206423055,0.0009114508206423055,-0.0010530010273738363,-0.0010530010273738363,-0.0010530010273738363,0.0,0.0,0.0,0.9909833944243908
2016-06-07,0.9911062426142252,0.9810846831946269,1.002490098885685,0.9911062426142252,0.9911062426142252,0.0005376350888035568,0.0005376350888035568,0.0005376350888035568,0.0011493480661060353,0.0011493480661060353,0.0011493480661060353,-0.0006117129773024786,-0.0006117129773024786,-0.0006117129773024786,0.0,0.0,0.0,0.9916438777030288
2016-06-08,0.9911015671100009,0.9805146696000173,1.0018837794269366,0.9911015671100009,0.9911015671100009,0.0006137724688196544,0.0006137724688196544,0.0006137724688196544,0.0010805646677041051,0.0010805646677041051,0.0010805646677041051,-0.00046679219888445074,-0.00046679219888445074,-0.00046679219888445074,0.0,0.0,0.0,0.9917153395788205
2016-06-09,0.9910968916057766,0.9807046119209958,1.0028340167420393,0.9910968916057766,0.9910968916057766,0.00020727411000003834,0.00020727411000003834,0.00020727411000003834,0.0005216538611341905,0.0005216538611341905,0.0005216538611341905,-0.0003143797511341523,-0.0003143797511341523,-0.0003143797511341523,0.0,0.0,0.0,0.9913041657157766
2016-06-14,0.9910735140846553,0.9818713010252588,1.0030405915114016,0.9910735140846553,0.9910735140846553,0.0015862462739881507,0.0015862462739881507,0.0015862462739881507,0.001149348066106241,0.001149348066106241,0.001149348066106241,0.00043689820788190935,0.00043689820788190935,0.00043689820788190935,0.0,0.0,0.0,0.9926597603586435
2016-06-16,0.9910641630762068,0.9818789029358517,1.0030601309756826,0.9910641630762068,0.9910641630762068,0.0011924419172991674,0.0011924419172991674,0.0011924419172991674,0.0005216538611329481,0.0005216538611329481,0.0005216538611329481,0.0006707880561662192,0.0006707880561662192,0.0006707880561662192,0.0,0.0,0.0,0.992256604993506
2016-06-17,0.9910594875719825,0.9821740250409005,1.002956407338918,0.9910594875719825,0.9910594875719825,0.001674067185926203,0.001674067185926203,0.001674067185926203,0.0009114508206386988,0.0009114508206386988,0.0009114508206386988,0.0007626163652875044,0.0007626163652875044,0.0007626163652875044,0.0,0.0,0.0,0.9927335547579087
2016-06-20,0.9910454610593097,0.9817456288387635,1.003470984076891,0.9910454610593097,0.9910454610593097,0.001614307430467853,0.001614307430467853,0.001614307430467853,0.0006951899640930139,0.0006951899640930139,0.0006951899640930139,0.0009191174663748392,0.0009191174663748392,0.0009191174663748392,0.0,0.0,0.0,0.9926597684897775
2016-06-21,0.9910407855550855,0.9827701471356416,1.0037829106286182,0.9910407855550855,0.9910407855550855,0.0020789393285907502,0.0020789393285907502,0.0020789393285907502,0.0011493480661053299,0.0011493480661053299,0.0011493480661053299,0.0009295912624854207,0.0009295912624854207,0.0009295912624854207,0.0,0.0,0.0,0.9931197248836762
2016-06-23,0.9910314345466369,0.9822953335567707,1.0031648145160095,0.9910314345466369,0.9910314345466369,0.00141188019341353,0.00141188019341353,0.00141188019341353,0.0005216538611341039,0.0005216538611341039,0.0005216538611341039,0.0008902263322794263,0.0008902263322794263,0.0008902263322794263,0.0,0.0,0.0,0.9924433147400504
2016-06-27,0.9910127325297399,0.9817031248274489,1.0036758184024646,0.9910127325297399,0.9910127325297399,0.0013125880489802003,0.0013125880489802003,0.0013125880489802003,0.0006951899640955813,0.0006951899640955813,0.0006951899640955813,0.000617398084884619,0.000617398084884619,0.000617398084884619,0.0,0.0,0.0,0.99232532057872
2016-06-29,0.9910033815212914,0.9813658440742599,1.0033604184556542,0.9910033815212914,0.9910033815212914,0.0015064380725223366,0.0015064380725223366,0.0015064380725223366,0.0010805646677028563,0.0010805646677028563,0.0010805646677028563,0.0004258734048194802,0.0004258734048194802,0.0004258734048194802,0.0,0.0,0.0,0.9925098195938138
2016-06-30,0.9909987060170671,0.9810478849362257,1.0018901446982296,0.9909987060170671,0.9909987060170671,0.0008493459362460597,0.0008493459362460597,0.0008493459362460597,0.0005216538611328612,0.0005216538611328612,0.0005216538611328612,0.00032769207511319835,0.00032769207511319835,0.00032769207511319835,0.0,0.0,0.0,0.9918480519533132
2016-07-01,0.9909940305128428,0.9815202314148198,1.001992702006354,0.9909940305128428,0.9909940305128428,0.0011439681516869085,0.0011439681516869085,0.0011439681516869085,0.0009114508206407824,0.0009114508206407824,0.0009114508206407824,0.00023251733104612585,0.00023251733104612585,0.00023251733104612585,0.0,0.0,0.0,0.9921379986645298
2016-07-04,0.9909800040001701,0.9808974958676451,1.0028072848122103,0.9909800040001701,0.9909800040001701,0.0006932590458070042,0.0006932590458070042,0.0006932590458070042,0.0006951899640981488,0.0006951899640981488,0.0006951899640981488,-1.930918291144482e-06,-1.930918291144482e-06,-1.930918291144482e-06,0.0,0.0,0.0,0.991673263045977
2016-07-05,0.9909753284959458,0.9810786421454106,1.0030732546205203,0.9909753284959458,0.9909753284959458,0.0010961325569645562,0.0010961325569645562,0.0010961325569645562,0.0011493480661068458,0.0011493480661068458,0.0011493480661068458,-5.321550914228968e-05,-5.321550914228968e-05,-5.321550914228968e-05,0.0,0.0,0.0,0.9920714610529103
2016-07-07,0.9909659774874973,0.9811174171715286,1.0024752060338276,0.9909659774874973,0.9909659774874973,0.00042008210479140896,0.00042008210479140896,0.00042008210479140896,0.0005216538611328808,0.0005216538611328808,0.0005216538611328808,-0.00010157175634147181,-0.00010157175634147181,-0.00010157175634147181,0.0,0.0,0.0,0.9913860595922886
2016-07-08,0.9909613019832729,0.9813786029967423,1.0025705116636487,0.9909613019832729,0.9909613019832729,0.0008158139560422179,0.0008158139560422179,0.0008158139560422179,0.0009114508206389789,0.0009114508206389789,0.0009114508206389789,-9.563686459676104e-05,-9.563686459676104e-05,-9.563686459676104e-05,0.0,0.0,0.0,0.9917771159393152
2016-07-13,0.9909379244621516,0.9819451184897662,1.0020246074167505,0.9909379244621516,0.9909379244621516,0.0013255684715368816,0.0013255684715368816,0.0013255684715368816,0.001080564667702597,0.001080564667702597,0.001080564667702597,0.00024500380383428455,0.00024500380383428455,0.00024500380383428455,0.0,0.0,0.0,0.9922634929336884
2016-07-14,0.9909332489579273,0.9807570547911846,1.002624801332643,0.9909332489579273,0.9909332489579273,0.0008896693669706888,0.0008896693669706888,0.0008896693669706888,0.0005216538611340367,0.0005216538611340367,0.0005216538611340367,0.0003680155058366522,0.0003680155058366522,0.0003680155058366522,0.0,0.0,0.0,0.991822918324898
2016-07-15,0.9909285734537031,0.9817868971562049,1.0028090529724292,0.9909285734537031,0.9909285734537031,0.0014158491410487118,0.0014158491410487118,0.0014158491410487118,0.0009114508206371755,0.0009114508206371755,0.0009114508206371755,0.0005043983204115363,0.0005043983204115363,0.0005043983204115363,0.0,0.0,0.0,0.9923444225947519
2016-07-18,0.9909145469410303,0.9822471483136537,1.0022386392329812,0.9909145469410303,0.9909145469410303,0.0016573143726462973,0.0016573143726462973,0.0016573143726462973,0.0006951899640919763,0.0006951899640919763,0.0006951899640919763,0.000962124408554321,0.000962124408554321,0.000962124408554321,0.0,0.0,0.0,0.9925718613136766
2016-07-19,0.990909871436806,0.9825818990784564,1.0029787073739012,0.990909871436806,0.990909871436806,0.0022683878581961623,0.0022683878581961623,0.0022683878581961623,0.0011493480661050228,0.0011493480661050228,0.0011493480661050228,0.00111903979209114,0.00111903979209114,0.00111903979209114,0.0,0.0,0.0,0.9931782592950021
2016-07-20,0.9909051959325818,0.9815925846509673,1.002857312273097,0.9909051959325818,0.9909051959325818,0.0023524254401118983,0.0023524254401118983,0.0023524254401118983,0.0010805646677033657,0.0010805646677033657,0.0010805646677033657,0.0012718607724085326,0.0012718607724085326,0.0012718607724085326,0.0,0.0,0.0,0.9932576213726937
2016-07-21,0.9909005204283575,0.9823317471669393,1.0025432251724318,0.9909005204283575,0.9909005204283575,0.0019384786606634961,0.0019384786606634961,0.0019384786606634961,0.0005216538611327939,0.0005216538611327939,0.0005216538611327939,0.0014168247995307022,0.0014168247995307022,0.0014168247995307022,0.0,0.0,0.0,0.9928389990890211
2016-07-26,0.9908771429072362,0.9826974321613777,1.004608085570747,0.9908771429072362,0.9908771429072362,0.0030556571877416935,0.0030556571877416935,0.0030556571877416935,0.0011493480661041115,0.0011493480661041115,0.0011493480661041115,0.0019063091216375819,0.0019063091216375819,0.0019063091216375819,0.0,0.0,0.0,0.9939328000949779
2016-07-27,0.9908724674030119,0.9833290153371297,1.0042811817830093,0.9908724674030119,0.9908724674030119,0.003019143252347722,0.003019143252347722,0.003019143252347722,0.0010805646677041344,0.0010805646677041344,0.0010805646677041344,0.001938578584643587,0.001938578584643587,0.001938578584643587,0.0,0.0,0.0,0.9938916106553597
2016-07-28,0.9908677918987876,0.9824450332621906,1.0031120321732017,0.9908677918987876,0.9908677918987876,0.002466653700079371,0.002466653700079371,0.002466653700079371,0.0005216538611333816,0.0005216538611333816,0.0005216538611333816,0.001944999838945989,0.001944999838945989,0.001944999838945989,0.0,0.0,0.0,0.993334445598867
2016-08-01,0.9908490898818906,0.9820976697684966,1.004312278544776,0.9908490898818906,0.9908490898818906,0.0024047931608735754,0.0024047931608735754,0.0024047931608735754,0.0006951899640919757,0.0006951899640919757,0.0006951899640919757,0.0017096031967815993,0.0017096031967815993,0.0017096031967815993,0.0,0.0,0.0,0.9932538830427642
2016-08-03,0.9908397388734421,0.9822317905265885,1.0042654391236416,0.9908397388734421,0.9908397388734421,0.002530474577601436,0.002530474577601436,0.002530474577601436,0.001080564667704024,0.001080564667704024,0.001080564667704024,0.001449909909897412,0.001449909909897412,0.001449909909897412,0.0,0.0,0.0,0.9933702134510436
2016-08-04,0.9908350633692178,0.982247674673706,1.0031468023093104,0.9908350633692178,0.9908350633692178,0.0018136367383800279,0.0018136367383800279,0.0018136367383800279,0.0005216538611334012,0.0005216538611334012,0.0005216538611334012,0.0012919828772466268,0.0012919828772466268,0.0012919828772466268,0.0,0.0,0.0,0.9926487001075978
2016-08-05,0.9908303878649936,0.9818085941276685,1.0025204818153983,0.9908303878649936,0.9908303878649936,0.00203079378635372,0.00203079378635372,0.00203079378635372,0.0009114508206374558,0.0009114508206374558,0.0009114508206374558,0.001119342965716264,0.001119342965716264,0.001119342965716264,0.0,0.0,0.0,0.9928611816513473
2016-08-09,0.9908116858480965,0.9813597633265592,1.0023943419558108,0.9908116858480965,0.9908116858480965,0.0015015843658597202,0.0015015843658597202,0.0015015843658597202,0.0011493480661034056,0.0011493480661034056,0.0011493480661034056,0.0003522362997563148,0.0003522362997563148,0.0003522362997563148,0.0,0.0,0.0,0.9923132702139562
2016-08-10,0.9908070103438722,0.9819336593704734,1.0026226490861223,0.9908070103438722,0.9908070103438722,0.0012403981289301612,0.0012403981289301612,0.0012403981289301612,0.0010805646677029962,0.0010805646677029962,0.0010805646677029962,0.00015983346122716503,0.00015983346122716503,0.00015983346122716503,0.0,0.0,0.0,0.9920474084728024
2016-08-12,0.9907976593354235,0.9805316388366639,1.001224566872644,0.9907976593354235,0.9907976593354235,0.0007106592232644633,0.0007106592232644633,0.0007106592232644633,0.0009114508206413429,0.0009114508206413429,0.0009114508206413429,-0.00020079159737687957,-0.00020079159737687957,-0.00020079159737687957,0.0,0.0,0.0,0.9915083185586879
2016-08-16,0.9907789533584576,0.9801487692380967,1.0017791084385652,0.9907789533584576,0.9907789533584576,0.00040235313509483684,0.00040235313509483684,0.00040235313509483684,0.0011493480661058332,0.0011493480661058332,0.0011493480661058332,-0.0007469949310109963,-0.0007469949310109963,-0.0007469949310109963,0.0,0.0,0.0,0.9911813064935524
2016-08-17,0.9907742768642162,0.980642937468376,1.0010983328907275,0.9907742768642162,0.9907742768642162,0.0002446167979714252,0.0002446167979714252,0.0002446167979714252,0.0010805646677046826,0.0010805646677046826,0.0010805646677046826,-0.0008359478697332574,-0.0008359478697332574,-0.0008359478697332574,0.0,0.0,0.0,0.9910188936621875
2016-08-18,0.9907696003699745,0.980043513189617,1.0010774194497722,0.9907696003699745,0.9907696003699745,-0.00038248973488265236,-0.00038248973488265236,-0.00038248973488265236,0.0005216538611333144,0.0005216538611333144,0.0005216538611333144,-0.0009041435960159668,-0.0009041435960159668,-0.0009041435960159668,0.0,0.0,0.0,0.9903871106350919
2016-08-22,0.9907508943930086,0.9800124817210554,1.0011175860501949,0.9907508943930086,0.9907508943930086,-0.000284796641697252,-0.000284796641697252,-0.000284796641697252,0.0006951899640996779,0.0006951899640996779,0.0006951899640996779,-0.00097998660579693,-0.00097998660579693,-0.00097998660579693,0.0,0.0,0.0,0.9904660977513113
2016-08-23,0.9907462178987672,0.980424672942759,1.0020639381181886,0.9907462178987672,0.9907462178987672,0.00019247741677441788,0.00019247741677441788,0.00019247741677441788,0.0011493480661082605,0.0011493480661082605,0.0011493480661082605,-0.0009568706493338426,-0.0009568706493338426,-0.0009568706493338426,0.0,0.0,0.0,0.9909386953155416
2016-08-26,0.9907321884160426,0.9810023463256957,1.001746261172374,0.9907321884160426,0.9907321884160426,8.715187523005466e-05,8.715187523005466e-05,8.715187523005466e-05,0.000911450820637736,0.000911450820637736,0.000911450820637736,-0.0008242989454076814,-0.0008242989454076814,-0.0008242989454076814,0.0,0.0,0.0,0.9908193402912726
2016-08-29,0.990718158933318,0.9792020395356349,1.0013138386860965,0.990718158933318,0.990718158933318,3.5016370275863856e-05,3.5016370275863856e-05,3.5016370275863856e-05,0.0006951899640940238,0.0006951899640940238,0.0006951899640940238,-0.00066017359381816,-0.00066017359381816,-0.00066017359381816,0.0,0.0,0.0,0.9907531753035939
2016-08-31,0.990708805944835,0.9804179469419505,1.0018229014495494,0.990708805944835,0.990708805944835,0.0005067704207253635,0.0005067704207253635,0.0005067704207253635,0.0010805646677035444,0.0010805646677035444,0.0010805646677035444,-0.0005737942469781808,-0.0005737942469781808,-0.0005737942469781808,0.0,0.0,0.0,0.9912155763655603
2016-09-01,0.9907041294505936,0.9798009110966905,1.0021951636064348,0.9907041294505936,0.9907041294505936,-2.3886869548444084e-05,-2.3886869548444084e-05,-2.3886869548444084e-05,0.0005216538611344897,0.0005216538611344897,0.0005216538611344897,-0.0005455407306829338,-0.0005455407306829338,-0.0005455407306829338,0.0,0.0,0.0,0.9906802425810451
2016-09-02,0.990699452956352,0.9809886506570216,1.002808696013706,0.990699452956352,0.990699452956352,0.00038139447325432143,0.00038139447325432143,0.00038139447325432143,0.0009114508206434308,0.0009114508206434308,0.0009114508206434308,-0.0005300563473891093,-0.0005300563473891093,-0.0005300563473891093,0.0,0.0,0.0,0.9910808474296063
2016-09-07,0.9906760704851446,0.9809650564056707,1.0020754927282596,0.9906760704851446,0.9906760704851446,0.0003988500423091948,0.0003988500423091948,0.0003988500423091948,0.001080564667703434,0.001080564667703434,0.001080564667703434,-0.0006817146253942391,-0.0006817146253942391,-0.0006817146253942391,0.0,0.0,0.0,0.9910749205274538
2016-09-08,0.990671393990903,0.9796596431835989,1.0007728480749727,0.990671393990903,0.990671393990903,-0.00023644779906649655,-0.00023644779906649655,-0.00023644779906649655,0.0005216538611338154,0.0005216538611338154,0.0005216538611338154,-0.0007581016602003118,-0.0007581016602003118,-0.0007581016602003118,0.0,0.0,0.0,0.9904349461918365
2016-09-13,0.9906480115196954,0.9792274305801778,1.0009011361010136,0.9906480115196954,0.9906480115196954,-0.00014007788143292313,-0.00014007788143292313,-0.00014007788143292313,0.0011493480661066437,0.0011493480661066437,0.0011493480661066437,-0.0012894259475395666,-0.0012894259475395666,-0.0012894259475395666,0.0,0.0,0.0,0.9905079336382625
2016-09-19,0.9906199525542464,0.979128667670431,0.9995143110560102,0.9906199525542464,0.9906199525542464,-0.001181598041327132,-0.001181598041327132,-0.001181598041327132,0.0006951899640914548,0.0006951899640914548,0.0006951899640914548,-0.0018767880054185871,-0.0018767880054185871,-0.0018767880054185871,0.0,0.0,0.0,0.9894383545129193
2016-09-20,0.990615276060005,0.9796589074900509,0.9999702980619553,0.990615276060005,0.990615276060005,-0.0007773069805227351,-0.0007773069805227351,-0.0007773069805227351,0.001149348066105732,0.001149348066105732,0.001149348066105732,-0.001926655046628467,-0.001926655046628467,-0.001926655046628467,0.0,0.0,0.0,0.9898379690794823
2016-09-21,0.9906105995657635,0.979126248435023,1.0002766805462011,0.9906105995657635,0.9906105995657635,-0.0008757103365879935,-0.0008757103365879935,-0.0008757103365879935,0.0010805646677031747,0.0010805646677031747,0.0010805646677031747,-0.001956275004291168,-0.001956275004291168,-0.001956275004291168,0.0,0.0,0.0,0.9897348892291755
2016-09-22,0.990605923071522,0.9781561525154808,0.9998984690671296,0.990605923071522,0.990605923071522,-0.001442452198557379,-0.001442452198557379,-0.001442452198557379,0.0005216538611349907,0.0005216538611349907,0.0005216538611349907,-0.0019641060596923697,-0.0019641060596923697,-0.0019641060596923697,0.0,0.0,0.0,0.9891634708729645
2016-09-23,0.9906012465772804,0.9795040869636981,0.9994184359359154,0.9906012465772804,0.9906012465772804,-0.001037670683890713,-0.001037670683890713,-0.001037670683890713,0.000911450820639962,0.000911450820639962,0.000911450820639962,-0.0019491215045306749,-0.0019491215045306749,-0.0019491215045306749,0.0,0.0,0.0,0.9895635758933897
