ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_(주)토문엔지니어링 건축사사무소
2019-06-27,0.99300959140612,0.9889402256969693,0.9988482928046735,0.99300959140612,0.99300959140612,0.0011685085174648446,0.0011685085174648446,0.0011685085174648446,0.0007377056804505402,0.0007377056804505402,0.0007377056804505402,0.00043080283701430453,0.00043080283701430453,0.00043080283701430453,0.0,0.0,0.0,0.9941780999235849
2019-06-28,0.993006313080481,0.9892433782316075,0.999240625271922,0.993006313080481,0.993006313080481,0.001199084890834862,0.001199084890834862,0.001199084890834862,0.0008076577172418794,0.0008076577172418794,0.0008076577172418794,0.0003914271735929825,0.0003914271735929825,0.0003914271735929825,0.0,0.0,0.0,0.9942053979713159
2019-07-01,0.9929964781035644,0.9888128013150004,0.9985541543866737,0.9929964781035644,0.9929964781035644,0.0006869370041555031,0.0006869370041555031,0.0006869370041555031,0.0004278845355603401,0.0004278845355603401,0.0004278845355603401,0.000259052468595163,0.000259052468595163,0.000259052468595163,0.0,0.0,0.0,0.9936834151077198
2019-07-02,0.9929931997779254,0.9891526633079448,0.9992819619347127,0.9929931997779254,0.9929931997779254,0.0009767284170899147,0.0009767284170899147,0.0009767284170899147,0.000762611949123139,0.000762611949123139,0.000762611949123139,0.00021411646796677558,0.00021411646796677558,0.00021411646796677558,0.0,0.0,0.0,0.9939699281950154
2019-07-03,0.9929899214522866,0.9893253781698093,0.999031166397663,0.9929899214522866,0.9929899214522866,0.0012464647069082874,0.0012464647069082874,0.0012464647069082874,0.0010757756792062045,0.0010757756792062045,0.0010757756792062045,0.0001706890277020828,0.0001706890277020828,0.0001706890277020828,0.0,0.0,0.0,0.9942363861591949
2019-07-12,0.9929604165215365,0.9886956499871064,0.99891301642142,0.9929604165215365,0.9929604165215365,0.0007906778095855635,0.0007906778095855635,0.0007906778095855635,0.0008076577172420865,0.0008076577172420865,0.0008076577172420865,-1.697990765652323e-05,-1.697990765652323e-05,-1.697990765652323e-05,0.0,0.0,0.0,0.9937510943311221
2019-07-15,0.9929505815446198,0.9879653779081619,0.998401617584904,0.9929505815446198,0.9929505815446198,0.0004547360821499594,0.0004547360821499594,0.0004547360821499594,0.00042788453555384526,0.00042788453555384526,0.00042788453555384526,2.685154659611412e-05,2.685154659611412e-05,2.685154659611412e-05,0.0,0.0,0.0,0.9934053176267698
2019-07-16,0.992947303218981,0.9885973871229804,0.9988822450673652,0.992947303218981,0.992947303218981,0.0008141201713941112,0.0008141201713941112,0.0008141201713941112,0.0007626119491219433,0.0007626119491219433,0.0007626119491219433,5.150822227216793e-05,5.150822227216793e-05,5.150822227216793e-05,0.0,0.0,0.0,0.9937614233903751
2019-07-17,0.9929440248933421,0.9891214380435812,0.9991260036894539,0.9929440248933421,0.9929440248933421,0.001155870069215809,0.001155870069215809,0.001155870069215809,0.0010757756792058458,0.0010757756792058458,0.0010757756792058458,8.00943900099629e-05,8.00943900099629e-05,8.00943900099629e-05,0.0,0.0,0.0,0.9940998949625579
2019-07-19,0.9929374682420643,0.9889310612137961,0.999360124953239,0.9929374682420643,0.9929374682420643,0.0009535361424539827,0.0009535361424539827,0.0009535361424539827,0.0008076577172403287,0.0008076577172403287,0.0008076577172403287,0.00014587842521365403,0.00014587842521365403,0.00014587842521365403,0.0,0.0,0.0,0.9938910043845183
2019-07-23,0.9929243549395087,0.9890591186092647,0.999105852262232,0.9929243549395087,0.9929243549395087,0.0010504383080392598,0.0010504383080392598,0.0010504383080392598,0.0007626119491236585,0.0007626119491236585,0.0007626119491236585,0.0002878263589156012,0.0002878263589156012,0.0002878263589156012,0.0,0.0,0.0,0.993974793247548
2019-07-25,0.992917798288231,0.9886551402022314,0.99900464375529,0.992917798288231,0.992917798288231,0.0010882645525070033,0.0010882645525070033,0.0010882645525070033,0.0007377056804493885,0.0007377056804493885,0.0007377056804493885,0.0003505588720576147,0.0003505588720576147,0.0003505588720576147,0.0,0.0,0.0,0.994006062840738
