ActCode,NoticeDate,발주청,시도,G2B공고번호,공고일연,공고일월,공고일일,공고일요일(개선),BidOpenDateTime,입찰일연,입찰일월,입찰일일,입찰일요일,연면적,대지면적,예가율,예정가격,세대수,기초금액,최신_1순위,낙찰하한율,참여업체수,중간값
HousingAct,2022-04-07,전라남도 무안군,전라남도 ,20220410774,2022,4,7,목,2022. 4. 19,2022,4,19,화,"114,691","44,080",1.005278,,685,"2,609,276,720.00",1.0054807,0.8045,85,1.005379
HousingAct,2022-04-07,전라남도 무안군,전라남도 ,20220410729,2022,4,7,목,2022. 4. 19,2022,4,19,화,"62,591","23,922",1.000638,,372,"1,596,080,680.00",1.00084,0.8295,77,1.000739
HousingAct,2022-04-06,경상남도 사천시,경상남도 ,20220407206,2022,4,6,수,2022. 4. 19,2022,4,19,화,"145,492","63,660",1.002370,,1100,"3,611,092,260.00",1.003073,0.7295,62,1.002722
HousingAct,2022-04-08,대구광역시,대구광역시,20220412668,2022,4,8,금,2022. 4. 19,2022,4,19,화,"109,190","8,654",0.991440,,457,"2,767,508,570.00",0.991685,0.8295,97,0.991563
HousingAct,2022-03-24,경상북도 구미시,경상북도 ,20220339492,2022,3,24,목,2022. 4. 18,2022,4,18,월,"413,671","141,413",1.000928,,2740,"6,277,934,624.00",1.0021282,0.7295,39,1.001528
HousingAct,2022-04-06,인천광역시 경제자유구역청,인천광역시 ,20220408739,2022,4,6,수,2022. 4. 18,2022,4,18,월,"97,621","35,611",1.000488,,583,"2,462,868,849.00",1.0005007,0.8045,87,1.000494
HousingAct,2022-04-06,서울특별시 광진구,서울특별시 ,20220407415,2022,4,6,수,2022. 4. 18,2022,4,18,월,"25,905","2,102",0.991523,,439,"1,038,439,002.00",0.9917886,0.8295,36,0.991656
HousingAct,2022-04-07,울산광역시,울산광역시,20220410727,2022,4,7,목,2022. 4. 18,2022,4,18,월,"121,161","29,563",1.008085,,675,"3,072,286,848.00",1.0080857,0.8045,88,1.008085
HousingAct,2022-04-05,전라북도 익산시,전라북도 ,20220406717,2022,4,5,화,2022. 4. 15,2022,4,15,금,"16,479","5,336",0.995423,,120,"380,490,939.00",1.003593,0.8495,3,0.999508
HousingAct,2022-04-04,대전광역시,대전광역시,20220404305,2022,4,4,월,2022. 4. 14,2022,4,14,목,"114,168","40,402",1.004895,,690,"3,135,751,690.00",1.0052978,0.8045,94,1.005096
HousingAct,2022-04-04,대전광역시,대전광역시,20220404209,2022,4,4,월,2022. 4. 14,2022,4,14,목,"109,613","36,739",0.996740,,659,"3,012,708,554.00",0.9973854,0.8045,92,0.997063
HousingAct,2022-04-05,부산광역시 동래구,부산광역시 ,20220400973,2022,4,5,화,2022. 4. 14,2022,4,14,목,"46,263","21,859",0.998873,,303,"988,341,860.00",0.9989601,0.8295,16,0.998916
HousingAct,2022-04-04,경기도 부천시,경기도 ,20220402394,2022,4,4,월,2022. 4. 14,2022,4,14,목,"7,818","2,381",1.006298,,81,"320,078,217.00",1.021325,0.8495,3,1.013811
HousingAct,2022-04-01,경기도 의정부시,경기도 ,20220351034,2022,4,1,금,2022. 4. 13,2022,4,13,수,"127,443","43,085",0.992060,,767,"3,397,168,920.00",0.9923999,0.8045,93,0.992230
HousingAct,2022-04-01,경상남도 양산시,경상남도 ,20220400872,2022,4,1,금,2022. 4. 13,2022,4,13,수,"49,312","12,931",1.010808,,301,"1,417,254,352.00",1.0109488,0.8295,71,1.010878
HousingAct,2022-04-01,전라북도 김제시,전라북도 ,20220400423,2022,4,1,금,2022. 4. 13,2022,4,13,수,"25,072","8,408",1.008463,,168,"548,784,260.00",1.0097506,0.8495,12,1.009107
HousingAct,2022-03-29,충청북도 음성군,충청북도 ,20220347075,2022,3,29,화,2022. 4. 11,2022,4,11,월,"152,822","48,331",0.996295,,875,"3,734,142,615.00",0.996344,0.8045,86,0.996320
HousingAct,2022-03-30,경기도 양주시,경기도 ,20220349455,2022,3,30,수,2022. 4. 8,2022,4,8,금,"77,889","25,948",0.992628,,458,"1,575,213,595.00",0.9928322,0.8295,87,0.992730
HousingAct,2022-03-28,울산광역시,울산광역시,20220344938,2022,3,28,월,2022. 4. 7,2022,4,7,목,"136,918","35,773",1.000705,,788,"3,272,266,908.00",1.0009159,0.8045,89,1.000810
HousingAct,2022-03-25,경상북도 포항시,경상북도 ,20220342607,2022,3,25,금,2022. 4. 6,2022,4,6,수,"104,953","27,127",1.002330,,547,"2,273,887,000.00",1.0027283,0.8045,85,1.002529
HousingAct,2022-03-24,경상남도 창원시,경상남도 ,20220338683,2022,3,24,목,2022. 4. 5,2022,4,5,화,"121,535","43,450",1.000630,,786,"2,946,911,668.00",1.000946,0.8045,87,1.000788
HousingAct,2022-03-25,경기도 화성시,경기도 ,20220342595,2022,3,25,금,2022. 4. 5,2022,4,5,화,"113,726","59,205",0.997935,,679,"2,194,324,195.00",0.9983925,0.8045,91,0.998164
HousingAct,2022-03-25,경기도 화성시,경기도 ,20220342477,2022,3,25,금,2022. 4. 5,2022,4,5,화,"68,058","36,213",0.990778,,414,"1,412,534,285.00",0.990892,0.8295,79,0.990835
HousingAct,2022-03-25,경기도 화성시,경기도 ,20220342229,2022,3,25,금,2022. 4. 5,2022,4,5,화,"53,889","27,732",1.000268,,310,"1,134,771,280.00",1.0008034,0.8295,60,1.000535
HousingAct,2022-03-24,전라북도 익산시,전라북도 ,20220339469,2022,3,24,목,2022. 4. 4,2022,4,4,월,"16,479","5,336",1.000308,,120,"380,490,939.00",1.0031781,0.8495,4,1.001743
HousingAct,2022-03-24,대구광역시,대구광역시,20220339455,2022,3,24,목,2022. 4. 4,2022,4,4,월,"87,717","27,299",0.999213,,520,"1,640,181,442.00",0.9992354,0.8045,84,0.999224
HousingAct,2022-03-22,경상남도 양산시,경상남도 ,20220333749,2022,3,22,화,2022. 4. 1,2022,4,1,금,"52,179","4,952",0.998863,,308,"1,471,686,000.00",0.9990813,0.8295,44,0.998972
HousingAct,2022-03-22,경상북도 김천시,경상북도 ,20220335936,2022,3,22,화,2022. 4. 1,2022,4,1,금,"70,029","25,871",1.010810,,495,"1,237,837,296.00",1.0125673,0.8295,48,1.011689
HousingAct,2022-03-23,충청남도 아산시,충청남도 ,20220329017,2022,3,23,수,2022. 4. 1,2022,4,1,금,"42,650","29,496",1.013080,,287,"1,388,706,680.00",1.0138294,0.8495,82,1.013455
HousingAct,2022-03-23,충청남도 아산시,충청남도 ,20220329053,2022,3,23,수,2022. 4. 1,2022,4,1,금,"40,313","27,371",0.996908,,267,"1,278,095,950.00",0.9971038,0.8495,77,0.997006
HousingAct,2022-03-21,경기도 부천시,경기도 ,20220330025,2022,3,21,월,2022. 3. 31,2022,3,31,목,"99,463","38,323",1.010108,,759,"2,870,718,165.00",1.0108995,0.8045,88,1.010504
HousingAct,2022-03-16,경기도 광명시,경기도 ,20220323300,2022,3,16,수,2022. 3. 30,2022,3,30,수,"31,319","7,816",0.986455,,203,"963,592,676.00",0.9879,0.8495,56,0.987178
HousingAct,2022-03-16,경기도 광명시,경기도 ,20220323342,2022,3,16,수,2022. 3. 30,2022,3,30,수,"23,002","5,851",1.004040,,169,"768,417,467.00",1.004313,0.8495,37,1.004177
HousingAct,2022-03-17,경기도 의정부시,경기도 ,20220325041,2022,3,17,목,2022. 3. 29,2022,3,29,화,"254,457","64,177",0.994958,,1762,"6,417,587,900.00",0.9952501,0.7295,55,0.995104
HousingAct,2022-03-17,인천광역시 동구,인천광역시 ,20220327151,2022,3,17,목,2022. 3. 29,2022,3,29,화,"168,116","54,921",0.985395,,1321,"4,238,629,280.00",0.9860676,0.7295,65,0.985731
HousingAct,2022-03-15,경기도 안성시,경기도 ,20220317187,2022,3,15,화,2022. 3. 28,2022,3,28,월,"115,605","37,992",0.990558,,986,"2,684,194,790.00",0.9917753,0.8045,79,0.991166
HousingAct,2022-03-15,경기도 안성시,경기도 ,20220317182,2022,3,15,화,2022. 3. 28,2022,3,28,월,"69,057","22,361",0.989038,,530,"1,794,594,040.00",0.9892565,0.8045,80,0.989147
HousingAct,2022-03-14,강원도 양양군,강원도 ,20220315923,2022,3,14,월,2022. 3. 25,2022,3,25,금,"27,083","11,688",1.013828,,209,"733,537,560.00",1.0140576,0.8495,30,1.013943
HousingAct,2022-03-16,경기도 양평군,경기도 ,20220323740,2022,3,16,수,2022. 3. 25,2022,3,25,금,"59,102","22,491",0.990018,,406,"1,238,576,292.00",0.9905754,0.8295,61,0.990296
HousingAct,2022-03-15,전라북도 김제시,전라북도 ,20220321263,2022,3,15,화,2022. 3. 25,2022,3,25,금,"70,638","25,641",0.986593,,613,"1,774,187,480.00",0.9887112,0.8045,79,0.987652
HousingAct,2022-03-14,부산광역시 북구,부산광역시 ,20220318151,2022,3,14,월,2022. 3. 24,2022,3,24,목,"99,269","5,809",0.997438,,797,"1,407,178,411.00",0.9977042,0.8045,41,0.997571
HousingAct,2022-03-14,전라남도 화순군,전라남도 ,20220317849,2022,3,14,월,2022. 3. 24,2022,3,24,목,"62,711","7,228",1.000308,,379,"1,727,620,610.00",1.0006502,0.8295,91,1.000479
HousingAct,2022-03-11,경상남도 양산시,경상남도 ,20220314959,2022,3,11,금,2022. 3. 23,2022,3,23,수,"45,145","7,584",1.000970,,311,"1,290,329,795.00",1.002179,0.8295,48,1.001575
HousingAct,2022-03-11,서울특별시 중랑구,서울특별시 ,20220310475,2022,3,11,금,2022. 3. 22,2022,3,22,화,"146,925","44,726",1.003050,,1055,"3,545,073,000.00",1.0036615,0.7295,61,1.003356
HousingAct,2022-03-11,전라북도 익산시,전라북도 ,20220315885,2022,3,11,금,2022. 3. 21,2022,3,21,월,"44,565","14,532",1.006118,,295,"924,756,086.00",1.0062371,0.8495,48,1.006177
HousingAct,2022-03-11,전라북도 익산시,전라북도 ,20220315973,2022,3,11,금,2022. 3. 21,2022,3,21,월,"16,479","5,336",0.996393,,120,"380,490,939.00",1.0026645,0.8495,6,0.999529
HousingAct,2022-03-08,서울특별시 강서구,서울특별시 ,20220308879,2022,3,8,화,2022. 3. 18,2022,3,18,금,"53,767","5,367",1.004513,,716,"1,685,541,000.00",1.0047877,0.8045,86,1.004650
HousingAct,2022-03-11,인천광역시 남동구,인천광역시 ,20220316591,2022,3,11,금,2022. 3. 18,2022,3,18,금,"66,128","16,512",1.005988,,469,"1,757,285,712.00",1.0060079,0.8295,88,1.005998
HousingAct,2022-03-15,서울특별시 금천구,서울특별시 ,20220311959,2022,3,15,화,2022. 3. 18,2022,3,18,금,"42,373","2,942",1.002660,,589,"1,398,422,117.00",1.0028296,0.8045,54,1.002745
HousingAct,2022-03-08,인천광역시 동구청,인천광역시 ,20220311027,2022,3,8,화,2022. 3. 18,2022,3,18,금,"73,520","10,146",0.991623,,378,"966,792,797.00",0.9920412,0.8295,22,0.991832
HousingAct,2022-03-08,서울특별시 구로구,서울특별시 ,20220311008,2022,3,8,화,2022. 3. 18,2022,3,18,금,"34,412","8,861",1.005120,,295,"885,122,740.00",1.0051299,0.8495,42,1.005125
HousingAct,2022-03-08,강원도 춘천시,강원도 ,20220310930,2022,3,8,화,2022. 3. 18,2022,3,18,금,"22,861","5,834",0.993270,,98,"849,728,730.00",0.9935244,0.8495,38,0.993397
HousingAct,2022-03-08,전라남도 광양시,전라남도 ,20220311754,2022,3,8,화,2022. 3. 17,2022,3,17,목,"170,467","45,723",1.001043,,992,"3,608,269,413.00",1.0015906,0.8045,87,1.001317
HousingAct,2022-03-03,경기도 광주시,경기도 ,20220302601,2022,3,3,목,2022. 3. 15,2022,3,15,화,"306,094","93,613",0.990238,,1690,"4,643,927,283.00",0.9909447,0.7295,56,0.990591
HousingAct,2022-03-04,경기도 광명시,경기도 ,20220305434,2022,3,4,금,2022. 3. 15,2022,3,15,화,"302,444","90,773",1.006638,,1957,"7,526,903,099.00",1.00667,0.7295,52,1.006654
HousingAct,2022-03-03,충청남도 천안시,충청남도 ,20220302512,2022,3,3,목,2022. 3. 15,2022,3,15,화,"89,843","28,264",1.016403,,556,"1,948,157,720.00",1.0178953,0.8045,90,1.017149
HousingAct,2022-03-04,전라남도 고흥군,전라남도 ,20220238279,2022,3,4,금,2022. 3. 15,2022,3,15,화,"30,205","11,167",1.009610,,183,"491,351,535.00",1.012,0.8495,5,1.010805
HousingAct,2022-03-03,충청남도 아산시,충청남도 ,20220302566,2022,3,3,목,2022. 3. 15,2022,3,15,화,"99,241","30,932",1.004855,,603,"2,143,808,390.00",1.0049488,0.8045,86,1.004902
HousingAct,2022-03-04,대구광역시,대구광역시,20220305361,2022,3,4,금,2022. 3. 15,2022,3,15,화,"91,766","8,206",0.988063,,399,"2,855,472,115.00",0.989529,0.8295,102,0.988796
HousingAct,2022-03-03,충청남도 당진시,충청남도 ,20220302071,2022,3,3,목,2022. 3. 14,2022,3,14,월,"124,355","35,354",0.985900,,824,"1,576,981,580.00",0.9869,0.8045,63,0.986400
HousingAct,2022-02-28,경기도 동두천시,경기도 ,20220222755,2022,2,28,월,2022. 3. 11,2022,3,11,금,"74,379","17,916",1.002358,,576,"1,697,117,390.00",1.0028975,0.8045,88,1.002628
HousingAct,2022-02-25,서울특별시 구로구,서울특별시 ,20220235325,2022,2,25,금,2022. 3. 11,2022,3,11,금,"73,642","10,464",1.003563,,440,"1,936,866,740.00",1.0036138,0.8295,99,1.003588
HousingAct,2022-02-28,부산광역시 해운대구,부산광역시 ,20220238023,2022,2,28,월,2022. 3. 10,2022,3,10,목,"58,452","4,420",0.995183,,320,"1,520,653,556.00",0.9951901,0.8295,90,0.995186
HousingAct,2022-02-24,충청북도 제천시,충청북도 ,20220233820,2022,2,24,목,2022. 3. 10,2022,3,10,목,"108,556","23,199",1.017205,,630,"2,621,637,960.00",1.0176887,0.8045,89,1.017447
HousingAct,2022-02-24,광주광역시 남구,광주광역시 ,20220234702,2022,2,24,목,2022. 3. 7,2022,3,7,월,"86,867","26,837",0.998620,,542,"2,251,790,470.00",0.9986937,0.8045,88,0.998657
HousingAct,2022-02-21,경기도 양주시,경기도 ,20220229070,2022,2,21,월,2022. 3. 7,2022,3,7,월,"49,713","16,039",1.000385,,283,"1,054,638,308.00",1.0005612,0.8495,67,1.000473
HousingAct,2022-02-21,충청남도 아산시,충청남도 ,20220222175,2022,2,21,월,2022. 3. 4,2022,3,4,금,"31,004","10,394",1.004898,,196,"872,785,460.00",1.005311,0.8495,46,1.005104
HousingAct,2022-02-21,전라북도 군산시,전라북도 ,20220226919,2022,2,21,월,2022. 3. 3,2022,3,3,목,"140,309","53,578",0.999265,,878,"3,312,769,260.00",0.9995997,0.8045,88,0.999432
HousingAct,2022-02-18,인천광역시 연수구,인천광역시 ,20220226537,2022,2,18,금,2022. 3. 3,2022,3,3,목,"18,862","4,866",1.004763,,134,"515,799,763.00",1.0052174,0.8495,20,1.004990
HousingAct,2022-02-18,경상남도 거창군,경상남도 ,20220228025,2022,2,18,금,2022. 3. 3,2022,3,3,목,"75,363","23,132",1.007285,,443,"2,050,864,321.00",1.0086416,0.8295,98,1.007963
HousingAct,2022-02-15,충청북도 제천시,충청북도 ,20220217650,2022,2,15,화,2022. 3. 2,2022,3,2,수,"105,227","28,137",0.991030,,564,"1,918,592,090.00",0.9920996,0.8045,89,0.991565
HousingAct,2022-02-16,충청남도 천안시,충청남도 ,20220221183,2022,2,16,수,2022. 2. 28,2022,2,28,월,"115,002","32,532",1.002058,,654,"3,137,365,370.00",1.002167,0.8045,95,1.002112
HousingAct,2022-02-15,경상북도 울진군,경상북도 ,20220218561,2022,2,15,화,2022. 2. 28,2022,2,28,월,"57,642","16,891",0.992993,,393,"1,477,140,899.00",0.9931988,0.8295,80,0.993096
HousingAct,2022-02-15,경기도 파주시,경기도 ,20220217556,2022,2,15,화,2022. 2. 25,2022,2,25,금,"96,741","56,914",0.998095,,920,"3,193,985,000.00",0.9981627,0.8045,78,0.998129
HousingAct,2022-02-14,대전광역시,대전광역시,20220216085,2022,2,14,월,2022. 2. 24,2022,2,24,목,"143,985","43,761",1.000328,,799,"2,660,631,640.00",1.0007791,0.8045,83,1.000553
HousingAct,2022-02-03,경기도 광명시,경기도 ,20220201838,2022,2,3,목,2022. 2. 24,2022,2,24,목,"460,319","107,514",0.990688,,3585,"12,547,076,000.00",0.9931589,0.7295,21,0.991923
HousingAct,2022-02-14,경기도 수원시,경기도 ,20220214777,2022,2,14,월,2022. 2. 24,2022,2,24,목,"147,162","49,177",1.006568,,796,"2,886,498,740.00",1.0069468,0.8045,86,1.006757
HousingAct,2022-02-16,경기도 파주시,경기도 ,20220220188,2022,2,16,수,2022. 2. 24,2022,2,24,목,"112,085","35,772",1.000085,,1055,"2,518,218,000.00",1.0018285,0.7295,46,1.000957
HousingAct,2022-02-14,서울특별시 송파구,서울특별시 ,20220217414,2022,2,14,월,2022. 2. 24,2022,2,24,목,"15,022","4,253",0.992910,,102,"645,784,553.00",0.9938435,0.8495,29,0.993377
HousingAct,2022-02-11,서울특별시 강남구,서울특별시 ,20220213993,2022,2,11,금,2022. 2. 23,2022,2,23,수,"8,514","2,251",0.996375,,42,"475,893,000.00",0.9966322,0.8495,23,0.996504
HousingAct,2022-02-11,서울특별시 강서구,서울특별시 ,20220214147,2022,2,11,금,2022. 2. 23,2022,2,23,수,"3,283","1,314",0.992595,,45,"174,040,000.00",0.9980251,0.8495,2,0.995310
HousingAct,2022-02-11,전라북도 전주시,전라북도 ,20220213230,2022,2,11,금,2022. 2. 23,2022,2,23,수,"29,854","8,716",0.990758,,181,"778,875,201.00",0.993872,0.8495,33,0.992315
HousingAct,2022-02-10,인천광역시 부평구,인천광역시 ,20220211780,2022,2,10,목,2022. 2. 22,2022,2,22,화,"190,651","59,954",1.001075,,1500,"5,321,527,493.00",1.0022171,0.7295,55,1.001646
HousingAct,2022-02-10,경상남도 김해시,경상남도 ,20220212044,2022,2,10,목,2022. 2. 22,2022,2,22,화,"53,907","4,657",0.999290,,310,"1,360,675,430.00",0.9996994,0.8295,38,0.999495
HousingAct,2022-02-10,강원도 원주시,강원도 ,20220209919,2022,2,10,목,2022. 2. 21,2022,2,21,월,"99,971","31,423",0.984958,,604,"1,743,204,417.00",0.9850429,0.8045,79,0.985000
HousingAct,2022-02-10,강원도 원주시,강원도 ,20220209982,2022,2,10,목,2022. 2. 21,2022,2,21,월,"78,257","25,108",0.996715,,476,"2,034,014,470.00",0.9968374,0.8295,93,0.996776
HousingAct,2022-02-09,충청남도 아산시,충청남도 ,20220209807,2022,2,9,수,2022. 2. 21,2022,2,21,월,"103,019","35,336",1.001140,,623,"1,779,379,912.00",1.0011442,0.8045,76,1.001142
HousingAct,2022-01-25,경기도 광명시,경기도 ,20220125584,2022,1,25,화,2022. 2. 17,2022,2,17,목,"385,231","116,624",0.999375,,2878,"10,718,013,000.00",1.00088,0.7295,21,1.000128
HousingAct,2022-02-07,전라남도 여수시,전라남도 ,20220205406,2022,2,7,월,2022. 2. 17,2022,2,17,목,"31,628","30,614",0.993545,,186,"907,822,444.00",0.9971393,0.8495,40,0.995342
HousingAct,2022-02-04,부산광역시 부산진구,부산광역시 ,20220203930,2022,2,4,금,2022. 2. 17,2022,2,17,목,"20,105","7,073",1.001598,,158,"411,685,957.00",1.0054265,0.8495,2,1.003512
HousingAct,2022-02-07,대구광역시 수성구,대구광역시 ,20220206120,2022,2,7,월,2022. 2. 17,2022,2,17,목,"34,050","8,163",1.007558,,219,"1,034,997,365.00",1.0077747,0.8495,67,1.007666
HousingAct,2022-02-03,경기도 의정부시,경기도 ,20220201828,2022,2,3,목,2022. 2. 15,2022,2,15,화,"145,739","20,435",0.996138,,671,"3,650,709,460.00",0.9965878,0.8045,92,0.996363
HousingAct,2022-01-24,경상북도 포항시,경상북도 ,20220124218,2022,1,24,월,2022. 2. 15,2022,2,15,화,"64,549","4,116",0.991870,,328,"2,051,927,000.00",0.9942462,0.8295,39,0.993058
HousingAct,2022-02-04,서울특별시 서초구,서울특별시 ,20220204097,2022,2,4,금,2022. 2. 14,2022,2,14,월,"49,962","8,786",1.007603,,251,"1,897,076,000.00",1.0090117,0.8495,105,1.008307
HousingAct,2022-01-27,충청북도 제천시,충청북도 ,20220128532,2022,1,27,목,2022. 2. 11,2022,2,11,금,"129,703","21,563",0.998503,,713,"3,070,799,150.00",0.9985384,0.8045,84,0.998520
HousingAct,2022-01-28,경상북도 포항시,경상북도 ,20220129933,2022,1,28,금,2022. 2. 10,2022,2,10,목,"269,432","74,551",0.999108,,1590,"6,092,099,000.00",0.9995999,0.7295,58,0.999354
HousingAct,2022-01-28,경상북도 포항시,경상북도 ,20220129942,2022,1,28,금,2022. 2. 10,2022,2,10,목,"233,428","64,500",0.990478,,1404,"5,338,850,000.00",0.9905299,0.7295,69,0.990504
HousingAct,2022-01-26,부산광역시 사하구,부산광역시 ,20220126032,2022,1,26,수,2022. 2. 9,2022,2,9,수,"26,866","9,069",0.989788,,185,"779,400,994.00",0.9899877,0.8495,35,0.989888
HousingAct,2022-01-28,충청북도 충북경제자유구역청,충청북도 ,20220128118,2022,1,28,금,2022. 2. 8,2022,2,8,화,"284,029","98,193",0.987258,,1754,"4,871,085,359.00",0.9881116,0.7295,55,0.987685
HousingAct,2022-01-25,제주특별자치도 서귀포시,제주특별자치도 ,20220122918,2022,1,25,화,2022. 2. 7,2022,2,7,월,"12,971","11,087",1.004815,,69,"645,976,856.00",1.0059091,0.8495,24,1.005362
HousingAct,2022-01-25,경기도 파주시,경기도 ,20220124414,2022,1,25,화,2022. 2. 7,2022,2,7,월,"95,883","35,503",0.988100,,489,"2,091,343,000.00",0.9890418,0.8295,85,0.988571
HousingAct,2022-01-26,제주특별자치도 제주시,제주특별자치도 ,20220126196,2022,1,26,수,2022. 2. 4,2022,2,4,금,"6,071","4,921",0.997095,,44,"233,183,332.00",1.0187933,0.8495,2,1.007944
HousingAct,2022-01-21,부산광역시 동래구,부산광역시 ,20220121000,2022,1,21,금,2022. 2. 4,2022,2,4,금,"59,661","13,857",0.995245,,360,"1,691,778,110.00",0.9955998,0.8295,87,0.995422
HousingAct,2022-01-20,부산광역시 서구,부산광역시 ,20220118521,2022,1,20,목,2022. 2. 4,2022,2,4,금,"39,415","10,775",0.990518,,228,"1,127,259,310.00",0.9906898,0.8495,62,0.990604
HousingAct,2022-01-20,충청북도 충주시,충청북도 ,20220119131,2022,1,20,목,2022. 2. 4,2022,2,4,금,"218,924","37,816",0.989920,,1029,"4,760,051,948.00",0.9908486,0.7295,65,0.990384
HousingAct,2022-01-20,전라남도 담양군,전라남도 ,20220120067,2022,1,20,목,2022. 2. 3,2022,2,3,목,"36,410","14,448",1.003225,,224,"1,046,491,000.00",1.0033573,0.8495,51,1.003291
HousingAct,2022-01-18,경기도 안성시,경기도 ,20220116035,2022,1,18,화,2022. 1. 28,2022,1,28,금,"65,319","23,593",1.004235,,433,"1,403,327,737.00",1.0042501,0.8295,76,1.004243
