,공고번호,입찰날짜,낙찰하한율,연면적,대지면적,기초금액,예가율
1759,20170221621,2017-02-28,0.8295,76234.0,13154.0,1692025000.0,0.994125
1760,20170225207,2017-02-27,0.7295,183873.0,50485.0,4541641407.0,0.99117
1761,20170211454,2017-02-22,0.7295,522076.0,99982.0,11764228128.0,0.991395
1762,20170211460,2017-02-17,0.8045,153312.0,24374.0,2448098753.0,1.006028
1763,20170201934,2017-02-13,0.8045,147173.0,53970.0,2290766510.0,0.987095
1764,20170201418,2017-02-13,0.8045,111987.0,35167.0,2324647165.0,1.00862
1765,20170115876,2017-02-08,0.7295,304316.0,106573.0,4804181264.0,1.007703
1766,20170122119,2017-02-07,0.7295,202172.0,70066.0,3182716256.0,1.003965
1767,20170123486,2017-02-06,0.8045,143612.0,26630.0,3057501186.0,1.00143
1768,20170125134,2017-02-06,0.7295,296867.0,84143.0,6323424143.0,0.98955
1769,20170122850,2017-02-03,0.8295,81038.0,8220.0,1718197979.0,0.995883
1770,20170124157,2017-02-03,0.7295,671558.0,174972.0,12737953000.0,1.001833
1771,20170122964,2017-02-03,0.7295,151060.0,49954.0,3303474829.0,1.012728
1772,20170121417,2017-02-02,0.7295,187187.0,70702.0,2847743331.0,1.006925
1773,20170119704,2017-02-02,0.7295,162627.0,60711.0,2399588512.0,1.010933
1774,20170115955,2017-02-01,0.7295,229051.0,94821.0,4285205209.0,1.002465
1775,20170107168,2017-01-26,0.8045,76278.0,23080.0,1312167687.0,1.010763
1776,20170111976,2017-01-25,0.7295,159984.0,51126.0,3109514980.0,0.994075
1777,20170112487,2017-01-24,0.8295,82265.0,16899.0,2107376229.0,1.00781
1778,20170112278,2017-01-24,0.8295,76655.0,16899.0,1970032520.0,1.00447
1779,20170109575,2017-01-20,0.8045,98287.0,39758.0,1557759782.0,0.987885
1780,20170103882,2017-01-16,0.7295,178283.0,68282.0,3959225322.0,0.992528
1781,20170101024,2017-01-12,0.7295,234076.0,74023.0,4612123423.0,0.99231
1782,20161231166,2017-01-12,0.7295,179256.0,45496.0,4211698581.0,0.98447
1783,20161236012,2017-01-11,0.8045,110275.0,45614.0,1723470004.0,0.992698
1784,20161235127,2017-01-10,0.8045,96129.0,25942.0,1627074197.0,1.00607
1785,20161230829,2017-01-06,0.8045,122781.0,40837.0,2520842274.0,0.995458
1786,20161230774,2017-01-05,0.7295,200641.0,72111.0,3170935729.0,0.996765
1787,20161228078,2017-01-03,0.7295,158823.0,66341.0,3229207600.0,0.994278
1788,20161229695,2017-01-03,0.8045,132587.0,39070.0,2654643101.0,1.000625
1789,20161229420,2017-01-02,0.8045,84096.0,21573.0,1838897589.0,1.013928
1790,20161226920,2016-12-29,0.8045,83182.0,34181.0,1436459055.0,0.988518
1791,20161225566,2016-12-29,0.7295,177882.0,74579.0,2943663054.0,1.006188
1792,20161223009,2016-12-28,0.8045,110249.0,33974.0,2154661000.0,0.99864
1793,20161207134,2016-12-28,0.8295,71872.0,19843.0,1753676000.0,1.001325
1794,20161223030,2016-12-27,0.7295,190074.0,54051.0,3064202862.0,1.009003
1795,20161206289,2016-12-23,0.8045,97990.0,7904.0,2143009831.0,0.99937
1796,20161214679,2016-12-23,0.7295,172139.0,62529.0,2893821370.0,0.98884
1797,20161219166,2016-12-23,0.8045,140359.0,92450.0,2644477243.0,1.00009
1798,20161214988,2016-12-22,0.8295,76791.0,25700.0,1776452411.0,1.005615
1799,20161209317,2016-12-19,0.7295,196670.0,64726.0,3806416269.0,1.0063
1800,20161204726,2016-12-14,0.7295,233466.0,78333.0,4131601144.0,0.986023
1801,20161208742,2016-12-13,0.8045,140359.0,92450.0,2544477243.0,0.98656
1802,20161132881,2016-12-09,0.7295,442514.0,153427.0,6983346433.0,0.993773
1803,20161123856,2016-12-01,0.8295,65335.0,61097.0,2333659896.0,1.001258
1804,20161120771,2016-11-28,0.7295,175766.0,67818.0,3252993115.0,1.012695
1805,20161120781,2016-11-28,0.8045,116527.0,67818.0,2049853749.0,0.999645
1806,20161117756,2016-11-25,0.8045,105131.0,34121.0,2130940798.0,1.014398
1807,20161111994,2016-11-24,0.7295,439139.0,124019.0,8939760498.0,0.998428
1808,20161115816,2016-11-24,0.8045,111754.0,45307.0,1124080722.0,0.995705
1809,20161113224,2016-11-22,0.8295,71861.0,25529.0,1238013854.0,1.00169
1810,20161115085,2016-11-21,0.8295,58628.0,24163.0,1451129629.0,1.002315
1811,20161110724,2016-11-21,0.8295,59958.0,23121.0,1068427549.0,1.001625
1812,20161107343,2016-11-18,0.7295,427657.0,98563.0,11510753000.0,1.00651
1813,20161110251,2016-11-18,0.8295,52864.0,16333.0,1213155510.0,1.000433
1814,20161107773,2016-11-17,0.8045,132765.0,35395.0,2590873427.0,0.997498
1815,20161109385,2016-11-17,0.8045,95646.0,31991.0,1072272136.0,1.007598
1816,20161110563,2016-11-17,0.8045,158429.0,42395.0,2841896092.0,0.977308
1817,20161108924,2016-11-17,0.7295,245118.0,75709.0,5282211628.0,1.012793
1818,20161101366,2016-11-17,0.7295,199370.0,20648.0,4097229277.0,1.012858
1819,20161106190,2016-11-16,0.7295,261857.0,94544.0,5062728610.0,1.016933
1820,20161106931,2016-11-16,0.8045,133816.0,40681.0,2297274651.0,1.002343
1821,20161102975,2016-11-14,0.8045,96294.0,30672.0,1528429000.0,0.997693
1822,20161103560,2016-11-14,0.8295,69520.0,18440.0,1280249299.0,1.001258
1823,20161103823,2016-11-14,0.8045,102252.0,36349.0,1691085744.0,1.003738
1824,20161100859,2016-11-11,0.7295,185741.0,77503.0,4525376457.0,0.996575
1825,20161100216,2016-11-10,0.8045,85077.0,35257.0,1863301303.0,1.002363
1826,20161028167,2016-11-10,0.8045,88304.0,32196.0,1451952641.0,0.997168
1827,20161027657,2016-11-09,0.7295,294333.0,174801.0,9973681532.0,0.999715
1828,20161026997,2016-11-09,0.8045,99767.0,35073.0,2340126680.0,0.999033
1829,20161028572,2016-11-08,0.8295,76572.0,34099.0,1137254841.0,0.994935
1830,20161028310,2016-11-08,0.8045,93408.0,27161.0,1892571870.0,1.004175
1831,20161028177,2016-11-08,0.8045,143830.0,63449.0,2349861405.0,1.005563
1832,20161027333,2016-11-07,0.7295,353326.0,50360.0,4976427413.0,1.01023
1833,20161023674,2016-11-04,0.8045,98165.0,28914.0,1553577299.0,0.996518
1834,20161020145,2016-11-03,0.7295,157947.0,49481.0,3702341248.0,1.011223
1835,20161023816,2016-11-03,0.8045,79646.0,29986.0,1530412002.0,1.009353
1836,20161022834,2016-11-02,0.8045,132213.0,47619.0,2193950796.0,1.000078
1837,20161000002,2016-11-01,0.8045,185096.0,17450.0,2871022068.0,0.988678
1838,20161016434,2016-11-01,0.8295,57887.0,20067.0,1415891707.0,1.003403
1839,20161019066,2016-10-31,0.8045,99507.0,23878.0,1805935140.0,1.002213
1840,20161017194,2016-10-31,0.8045,106937.0,39214.0,1734456410.0,0.984888
1841,20161017411,2016-10-31,0.8295,71487.0,24177.0,1737425377.0,0.998583
1842,20161015691,2016-10-28,0.7295,244478.0,85786.0,4317503789.0,0.992193
1843,20161017814,2016-10-28,0.8045,76142.0,29665.0,1138708000.0,0.99827
1844,20161012308,2016-10-25,0.7295,229169.0,84025.0,4609851420.0,0.985883
1845,20161010073,2016-10-25,0.7295,224724.0,55327.0,5751189000.0,1.002795
1846,20161010800,2016-10-24,0.8045,91806.0,30989.0,1844726704.0,1.004185
1847,20161008151,2016-10-24,0.8295,71186.0,16468.0,1679174000.0,0.989318
1848,20161009174,2016-10-24,0.8045,67842.0,12916.0,1379103242.0,0.998938
1849,20161010942,2016-10-24,0.8295,70800.0,23760.0,1413627950.0,0.992428
1850,20161007497,2016-10-21,0.7295,366802.0,148034.0,6137272354.0,1.007028
1851,20161007647,2016-10-21,0.8045,90135.0,35614.0,1397942660.0,1.01012
1852,20161004606,2016-10-20,0.8295,93457.0,16595.0,2543401114.0,1.011213
1853,20161000832,2016-10-18,0.8295,44199.0,13948.0,1064015268.0,1.008088
1854,20161002931,2016-10-18,0.7295,295961.0,79877.0,6528997767.0,1.002268
1855,20161005123,2016-10-18,0.8295,61399.0,24467.0,1056700895.0,0.990993
1856,20161003241,2016-10-17,0.7295,211532.0,54998.0,4863634102.0,0.99021
1857,20161000702,2016-10-14,0.8045,94226.0,38754.0,1368517217.0,0.999745
1858,20160914927,2016-10-14,0.8045,137386.0,43303.0,3300501000.0,0.99714
1859,20161001199,2016-10-13,0.8045,124327.0,52576.0,2519299206.0,1.008643
1860,20160925166,2016-10-12,0.8295,59901.0,22625.0,1306505742.0,0.992813
1861,20160920856,2016-10-12,0.7295,215852.0,67768.0,4534344458.0,1.006625
1862,20160922045,2016-10-07,0.7295,158920.0,51648.0,3211613339.0,1.004578
1863,20160919766,2016-10-07,0.8045,136296.0,38111.0,2750612537.0,1.006158
1864,20160922511,2016-10-07,0.8045,115892.0,38712.0,1884873208.0,0.99774
1865,20160921260,2016-10-07,0.8045,92228.0,35769.0,1990753739.0,1.008318
1866,20160921827,2016-10-06,0.7295,210621.0,80485.0,3758957717.0,1.017678
1867,20160921845,2016-10-06,0.8045,91701.0,80485.0,1765856468.0,1.008208
1868,20160918597,2016-10-06,0.7295,339673.0,116312.0,6565809626.0,1.000743
1869,20160920072,2016-10-06,0.8295,261167.0,24805.0,4626288350.0,1.001895
1870,20160920289,2016-10-06,0.7295,203792.0,76640.0,3663935693.0,1.006805
1871,20160920797,2016-10-06,0.8045,86850.0,32623.0,1835547466.0,0.99492
1872,20160919808,2016-10-06,0.8295,52542.0,13296.0,1112064654.0,0.986035
1873,20160920058,2016-10-06,0.8045,124465.0,44840.0,2014420942.0,0.989683
1874,20160911509,2016-10-05,0.8045,151613.0,13655.0,4159418559.0,1.00216
1875,20160918279,2016-10-05,0.8295,53637.0,21161.0,1183513167.0,0.995913
1876,20160920638,2016-10-05,0.7295,233509.0,59074.0,4741612200.0,0.99078
1877,20160916074,2016-10-04,0.8045,153283.0,46101.0,3114984280.0,1.001485
1878,20160907082,2016-10-04,0.7295,167509.0,42034.0,3871142948.0,0.991513
1879,20160910060,2016-10-04,0.7295,173575.0,61053.0,3424812411.0,1.009905
1880,20160912554,2016-09-29,0.8045,106827.0,33598.0,1756634832.0,1.005735
1881,20160913828,2016-09-29,0.8045,79395.0,26283.0,1417300215.0,0.99351
1882,20160912468,2016-09-28,0.8295,71019.0,28983.0,1238338890.0,0.99059
1883,20160904204,2016-09-27,0.7295,363234.0,30393.0,12080316160.0,0.99807
1884,20160909635,2016-09-23,0.7295,182763.0,58515.0,2456896100.0,1.005523
1885,20160906590,2016-09-22,0.7295,165099.0,77709.0,3499974133.0,1.005528
1886,20160908908,2016-09-22,0.7295,199870.0,66479.0,2799173020.0,1.006925
1887,20160909791,2016-09-22,0.8045,126643.0,58232.0,2344577610.0,0.990438
1888,20160909020,2016-09-22,0.8045,116196.0,47916.0,1799022361.0,1.00522
1889,20160908337,2016-09-22,0.8045,101590.0,44319.0,2056600397.0,0.99855
1890,20160908549,2016-09-21,0.8045,140616.0,50053.0,2885886348.0,1.000768
1891,20160904307,2016-09-21,0.8045,108407.0,36392.0,1864003436.0,0.999468
1892,20160907539,2016-09-21,0.8045,100660.0,45066.0,2054787112.0,1.00717
1893,20160908203,2016-09-21,0.7295,197289.0,74903.0,3285789431.0,1.008998
1894,20160908436,2016-09-21,0.7295,163749.0,46813.0,2691991500.0,0.997248
1895,20160909769,2016-09-21,0.8295,98466.0,70014.0,2901364158.0,0.996818
1896,20160902882,2016-09-20,0.8045,68463.0,22803.0,1322106781.0,0.997268
1897,20160902846,2016-09-20,0.8295,57929.0,20832.0,1271980886.0,1.007438
1898,20160904613,2016-09-20,0.8045,153602.0,57837.0,2210146423.0,1.008248
1899,20160823903,2016-09-20,0.8295,64003.0,16509.0,1126401790.0,1.003578
1900,20160903135,2016-09-19,0.7295,180128.0,73055.0,2861715209.0,0.991613
1901,20160900240,2016-09-13,0.8295,79093.0,27923.0,1642710276.0,1.006943
1902,20160901857,2016-09-13,0.8045,148388.0,51595.0,2949499493.0,0.985323
1903,20160825628,2016-09-08,0.8045,92571.0,27756.0,2064483901.0,0.999473
1904,20160823034,2016-09-08,0.7295,246212.0,68883.0,4057897920.0,0.9947
1905,20160825128,2016-09-08,0.8295,56922.0,16763.0,1154404958.0,1.006533
1906,20160819694,2016-09-07,0.8295,106931.0,21675.0,2644041636.0,1.000048
1907,20160825290,2016-09-07,0.8045,70991.0,22999.0,1523642899.0,0.99672
1908,20160825799,2016-09-07,0.7295,294722.0,74387.0,5442534235.0,0.998658
1909,20160820701,2016-09-02,0.8045,118327.0,29989.0,2217957172.0,0.996525
1910,20160819332,2016-09-02,0.7295,179787.0,61850.0,2620727710.0,1.010218
1911,20160818288,2016-09-02,0.7295,160901.0,44172.0,3591908764.0,1.00469
1912,20160820842,2016-09-02,0.8295,67180.0,22805.0,1344715066.0,0.997448
1913,20160820651,2016-09-01,0.8045,128951.0,48449.0,1919725363.0,1.01085
1914,20160820589,2016-09-01,0.7295,187682.0,70359.0,3045587675.0,1.008635
1915,20160819289,2016-08-31,0.7295,207217.0,76581.0,3705213762.0,1.003868
1916,20160819350,2016-08-31,0.8295,70051.0,36605.0,1203624551.0,0.993295
1917,20160816375,2016-08-29,0.8045,159623.0,38838.0,4284066706.0,0.997458
1918,20160815861,2016-08-29,0.7295,230931.0,95810.0,4563295761.0,1.00346
1919,20160815194,2016-08-26,0.8045,132994.0,45983.0,2915001108.0,1.012988
1920,20160814285,2016-08-26,0.8045,88361.0,17416.0,1523680160.0,1.019313
1921,20160814887,2016-08-26,0.7295,154876.0,51972.0,2941075871.0,1.00796
1922,20160812141,2016-08-23,0.7295,170810.0,54762.0,2825879132.0,0.996545
1923,20160810909,2016-08-23,0.8045,110304.0,34114.0,2275756506.0,0.99549
1924,20160812476,2016-08-23,0.7295,157214.0,59913.0,2793170914.0,0.995703
1925,20160806433,2016-08-23,0.8045,87733.0,27951.0,1725037328.0,1.00823
1926,20160809230,2016-08-22,0.8045,99608.0,23086.0,1715259541.0,0.995985
1927,20160806631,2016-08-19,0.7295,194959.0,53846.0,4406628969.0,1.014125
1928,20160806249,2016-08-18,0.7295,247697.0,99150.0,3529997151.0,0.994773
1929,20160806234,2016-08-18,0.7295,198022.0,57150.0,4641100420.0,1.01044
1930,20160806047,2016-08-17,0.8045,90677.0,26713.0,1278130493.0,1.003645
1931,20160802382,2016-08-16,0.8495,38295.0,30554.0,1280806665.0,1.003813
1932,20160801249,2016-08-12,0.8045,147907.0,42002.0,2365892045.0,0.994553
1933,20160800413,2016-08-10,0.8045,167674.0,78787.0,2486338533.0,0.99656
1934,20160729771,2016-08-09,0.8045,115038.0,54855.0,1674530708.0,1.006963
1935,20160726186,2016-08-09,0.7295,182061.0,62246.0,4772643895.0,1.009345
1936,20160729739,2016-08-09,0.8045,100607.0,31218.0,1645827776.0,1.000458
1937,20160726796,2016-08-05,0.7295,839302.0,207860.0,16446372000.0,1.017805
1938,20160726423,2016-08-05,0.8045,93784.0,28514.0,1987957708.0,0.995528
1939,20160724541,2016-08-04,0.8045,96235.0,31579.0,2183325078.0,0.995335
1940,20160722869,2016-08-04,0.8295,72227.0,18217.0,1663956410.0,0.992135
1941,20160724199,2016-08-04,0.8045,134908.0,42472.0,1951183089.0,1.006745
1942,20160724316,2016-08-04,0.8045,117807.0,42552.0,2140703113.0,0.988528
1943,20160724434,2016-08-03,0.7295,408345.0,214259.0,8127051882.0,1.009323
1944,20160725221,2016-08-03,0.8045,84690.0,22999.0,2131316650.0,0.999815
1945,20160717989,2016-08-01,0.8295,78293.0,23610.0,1800449602.0,0.987855
1946,20160718368,2016-07-28,0.8045,293462.0,59228.0,5218207569.0,0.992985
1947,20160708316,2016-07-28,0.7295,666692.0,122259.0,15022666367.0,1.005933
1948,20160716990,2016-07-28,0.7295,339736.0,87968.0,7299451810.0,0.992035
1949,20160716931,2016-07-28,0.7295,274942.0,70241.0,5528031267.0,1.011543
1950,20160719130,2016-07-28,0.7295,212493.0,66879.0,4213162382.0,1.0051
1951,20160716693,2016-07-28,0.8045,70185.0,18774.0,1523949940.0,0.996158
1952,20160717402,2016-07-27,0.8045,141374.0,26799.0,2217525467.0,0.999168
1953,20160712959,2016-07-27,0.8045,77811.0,18774.0,1271857100.0,1.009633
1954,20160714274,2016-07-26,0.8045,106659.0,12585.0,2586374043.0,0.991135
1955,20160711749,2016-07-21,0.7295,219161.0,79109.0,915643149.0,0.998678
1956,20160711711,2016-07-21,0.7295,219161.0,79109.0,3484972290.0,0.998645
1957,20160711741,2016-07-21,0.7295,164951.0,58240.0,2807784357.0,0.98596
1958,20160709625,2016-07-20,0.7295,166539.0,62357.0,2779067679.0,0.999923
1959,20160708853,2016-07-19,0.8045,133632.0,59196.0,2268007977.0,0.995208
1960,20160707147,2016-07-18,0.8045,110016.0,45629.0,1908646723.0,1.00865
1961,20160704257,2016-07-15,0.8295,96328.0,16628.0,2106251986.0,1.003793
1962,20160701978,2016-07-15,0.7295,160836.0,43271.0,3500996837.0,1.013368
1963,20160702983,2016-07-14,0.8045,138511.0,52950.0,2333271663.0,1.00331
1964,20160702979,2016-07-14,0.8045,115131.0,44117.0,1947456849.0,1.002305
1965,20160700547,2016-07-13,0.8045,104625.0,35607.0,2287832810.0,1.00141
1966,20160700831,2016-07-13,0.8045,46999.0,36127.0,2519703803.0,0.999068
1967,20160702219,2016-07-13,0.8045,136935.0,56986.0,2113529292.0,0.984385
1968,20160633538,2016-07-08,0.8045,125157.0,31465.0,2465325432.0,0.992748
1969,20160632309,2016-07-07,0.7295,169728.0,54025.0,3258421745.0,1.005575
1970,20160631278,2016-07-07,0.8045,89157.0,29873.0,1701060388.0,1.007198
1971,20160629816,2016-07-05,0.7295,244105.0,78811.0,4323835120.0,0.987268
1972,20160628404,2016-07-05,0.8045,110015.0,35646.0,1873861568.0,1.007998
1973,20160626819,2016-07-04,0.8045,74905.0,17851.0,1619452080.0,1.012315
1974,20160628409,2016-07-04,0.8045,87930.0,31975.0,1518065623.0,1.010913
1975,20160626887,2016-07-01,0.8045,117993.0,44008.0,2294919824.0,0.995125
1976,20160620524,2016-06-30,0.7295,167122.0,70641.0,4094168365.0,0.985208
1978,20160624592,2016-06-30,0.8045,93025.0,34117.0,1550516410.0,0.995073
1979,20160621104,2016-06-29,0.8295,59966.0,16309.0,1271397190.0,0.99386
1980,20160622197,2016-06-29,0.8045,141342.0,54236.0,2366648835.0,1.001608
1981,20160622990,2016-06-29,0.8045,126716.0,44921.0,2034956239.0,0.99045
1982,20160615601,2016-06-27,0.8495,45306.0,13449.0,924815870.0,1.004358
1983,20160615620,2016-06-24,0.7295,259758.0,76515.0,4456225274.0,0.9966
1984,20160613859,2016-06-23,0.7295,194546.0,70641.0,3135677139.0,1.010805
1985,20160610167,2016-06-21,0.8045,123570.0,35822.0,2737177801.0,1.015023
1986,20160608024,2016-06-21,0.8295,67843.0,26859.0,1155410090.0,1.00865
1987,20160607358,2016-06-20,0.7295,184679.0,60086.0,2672876160.0,1.000998
1988,20160609661,2016-06-20,0.7295,334725.0,105022.0,6949182434.0,1.003395
1989,20160604782,2016-06-20,0.8495,35162.0,6825.0,1075169890.0,0.987545
1990,20160608568,2016-06-17,0.8045,123960.0,40767.0,1835370897.0,1.004185
1991,20160605280,2016-06-16,0.8045,129442.0,25415.0,2787103708.0,1.008365
1992,20160605540,2016-06-16,0.7295,256771.0,105761.0,3926061462.0,0.989173
1993,20160530248,2016-06-14,0.8045,112516.0,22756.0,2769915000.0,0.996355
1994,20160602252,2016-06-14,0.8045,71662.0,26368.0,1452741369.0,1.00018
1995,20160531846,2016-06-09,0.7295,152512.0,51463.0,3045155514.0,0.997575
1996,20160533219,2016-06-09,0.8045,144312.0,41417.0,2590763528.0,1.00995
1997,20160534774,2016-06-09,0.8045,119669.0,41309.0,2573751463.0,1.004733
1998,20160532330,2016-06-09,0.8045,98998.0,37027.0,1825127472.0,0.995838
1999,20160534415,2016-06-09,0.8045,172287.0,33376.0,2467204506.0,0.996133
2000,20160534466,2016-06-09,0.8045,169365.0,33920.0,2427340184.0,0.995143
2001,20160532206,2016-06-08,0.8045,114331.0,49217.0,1748034634.0,1.002863
2002,20160532309,2016-06-08,0.7295,221153.0,51741.0,4823402923.0,1.009423
2003,20160529837,2016-06-07,0.8045,139720.0,46591.0,3006181550.0,0.997883
2004,20160602528,2016-06-07,0.8295,73067.0,18560.0,1893644796.0,1.003573
2005,20160521853,2016-06-03,0.7295,195369.0,81064.0,4040853760.0,0.996873
2006,20160528128,2016-06-03,0.8295,57076.0,28288.0,1104340201.0,0.98819
2007,20160527114,2016-06-02,0.8295,71100.0,19011.0,1495957892.0,1.003818
2008,20160523244,2016-06-01,0.8045,76425.0,28791.0,1543507838.0,1.004108
2009,20160519098,2016-05-31,0.8495,50125.0,26043.0,1108419141.0,0.977898
2010,20160519867,2016-05-30,0.8295,68399.0,15089.0,1816292690.0,1.006335
2011,20160517899,2016-05-30,0.8495,44134.0,14770.0,1165641353.0,0.999365
2012,20160519613,2016-05-27,0.7295,257712.0,46055.0,5050464679.0,1.000595
2013,20160517764,2016-05-27,0.8045,151558.0,15552.0,3496288718.0,0.99646
2014,20160519528,2016-05-27,0.8295,65462.0,12109.0,1340260960.0,1.00839
2015,20160517804,2016-05-27,0.8295,49176.0,13456.0,1058082160.0,0.984188
2016,20160519240,2016-05-27,0.8045,96030.0,25887.0,2439321049.0,1.003358
2017,20160517319,2016-05-26,0.7295,130951.0,49974.0,2489052130.0,0.992678
2018,20160517407,2016-05-26,0.8045,119159.0,44650.0,2261008740.0,1.00541
2019,20160517141,2016-05-26,0.8045,110091.0,42191.0,2095419935.0,1.00966
2020,20160513912,2016-05-24,0.8045,73344.0,23818.0,1350622797.0,1.010228
2021,20160507711,2016-05-24,0.7295,221255.0,61691.0,3869731716.0,0.995663
2022,20160510499,2016-05-23,0.8045,70115.0,24132.0,1543809534.0,1.010548
2023,20160510893,2016-05-20,0.7295,254095.0,71099.0,4046063998.0,1.01472
2024,20160506401,2016-05-20,0.8045,95584.0,25103.0,1379706410.0,1.002853
2025,20160504924,2016-05-20,0.8045,84696.0,20184.0,1894928523.0,0.99864
2026,20160509814,2016-05-20,0.8295,79721.0,23564.0,1209860213.0,0.992878
2027,20160506772,2016-05-18,0.8045,78241.0,22692.0,1545500281.0,1.003413
2028,20160504053,2016-05-16,0.8045,109956.0,39034.0,2065282497.0,1.00217
2029,20160434694,2016-05-13,0.8045,132975.0,49781.0,1938145677.0,1.01216
2030,20160502993,2016-05-13,0.7295,256140.0,107105.0,4271214340.0,0.98964
2031,20160505684,2016-05-13,0.7295,153630.0,56715.0,1553819477.0,0.996345
2032,20160503334,2016-05-12,0.7295,223394.0,87152.0,4584329732.0,0.998605
2033,20160501624,2016-05-12,0.8295,64831.0,29802.0,1247435365.0,0.996545
2034,20160501631,2016-05-11,0.8045,146276.0,31000.0,2623758142.0,0.999013
2035,20160439561,2016-05-11,0.8045,146203.0,54640.0,2387217900.0,1.001783
2036,20160437533,2016-05-11,0.8045,88354.0,27918.0,1329952521.0,1.004648
2037,20160426995,2016-05-11,0.7295,182052.0,69882.0,3174690298.0,0.993293
2038,20160501154,2016-05-11,0.8045,103886.0,30339.0,2295910404.0,0.999768
2039,20160439223,2016-05-11,0.8045,102091.0,7023.0,2376092288.0,1.008865
2040,20160501660,2016-05-11,0.8045,89911.0,44347.0,1906286150.0,0.989338
2041,20160438750,2016-05-10,0.8295,51304.0,4942.0,1070019936.0,0.991788
2042,20160438753,2016-05-10,0.8045,113761.0,36985.0,1656588154.0,1.000323
2043,20160436635,2016-05-10,0.8045,86963.0,35104.0,1701507216.0,0.988975
2044,20160436740,2016-05-10,0.8295,57867.0,15899.0,1203741571.0,1.00794
2045,20160434192,2016-05-09,0.8045,208697.0,33849.0,2983720246.0,0.9868
2046,20160432003,2016-05-09,0.8045,98512.0,32730.0,2214653000.0,0.992755
2047,20160435068,2016-05-09,0.8045,156466.0,50810.0,2245357261.0,0.99836
2048,20160432589,2016-05-04,0.7295,348119.0,109991.0,5863526402.0,0.990728
2049,20160426849,2016-05-02,0.8045,95274.0,35864.0,1689648757.0,1.000568
2050,20160426890,2016-04-29,0.7295,183538.0,43705.0,3484450024.0,1.017295
2051,20160427158,2016-04-29,0.7295,189002.0,78444.0,2916370737.0,1.000325
2052,20160423951,2016-04-29,0.8045,113685.0,28864.0,1920038590.0,0.99105
2053,20160421783,2016-04-28,0.8045,148732.0,54689.0,2445335431.0,0.999968
2054,20160421480,2016-04-28,0.8045,148623.0,38020.0,2488843080.0,1.002518
2055,20160423112,2016-04-27,0.8045,145859.0,46565.0,2337308860.0,1.005763
2056,20160422615,2016-04-27,0.8045,103853.0,37062.0,1866750187.0,0.99822
2057,20160423224,2016-04-27,0.8295,71268.0,23766.0,1343415700.0,1.001878
2058,20160423108,2016-04-27,0.8045,110310.0,52463.0,1761390404.0,1.000633
2059,20160415603,2016-04-22,0.8045,67263.0,25748.0,1191845836.0,0.998583
2060,20160414290,2016-04-20,0.8045,143049.0,23990.0,2977673240.0,1.01378
2061,20160409539,2016-04-20,0.8045,102778.0,30642.0,2152495318.0,1.011495
2062,20160409006,2016-04-20,0.8045,96612.0,36716.0,1713656707.0,0.99563
2063,20160409630,2016-04-19,0.8045,81865.0,28507.0,1375945000.0,1.01239
2064,20160410175,2016-04-19,0.8045,154274.0,12165.0,3177556252.0,0.990083
2065,20160411662,2016-04-19,0.7295,159864.0,55044.0,2937012940.0,0.995053
2066,20160407459,2016-04-19,0.7295,146186.0,49448.0,2890259141.0,0.997055
2067,20160406471,2016-04-19,0.8295,62484.0,17997.0,1445932719.0,0.98828
2068,20160405936,2016-04-18,0.8045,6299.0,39559.0,2283458223.0,0.998243
2069,20160406505,2016-04-18,0.8045,89732.0,12030.0,2452902344.0,0.987548
2070,20160405398,2016-04-15,0.8045,110817.0,54151.0,2331456408.0,0.993683
2071,20160402361,2016-04-14,0.8045,122148.0,38327.0,1685517076.0,1.000145
2072,20160403297,2016-04-14,0.8045,109662.0,33162.0,1331313141.0,0.987475
2073,20160341410,2016-04-12,0.8295,161689.0,17262.0,3539961812.0,1.006115
2074,20160348341,2016-04-12,0.8295,59902.0,22913.0,1278877035.0,1.00435
2075,20160343095,2016-04-11,0.8295,67796.0,21097.0,1386952642.0,1.00268
2076,20160345101,2016-04-11,0.8045,88782.0,36906.0,1475358585.0,0.997578
2077,20160341753,2016-04-08,0.8045,69401.0,17344.0,1746983052.0,1.005345
2078,20160344442,2016-04-08,0.8295,68961.0,17820.0,1555829130.0,0.999225
2079,20160341359,2016-04-07,0.7295,610642.0,72638.0,13707133591.0,1.002963
2080,20160343279,2016-04-07,0.7295,180254.0,68390.0,3033269077.0,0.998193
2081,20160345201,2016-04-07,0.8045,103797.0,37750.0,2069105688.0,0.986735
2082,20160343121,2016-04-06,0.8045,192301.0,37428.0,2753094037.0,1.004925
2083,20160331613,2016-04-06,0.8045,130069.0,41082.0,1633373720.0,0.998328
2084,20160321583,2016-04-06,0.8045,110775.0,29492.0,1716060596.0,1.01902
2085,20160332083,2016-04-05,0.7295,159320.0,53465.0,3227490490.0,1.003275
2086,20160337353,2016-04-05,0.8045,99446.0,36913.0,1655215726.0,1.004603
2087,20160338502,2016-04-04,0.7295,362509.0,135062.0,7398967113.0,1.00476
2088,20160338383,2016-04-04,0.8045,108346.0,39087.0,2310050650.0,1.011738
2089,20160338398,2016-04-04,0.8045,105962.0,40046.0,2123727973.0,0.98892
2090,20160337141,2016-04-04,0.7295,236048.0,87980.0,2631257819.0,1.002988
2091,20160334584,2016-04-01,0.8045,96971.0,13916.0,1815839362.0,0.987798
