,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_(주)케이디엔지니어링건축사사무소,y
0,2021-01-04,0.9941584771587,0.9841492912371614,1.0050853396315576,0.9941584771587,0.9941584771587,-0.000108280419482427,-0.000108280419482427,-0.000108280419482427,-0.000108280419482427,-0.000108280419482427,-0.000108280419482427,0.0,0.0,0.0,0.9940501967392176,0.992428965
1,2021-01-05,0.9941644941740053,0.9851018421360588,1.0052991649474612,0.9941644941740053,0.9941644941740053,0.001442977527389398,0.001442977527389398,0.001442977527389398,0.001442977527389398,0.001442977527389398,0.001442977527389398,0.0,0.0,0.0,0.9956074717013947,0.9978285812
2,2021-01-06,0.9941705111893108,0.9843114264778968,1.0049193789175568,0.9941705111893108,0.9941705111893108,-2.456371790143063e-05,-2.456371790143063e-05,-2.456371790143063e-05,-2.456371790143063e-05,-2.456371790143063e-05,-2.456371790143063e-05,0.0,0.0,0.0,0.9941459474714094,1.0038456178
3,2021-01-07,0.9941765282046161,0.9836700302680245,1.0052068629343993,0.9941765282046161,0.9941765282046161,0.0005914059584820727,0.0005914059584820727,0.0005914059584820727,0.0005914059584820727,0.0005914059584820727,0.0005914059584820727,0.0,0.0,0.0,0.9947679341630982,1.00374977
4,2021-01-08,0.9941825452199214,0.985235126634527,1.0053744143963772,0.9941825452199214,0.9941825452199214,0.000783585714165943,0.000783585714165943,0.000783585714165943,0.000783585714165943,0.000783585714165943,0.000783585714165943,0.0,0.0,0.0,0.9949661309340874,0.9924299657
5,2021-01-11,0.9942005962658376,0.9835209091207079,1.0044763049012857,0.9942005962658376,0.9942005962658376,-0.0001082804194892006,-0.0001082804194892006,-0.0001082804194892006,-0.0001082804194892006,-0.0001082804194892006,-0.0001082804194892006,0.0,0.0,0.0,0.9940923158463484,0.9925478958
6,2021-01-12,0.994206613281143,0.9852202722251496,1.006071268082465,0.994206613281143,0.994206613281143,0.0014429775273899859,0.0014429775273899859,0.0014429775273899859,0.0014429775273899859,0.0014429775273899859,0.0014429775273899859,0.0,0.0,0.0,0.995649590808533,0.992726088
7,2021-01-15,0.9942246643270591,0.9843249795734458,1.005116928685783,0.9942246643270591,0.9942246643270591,0.0007835857141658751,0.0007835857141658751,0.0007835857141658751,0.0007835857141658751,0.0007835857141658751,0.0007835857141658751,0.0,0.0,0.0,0.9950082500412251,0.997839826
8,2021-01-18,0.9942427154790194,0.9834585007528504,1.005705019242602,0.9942427154790194,0.9942427154790194,-0.0001082804194877117,-0.0001082804194877117,-0.0001082804194877117,-0.0001082804194877117,-0.0001082804194877117,-0.0001082804194877117,0.0,0.0,0.0,0.9941344350595317,0.9968492118
9,2021-01-21,0.9942607666309798,0.9845733433195603,1.0053932288510512,0.9942607666309798,0.9942607666309798,0.0005914059584820655,0.0005914059584820655,0.0005914059584820655,0.0005914059584820655,0.0005914059584820655,0.0005914059584820655,0.0,0.0,0.0,0.9948521725894619,0.9928279258
10,2021-01-22,0.9942667836816335,0.9839760391807698,1.005435912995615,0.9942667836816335,0.9942667836816335,0.0007835857141696238,0.0007835857141696238,0.0007835857141696238,0.0007835857141696238,0.0007835857141696238,0.0007835857141696238,0.0,0.0,0.0,0.995050369395803,0.9928482218
11,2021-01-25,0.9942848348335939,0.9833834999298173,1.0044149901165955,0.9942848348335939,0.9942848348335939,-0.00010828041948620345,-0.00010828041948620345,-0.00010828041948620345,-0.00010828041948620345,-0.00010828041948620345,-0.00010828041948620345,0.0,0.0,0.0,0.9941765544141077,0.9929279644
12,2021-01-26,0.9942908518842473,0.9843605609189007,1.006341131824547,0.9942908518842473,0.9942908518842473,0.001442977527388678,0.001442977527388678,0.001442977527388678,0.001442977527388678,0.001442977527388678,0.001442977527388678,0.0,0.0,0.0,0.9957338294116359,0.992378036
13,2021-01-27,0.9942968689349007,0.9838504895357532,1.0041339545283214,0.9942968689349007,0.9942968689349007,-2.4563717903295857e-05,-2.4563717903295857e-05,-2.4563717903295857e-05,-2.4563717903295857e-05,-2.4563717903295857e-05,-2.4563717903295857e-05,0.0,0.0,0.0,0.9942723052169974,0.9951432782
14,2021-01-28,0.9943028859855543,0.9843972211194039,1.0059978945159775,0.9943028859855543,0.9943028859855543,0.000591405958482062,0.000591405958482062,0.000591405958482062,0.000591405958482062,0.000591405958482062,0.000591405958482062,0.0,0.0,0.0,0.9948942919440363,0.9925452082
15,2021-01-29,0.9943145098764488,0.9837968144020734,1.005387242519707,0.9943145098764488,0.9943145098764488,0.0007835857141668098,0.0007835857141668098,0.0007835857141668098,0.0007835857141668098,0.0007835857141668098,0.0007835857141668098,0.0,0.0,0.0,0.9950980955906156,0.9927272965
16,2021-05-06,0.9954420272932172,0.9856552457913048,1.006899359018583,0.9954420272932172,0.9954420272932172,0.0005914059584827291,0.0005914059584827291,0.0005914059584827291,0.0005914059584827291,0.0005914059584827291,0.0005914059584827291,0.0,0.0,0.0,0.9960334332516999,0.9792268511
17,2021-05-12,0.9955117706385843,0.9849910231223237,1.0060792096241904,0.9955117706385843,0.9955117706385843,-2.4563717904054046e-05,-2.4563717904054046e-05,-2.4563717904054046e-05,-2.4563717904054046e-05,-2.4563717904054046e-05,-2.4563717904054046e-05,0.0,0.0,0.0,0.9954872069206803,0.9802047793
18,2021-05-28,0.9956977528928966,0.9856723150413105,1.0069732462213121,0.9956977528928966,0.9956977528928966,0.0007835857141661215,0.0007835857141661215,0.0007835857141661215,0.0007835857141661215,0.0007835857141661215,0.0007835857141661215,0.0,0.0,0.0,0.9964813386070628,0.9875438846
19,2021-06-04,0.9957791201291584,0.9859269231240004,1.0066489908986316,0.9957791201291584,0.9957791201291584,0.0007835857141687998,0.0007835857141687998,0.0007835857141687998,0.0007835857141687998,0.0007835857141687998,0.0007835857141687998,0.0,0.0,0.0,0.9965627058433272,1.0089289994
20,2021-06-07,0.9958139918018418,0.9850821346891921,1.0061227905760572,0.9958139918018418,0.9958139918018418,-0.00010828041948247152,-0.00010828041948247152,-0.00010828041948247152,-0.00010828041948247152,-0.00010828041948247152,-0.00010828041948247152,0.0,0.0,0.0,0.9957057113823593,0.992527841
21,2021-06-08,0.9958256156927364,0.9869934927801264,1.0075043084441724,0.9958256156927364,0.9958256156927364,0.0014429775273893989,0.0014429775273893989,0.0014429775273893989,0.0014429775273893989,0.0014429775273893989,0.0014429775273893989,0.0,0.0,0.0,0.9972685932201258,0.9918480671
22,2021-06-09,0.9958372394647567,0.9844862740981938,1.006720833953899,0.9958372394647567,0.9958372394647567,-2.4563717903617828e-05,-2.4563717903617828e-05,-2.4563717903617828e-05,-2.4563717903617828e-05,-2.4563717903617828e-05,-2.4563717903617828e-05,0.0,0.0,0.0,0.9958126757468531,1.0123423267
23,2021-06-11,0.9958604870087974,0.9853436101852725,1.006765111341863,0.9958604870087974,0.9958604870087974,0.0007835857141659857,0.0007835857141659857,0.0007835857141659857,0.0007835857141659857,0.0007835857141659857,0.0007835857141659857,0.0,0.0,0.0,0.9966440727229634,0.99238844
