,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_(자)건축사사무소 태백,y
95,2021-10-19,0.9926303821265228,0.9775453830346579,1.0099153868771533,0.9926303821265228,0.9926303821265228,0.0020392307346938634,0.0020392307346938634,0.0020392307346938634,0.0020392307346938634,0.0020392307346938634,0.0020392307346938634,0.0,0.0,0.0,0.9946696128612166,0.9928578615
96,2021-10-21,0.9926247234860298,0.9801619460439234,1.011789185593702,0.9926247234860298,0.9926247234860298,0.00328912661679934,0.00328912661679934,0.00328912661679934,0.00328912661679934,0.00328912661679934,0.00328912661679934,0.0,0.0,0.0,0.9959138501028292,0.9892901
97,2021-10-25,0.992613406205044,0.974443991430073,1.0086367725524465,0.992613406205044,0.992613406205044,0.0007901630551374976,0.0007901630551374976,0.0007901630551374976,0.0007901630551374976,0.0007901630551374976,0.0007901630551374976,0.0,0.0,0.0,0.9934035692601815,0.9879851
98,2021-10-26,0.9926105768847975,0.977801058027173,1.011047638170718,0.9926105768847975,0.9926105768847975,0.002039230734700476,0.002039230734700476,0.002039230734700476,0.002039230734700476,0.002039230734700476,0.002039230734700476,0.0,0.0,0.0,0.994649807619498,0.9877335
99,2021-10-27,0.9926086083434483,0.9783311725915225,1.0104314444473972,0.9926086083434483,0.9926086083434483,0.0015634728776973328,0.0015634728776973328,0.0015634728776973328,0.0015634728776973328,0.0015634728776973328,0.0015634728776973328,0.0,0.0,0.0,0.9941720812211456,1.0012676
100,2021-10-28,0.9926066398020991,0.9790474873173836,1.0147009421290996,0.9926066398020991,0.9926066398020991,0.0032891266167992283,0.0032891266167992283,0.0032891266167992283,0.0032891266167992283,0.0032891266167992283,0.0032891266167992283,0.0,0.0,0.0,0.9958957664188983,0.9941351854
101,2021-10-29,0.9926046712607499,0.9751598801788091,1.0068063965937548,0.9926046712607499,0.9926046712607499,-0.0010101586956129758,-0.0010101586956129758,-0.0010101586956129758,-0.0010101586956129758,-0.0010101586956129758,-0.0010101586956129758,0.0,0.0,0.0,0.991594512565137,0.9955702
102,2021-11-01,0.9925987656367024,0.9757540695427311,1.0108425993468846,0.9925987656367024,0.9925987656367024,0.0007901630551325777,0.0007901630551325777,0.0007901630551325777,0.0007901630551325777,0.0007901630551325777,0.0007901630551325777,0.0,0.0,0.0,0.9933889286918349,0.9868582
103,2021-11-02,0.9925967970953532,0.9782061039954786,1.0098519002199662,0.9925967970953532,0.9925967970953532,0.0020392307346963753,0.0020392307346963753,0.0020392307346963753,0.0020392307346963753,0.0020392307346963753,0.0020392307346963753,0.0,0.0,0.0,0.9946360278300496,1.0127802
104,2021-11-03,0.9925948285540039,0.9797480013600312,1.0102296110427644,0.9925948285540039,0.9925948285540039,0.0015634728776970177,0.0015634728776970177,0.0015634728776970177,0.0015634728776970177,0.0015634728776970177,0.0015634728776970177,0.0,0.0,0.0,0.9941583014317009,0.9961242
