,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_(주)토문엔지니어링 건축사사무소,y
0,2021-01-04,0.992822291747905,0.9898240950512843,0.9961113848328359,0.992822291747905,0.992822291747905,0.00011128862455204137,0.00011128862455204137,0.00011128862455204137,0.00011128862455204137,0.00011128862455204137,0.00011128862455204137,0.0,0.0,0.0,0.992933580372457,0.9928998903
1,2021-01-05,0.9928333227256607,0.9902528429838574,0.9968517662941178,0.9928333227256607,0.9928333227256607,0.0007112424918146576,0.0007112424918146576,0.0007112424918146576,0.0007112424918146576,0.0007112424918146576,0.0007112424918146576,0.0,0.0,0.0,0.9935445652174754,0.9937998218
2,2021-01-06,0.9928443537034162,0.9895019498450376,0.9957895538543987,0.9928443537034162,0.9928443537034162,-0.00015228313631657776,-0.00015228313631657776,-0.00015228313631657776,-0.00015228313631657776,-0.00015228313631657776,-0.00015228313631657776,0.0,0.0,0.0,0.9926920705670996,0.9924999277
3,2021-01-07,0.9928553846811717,0.9896165912020275,0.9963488449703544,0.9928553846811717,0.9928553846811717,0.00010559859572163524,0.00010559859572163524,0.00010559859572163524,0.00010559859572163524,0.00010559859572163524,0.00010559859572163524,0.0,0.0,0.0,0.9929609832768934,0.9930994655
4,2021-01-08,0.9928664156589272,0.9899469939172876,0.9962887245905788,0.9928664156589272,0.9928664156589272,0.00032083311945215425,0.00032083311945215425,0.00032083311945215425,0.00032083311945215425,0.00032083311945215425,0.00032083311945215425,0.0,0.0,0.0,0.9931872487783794,0.9931999452
5,2021-01-11,0.9928995085921938,0.9901140400303086,0.9961168778478364,0.9928995085921938,0.9928995085921938,0.00011128862454885853,0.00011128862454885853,0.00011128862454885853,0.00011128862454885853,0.00011128862454885853,0.00011128862454885853,0.0,0.0,0.0,0.9930107972167427,0.9932999452
6,2021-01-12,0.9929105395699492,0.9902918876367963,0.9969189558680761,0.9929105395699492,0.9929105395699492,0.0007112424918147057,0.0007112424918147057,0.0007112424918147057,0.0007112424918147057,0.0007112424918147057,0.0007112424918147057,0.0,0.0,0.0,0.993621782061764,0.9932999277
7,2021-01-15,0.9929436325032159,0.9900320338306303,0.9965817371442174,0.9929436325032159,0.9929436325032159,0.00032083311945220146,0.00032083311945220146,0.00032083311945220146,0.00032083311945220146,0.00032083311945220146,0.00032083311945220146,0.0,0.0,0.0,0.9932644656226681,0.9925999751
8,2021-01-18,0.9929767253710763,0.9898283829862434,0.9965265723166198,0.9929767253710763,0.9929767253710763,0.00011128862454960518,0.00011128862454960518,0.00011128862454960518,0.00011128862454960518,0.00011128862454960518,0.00011128862454960518,0.0,0.0,0.0,0.9930880139956259,0.9937999178
9,2021-01-21,0.9930098182389366,0.9900659580432718,0.9966000079015974,0.9930098182389366,0.9930098182389366,0.00010559859572183573,0.00010559859572183573,0.00010559859572183573,0.00010559859572183573,0.00010559859572183573,0.00010559859572183573,0.0,0.0,0.0,0.9931154168346584,0.9937999029
10,2021-01-22,0.9930208491948901,0.9901276651832227,0.996586055785593,0.9930208491948901,0.9930208491948901,0.00032083311945344515,0.00032083311945344515,0.00032083311945344515,0.00032083311945344515,0.00032083311945344515,0.00032083311945344515,0.0,0.0,0.0,0.9933416823143435,0.992399783
11,2021-01-25,0.9930539420627504,0.9898923155447612,0.9962848970036083,0.9930539420627504,0.9930539420627504,0.00011128862455029573,0.00011128862455029573,0.00011128862455029573,0.00011128862455029573,0.00011128862455029573,0.00011128862455029573,0.0,0.0,0.0,0.9931652306873008,0.9937997533
12,2021-01-26,0.9930649730187039,0.990593717182392,0.9969953847182703,0.9930649730187039,0.9930649730187039,0.0007112424918138798,0.0007112424918138798,0.0007112424918138798,0.0007112424918138798,0.0007112424918138798,0.0007112424918138798,0.0,0.0,0.0,0.9937762155105178,0.9923995401
13,2021-01-27,0.9930760039746573,0.9897173032831551,0.9959333510157973,0.9930760039746573,0.9930760039746573,-0.0001522831363169735,-0.0001522831363169735,-0.0001522831363169735,-0.0001522831363169735,-0.0001522831363169735,-0.0001522831363169735,0.0,0.0,0.0,0.9929237208383404,0.9930999895
14,2021-01-28,0.9930870349306108,0.9903306184371418,0.9965344135288423,0.9930870349306108,0.9930870349306108,0.000105598595721936,0.000105598595721936,0.000105598595721936,0.000105598595721936,0.000105598595721936,0.000105598595721936,0.0,0.0,0.0,0.9931926335263327,0.9937995277
15,2021-01-29,0.9930980658402235,0.9903952983776314,0.9966077074853446,0.9930980658402235,0.9930980658402235,0.00032083311945233043,0.00032083311945233043,0.00032083311945233043,0.00032083311945233043,0.00032083311945233043,0.00032083311945233043,0.0,0.0,0.0,0.9934188989596758,0.993599913
16,2021-06-04,0.9944879604514105,0.9914418313124753,0.9981327531241697,0.9944879604514105,0.9944879604514105,0.00032083311945328474,0.00032083311945328474,0.00032083311945328474,0.00032083311945328474,0.00032083311945328474,0.00032083311945328474,0.0,0.0,0.0,0.9948087935708638,0.9930998757
17,2021-06-07,0.9945210531802483,0.9916217859009115,0.9978833497684679,0.9945210531802483,0.9945210531802483,0.00011128862455202007,0.00011128862455202007,0.00011128862455202007,0.00011128862455202007,0.00011128862455202007,0.00011128862455202007,0.0,0.0,0.0,0.9946323418048003,0.9936997944
18,2021-06-08,0.9945320840898609,0.9917745385917258,0.9986193008853443,0.9945320840898609,0.9945320840898609,0.0007112424918146631,0.0007112424918146631,0.0007112424918146631,0.0007112424918146631,0.0007112424918146631,0.0007112424918146631,0.0,0.0,0.0,0.9952433265816756,0.9932998384
19,2021-06-09,0.9945431149994735,0.9910926068381544,0.9974073065383533,0.9945431149994735,0.9945431149994735,-0.00015228313631744826,-0.00015228313631744826,-0.00015228313631744826,-0.00015228313631744826,-0.00015228313631744826,-0.00015228313631744826,0.0,0.0,0.0,0.994390831863156,0.9924999759
20,2021-06-11,0.9945651768186987,0.9916196894899872,0.9981474118592789,0.9945651768186987,0.9945651768186987,0.00032083311945217,0.00032083311945217,0.00032083311945217,0.00032083311945217,0.00032083311945217,0.00032083311945217,0.0,0.0,0.0,0.9948860099381509,0.993499826
21,2021-06-14,0.9945982695475365,0.9914484494093776,0.9980587811016656,0.9945982695475365,0.9945982695475365,0.00011128862455271054,0.00011128862455271054,0.00011128862455271054,0.00011128862455271054,0.00011128862455271054,0.00011128862455271054,0.0,0.0,0.0,0.9947095581720892,0.99279947
22,2021-06-16,0.9945348091834186,0.9909695643488643,0.9977545949726575,0.9945348091834186,0.9945348091834186,-0.00015228313631844128,-0.00015228313631844128,-0.00015228313631844128,-0.00015228313631844128,-0.00015228313631844128,-0.00015228313631844128,0.0,0.0,0.0,0.9943825260471002,0.9932997763
23,2021-06-17,0.9945030790013597,0.9913455874886082,0.9978016766853054,0.9945030790013597,0.9945030790013597,0.00010559859572171565,0.00010559859572171565,0.00010559859572171565,0.00010559859572171565,0.00010559859572171565,0.00010559859572171565,0.0,0.0,0.0,0.9946086775970814,0.9935998384
24,2021-06-21,0.9943761582731242,0.9914758300162224,0.9976466779619253,0.9943761582731242,0.9943761582731242,0.000111288624553401,0.000111288624553401,0.000111288624553401,0.000111288624553401,0.000111288624553401,0.000111288624553401,0.0,0.0,0.0,0.9944874468976777,1.0047999726
25,2021-06-22,0.9943444280910652,0.9917103135951238,0.9982212163650714,0.9943444280910652,0.9943444280910652,0.0007112424918159942,0.0007112424918159942,0.0007112424918159942,0.0007112424918159942,0.0007112424918159942,0.0007112424918159942,0.0,0.0,0.0,0.9950556705828811,1.0073789171
26,2021-06-23,0.9943126979090062,0.9909635165784478,0.997578546292542,0.9943126979090062,0.9943126979090062,-0.0001522831363176605,-0.0001522831363176605,-0.0001522831363176605,-0.0001522831363176605,-0.0001522831363176605,-0.0001522831363176605,0.0,0.0,0.0,0.9941604147726886,0.9935995178
27,2021-06-25,0.9942492375448885,0.9915692805465912,0.9977498434757972,0.9942492375448885,0.9942492375448885,0.000320833119453461,0.000320833119453461,0.000320833119453461,0.000320833119453461,0.000320833119453461,0.000320833119453461,0.0,0.0,0.0,0.9945700706643419,0.9928997763
28,2021-06-30,0.9940905866345939,0.9907783425309608,0.9971346731356285,0.9940905866345939,0.9940905866345939,-0.0001522831363186535,-0.0001522831363186535,-0.0001522831363186535,-0.0001522831363186535,-0.0001522831363186535,-0.0001522831363186535,0.0,0.0,0.0,0.9939383034982753,0.9930997887
29,2021-07-01,0.9940376525552364,0.9909284077639672,0.9972586064103873,0.9940376525552364,0.9940376525552364,0.00010559859572191615,0.00010559859572191615,0.00010559859572191615,0.00010559859572191615,0.00010559859572191615,0.00010559859572191615,0.0,0.0,0.0,0.9941432511509583,0.9930998881
30,2021-07-02,0.9939847184758789,0.9911271289031788,0.9975963865123505,0.9939847184758789,0.9939847184758789,0.0003208331194535083,0.0003208331194535083,0.0003208331194535083,0.0003208331194535083,0.0003208331194535083,0.0003208331194535083,0.0,0.0,0.0,0.9943055515953324,0.9936998135
31,2021-07-05,0.993825916237806,0.9906050947729345,0.9970982888860381,0.993825916237806,0.993825916237806,0.0001112886245509649,0.0001112886245509649,0.0001112886245509649,0.0001112886245509649,0.0001112886245509649,0.0001112886245509649,0.0,0.0,0.0,0.993937204862357,0.9915609
32,2021-07-06,0.9937729821584484,0.9915580204311489,0.9977528562225614,0.9937729821584484,0.9937729821584484,0.0007112424918151684,0.0007112424918151684,0.0007112424918151684,0.0007112424918151684,0.0007112424918151684,0.0007112424918151684,0.0,0.0,0.0,0.9944842246502636,0.9935997
33,2021-07-07,0.9937200480790909,0.9902415125837821,0.9969010713234542,0.9937200480790909,0.9937200480790909,-0.0001522831363187596,-0.0001522831363187596,-0.0001522831363187596,-0.0001522831363187596,-0.0001522831363187596,-0.0001522831363187596,0.0,0.0,0.0,0.9935677649427721,0.9935997
34,2021-07-12,0.9934553776823029,0.9900691813991526,0.9967328346150702,0.9934553776823029,0.9934553776823029,0.00011128862455165536,0.00011128862455165536,0.00011128862455165536,0.00011128862455165536,0.00011128862455165536,0.00011128862455165536,0.0,0.0,0.0,0.9935666663068545,0.9935999234
35,2021-07-13,0.9934024436029453,0.9906349914936861,0.9973181161938655,0.9934024436029453,0.9934024436029453,0.0007112424918147554,0.0007112424918147554,0.0007112424918147554,0.0007112424918147554,0.0007112424918147554,0.0007112424918147554,0.0,0.0,0.0,0.99411368609476,0.9927999
36,2021-07-15,0.9933245461772071,0.9902082513795317,0.9967095026125966,0.9933245461772071,0.9933245461772071,0.00010559859572127605,0.00010559859572127605,0.00010559859572127605,0.00010559859572127605,0.00010559859572127605,0.00010559859572127605,0.0,0.0,0.0,0.9934301447729283,0.9927993972
37,2021-07-16,0.9932855974643381,0.9902982925384524,0.996503166981211,0.9932855974643381,0.9932855974643381,0.0003208331194536029,0.0003208331194536029,0.0003208331194536029,0.0003208331194536029,0.0003208331194536029,0.0003208331194536029,0.0,0.0,0.0,0.9936064305837917,0.9927997395
38,2021-07-19,0.9931687513257309,0.9900008030422656,0.9964251939065181,0.9931687513257309,0.9931687513257309,0.00011128862454847257,0.00011128862454847257,0.00011128862454847257,0.00011128862454847257,0.00011128862454847257,0.00011128862454847257,0.0,0.0,0.0,0.9932800399502794,0.9938996
39,2021-07-20,0.9931298026128618,0.9904654953933132,0.996748579861483,0.9931298026128618,0.9931298026128618,0.0007112424918148036,0.0007112424918148036,0.0007112424918148036,0.0007112424918148036,0.0007112424918148036,0.0007112424918148036,0.0,0.0,0.0,0.9938410451046765,0.9927998045
40,2021-07-22,0.9930519051871237,0.9899764885312013,0.9961345642121594,0.9930519051871237,0.9930519051871237,0.00010559859572251337,0.00010559859572251337,0.00010559859572251337,0.00010559859572251337,0.00010559859572251337,0.00010559859572251337,0.0,0.0,0.0,0.9931575037828463,0.9928
41,2021-07-23,0.9930129564742546,0.9901929860924228,0.996183721517932,0.9930129564742546,0.9930129564742546,0.00032083311945248823,0.00032083311945248823,0.00032083311945248823,0.00032083311945248823,0.00032083311945248823,0.00032083311945248823,0.0,0.0,0.0,0.9933337895937071,0.9924999
42,2021-07-27,0.9928571616227784,0.9903863310639631,0.9967628761941646,0.9928571616227784,0.9928571616227784,0.0007112424918139298,0.0007112424918139298,0.0007112424918139298,0.0007112424918139298,0.0007112424918139298,0.0007112424918139298,0.0,0.0,0.0,0.9935684041145924,0.9937998629
43,2021-07-29,0.9928417949213465,0.9896224240113098,0.9962872589750315,0.9928417949213465,0.9928417949213465,0.00010559859572147656,0.00010559859572147656,0.00010559859572147656,0.00010559859572147656,0.00010559859572147656,0.00010559859572147656,0.0,0.0,0.0,0.992947393517068,0.993799904
44,2021-07-30,0.9928341115706305,0.990023728644871,0.9963560211426162,0.9928341115706305,0.9928341115706305,0.0003208331194537318,0.0003208331194537318,0.0003208331194537318,0.0003208331194537318,0.0003208331194537318,0.0003208331194537318,0.0,0.0,0.0,0.9931549446900843,0.9937999254
45,2021-08-02,0.9928110615184829,0.9898034207032582,0.9961487892665642,0.9928110615184829,0.9928110615184829,0.00011128862454985363,0.00011128862454985363,0.00011128862454985363,0.00011128862454985363,0.00011128862454985363,0.00011128862454985363,0.0,0.0,0.0,0.9929223501430328,0.9937997807
46,2021-08-03,0.992803378167767,0.9903814470241369,0.9966626403236706,0.992803378167767,0.992803378167767,0.0007112424918139778,0.0007112424918139778,0.0007112424918139778,0.0007112424918139778,0.0007112424918139778,0.0007112424918139778,0.0,0.0,0.0,0.993514620659581,0.992399
47,2021-08-05,0.9927880114663351,0.9895674219451086,0.9962489022395616,0.9927880114663351,0.9927880114663351,0.00010559859572271386,0.00010559859572271386,0.00010559859572271386,0.00010559859572271386,0.00010559859572271386,0.00010559859572271386,0.0,0.0,0.0,0.9928936100620578,0.9933
48,2021-08-06,0.9927803281156191,0.9900281200782317,0.9964123633409843,0.9927803281156191,0.9927803281156191,0.0003208331194537791,0.0003208331194537791,0.0003208331194537791,0.0003208331194537791,0.0003208331194537791,0.0003208331194537791,0.0,0.0,0.0,0.9931011612350729,0.9925996436
49,2021-08-09,0.9927572780634714,0.9897888347374102,0.9959886899660344,0.9927572780634714,0.9927572780634714,0.00011128862455060032,0.00011128862455060032,0.00011128862455060032,0.00011128862455060032,0.00011128862455060032,0.00011128862455060032,0.0,0.0,0.0,0.9928685666880219,0.9925997534
50,2021-08-10,0.9927495947127555,0.9903854073579461,0.9967553082724836,0.9927495947127555,0.9927495947127555,0.0007112424918152611,0.0007112424918152611,0.0007112424918152611,0.0007112424918152611,0.0007112424918152611,0.0007112424918152611,0.0,0.0,0.0,0.9934608372045708,0.9930999
51,2021-08-12,0.9928096178203387,0.9898471063409227,0.9961106000110651,0.9928096178203387,0.9928096178203387,0.00010559859572281411,0.00010559859572281411,0.00010559859572281411,0.00010559859572281411,0.00010559859572281411,0.00010559859572281411,0.0,0.0,0.0,0.9929152164160615,0.9927999
52,2021-08-17,0.992959675589297,0.9904164609595909,0.9969103708713409,0.992959675589297,0.992959675589297,0.0007112424918148481,0.0007112424918148481,0.0007112424918148481,0.0007112424918148481,0.0007112424918148481,0.0007112424918148481,0.0,0.0,0.0,0.9936709180811119,0.9928993
53,2021-08-18,0.9929896871430886,0.9896905536997983,0.9958654268070113,0.9929896871430886,0.9929896871430886,-0.00015228313631689052,-0.00015228313631689052,-0.00015228313631689052,-0.00015228313631689052,-0.00015228313631689052,-0.00015228313631689052,0.0,0.0,0.0,0.9928374040067717,0.9932999627
54,2021-08-19,0.9930196986968802,0.9900860373986455,0.9963585553607699,0.9930196986968802,0.9930196986968802,0.00010559859572291436,0.00010559859572291436,0.00010559859572291436,0.00010559859572291436,0.00010559859572291436,0.00010559859572291436,0.0,0.0,0.0,0.9931252972926031,0.9936998757
55,2021-08-20,0.9930497102506718,0.9901058881558605,0.9965274631866674,0.9930497102506718,0.9930497102506718,0.00032083311945271174,0.00032083311945271174,0.00032083311945271174,0.00032083311945271174,0.00032083311945271174,0.00032083311945271174,0.0,0.0,0.0,0.9933705433701245,0.9937998492
56,2021-08-23,0.9931397449120468,0.9901271802969808,0.9963400632176029,0.9931397449120468,0.9931397449120468,0.00011128862455198124,0.00011128862455198124,0.00011128862455198124,0.00011128862455198124,0.00011128862455198124,0.00011128862455198124,0.0,0.0,0.0,0.9932510335365988,0.9923995
57,2021-08-25,0.9931997680196301,0.9897455218077109,0.9961197288634045,0.9931997680196301,0.9931997680196301,-0.00015228313631788354,-0.00015228313631788354,-0.00015228313631788354,-0.00015228313631788354,-0.00015228313631788354,-0.00015228313631788354,0.0,0.0,0.0,0.9930474848833122,0.9928997514
58,2021-08-26,0.9932353735806988,0.9902056846559635,0.9965824419756308,0.9932353735806988,0.9932353735806988,0.00010559859572103695,0.00010559859572103695,0.00010559859572103695,0.00010559859572103695,0.00010559859572103695,0.00010559859572103695,0.0,0.0,0.0,0.9933409721764198,0.9928995917
59,2021-08-27,0.9932709791417674,0.9905011326121214,0.996645554190294,0.9932709791417674,0.9932709791417674,0.00032083311945159686,0.00032083311945159686,0.00032083311945159686,0.00032083311945159686,0.00032083311945159686,0.00032083311945159686,0.0,0.0,0.0,0.9935918122612191,0.9935996
60,2021-08-30,0.9933777958249735,0.9903284476445476,0.9966488589230669,0.9933777958249735,0.9933777958249735,0.00011128862455272793,0.00011128862455272793,0.00011128862455272793,0.00011128862455272793,0.00011128862455272793,0.00011128862455272793,0.0,0.0,0.0,0.9934890844495262,0.9928998508
61,2021-08-31,0.9934134013860423,0.9908061927101371,0.9972435872695158,0.9934134013860423,0.9934134013860423,0.0007112424918144832,0.0007112424918144832,0.0007112424918144832,0.0007112424918144832,0.0007112424918144832,0.0007112424918144832,0.0,0.0,0.0,0.9941246438778568,0.9937997
62,2021-09-01,0.9934490069471108,0.9900556244821174,0.996524198099345,0.9934490069471108,0.9934490069471108,-0.0001522831363171028,-0.0001522831363171028,-0.0001522831363171028,-0.0001522831363171028,-0.0001522831363171028,-0.0001522831363171028,0.0,0.0,0.0,0.9932967238107937,0.9933997
63,2021-09-03,0.9935202180692482,0.9903806368924203,0.9969994664792248,0.9935202180692482,0.9935202180692482,0.0003208331194528063,0.0003208331194528063,0.0003208331194528063,0.0003208331194528063,0.0003208331194528063,0.0003208331194528063,0.0,0.0,0.0,0.993841051188701,0.9932989
64,2021-09-06,0.9936270347524543,0.9904681580733484,0.9968403453198743,0.9936270347524543,0.9936270347524543,0.00011128862454954512,0.00011128862454954512,0.00011128862454954512,0.00011128862454954512,0.00011128862454954512,0.00011128862454954512,0.0,0.0,0.0,0.9937383233770039,0.9937986
65,2021-09-07,0.9936626402795911,0.9910907499096943,0.997527492592881,0.9936626402795911,0.9936626402795911,0.0007112424918136093,0.0007112424918136093,0.0007112424918136093,0.0007112424918136093,0.0007112424918136093,0.0007112424918136093,0.0,0.0,0.0,0.9943738827714047,0.99339925
66,2021-09-08,0.9936982458067279,0.9903018969508423,0.9969428004046421,0.9936982458067279,0.9936982458067279,-0.0001522831363180958,-0.0001522831363180958,-0.0001522831363180958,-0.0001522831363180958,-0.0001522831363180958,-0.0001522831363180958,0.0,0.0,0.0,0.9935459626704098,0.9933984
67,2021-09-09,0.9937338513338647,0.9906876843248172,0.9971669075359131,0.9937338513338647,0.9937338513338647,0.00010559859572123745,0.00010559859572123745,0.00010559859572123745,0.00010559859572123745,0.00010559859572123745,0.00010559859572123745,0.0,0.0,0.0,0.993839449929586,0.9938999
68,2021-09-13,0.9938762734424119,0.9906604520938814,0.9972162614337785,0.9938762734424119,0.9938762734424119,0.0001112886245502918,0.0001112886245502918,0.0001112886245502918,0.0001112886245502918,0.0001112886245502918,0.0001112886245502918,0.0,0.0,0.0,0.9939875620669623,0.9928987
69,2021-09-14,0.9939118789695487,0.9914554455276675,0.9977195053312182,0.9939118789695487,0.9939118789695487,0.0007112424918153536,0.0007112424918153536,0.0007112424918153536,0.0007112424918153536,0.0007112424918153536,0.0007112424918153536,0.0,0.0,0.0,0.994623121461364,0.9924991
70,2021-09-15,0.9939474844966855,0.9904915406232264,0.9969416464637189,0.9939474844966855,0.9939474844966855,-0.00015228313631820194,-0.00015228313631820194,-0.00015228313631820194,-0.00015228313631820194,-0.00015228313631820194,-0.00015228313631820194,0.0,0.0,0.0,0.9937952013603673,0.9931995
71,2021-09-16,0.9939830900238223,0.990942875179075,0.997454712470262,0.9939830900238223,0.9939830900238223,0.00010559859572247477,0.00010559859572247477,0.00010559859572247477,0.00010559859572247477,0.00010559859572247477,0.00010559859572247477,0.0,0.0,0.0,0.9940886886195448,0.9936
72,2021-09-17,0.9939799941606008,0.9908965767751114,0.9973820060109031,0.9939799941606008,0.9939799941606008,0.00032083311945293525,0.00032083311945293525,0.00032083311945293525,0.00032083311945293525,0.00032083311945293525,0.00032083311945293525,0.0,0.0,0.0,0.9943008272800538,1.0049999
73,2021-09-24,0.9939583231180508,0.9912557223021383,0.9974136275136282,0.9939583231180508,0.9939583231180508,0.0003208331194529826,0.0003208331194529826,0.0003208331194529826,0.0003208331194529826,0.0003208331194529826,0.0003208331194529826,0.0,0.0,0.0,0.9942791562375037,0.9932999
74,2021-09-27,0.9939490355283864,0.9907526938033361,0.9971196767507559,0.9939490355283864,0.9939490355283864,0.00011128862455167273,0.00011128862455167273,0.00011128862455167273,0.00011128862455167273,0.00011128862455167273,0.00011128862455167273,0.0,0.0,0.0,0.9940603241529381,0.9928998
75,2021-09-28,0.9939459396651651,0.9910547847644506,0.997791653443824,0.9939459396651651,0.9939459396651651,0.0007112424918149888,0.0007112424918149888,0.0007112424918149888,0.0007112424918149888,0.0007112424918149888,0.0007112424918149888,0.0,0.0,0.0,0.9946571821569801,0.9935999
76,2021-09-29,0.9939428438019436,0.9902533430171114,0.9968967566003157,0.9939428438019436,0.9939428438019436,-0.00015228313631671786,-0.00015228313631671786,-0.00015228313631671786,-0.00015228313631671786,-0.00015228313631671786,-0.00015228313631671786,0.0,0.0,0.0,0.9937905606656269,0.9932998
77,2021-09-30,0.9939397479387221,0.9909871266527392,0.9976523861723017,0.9939397479387221,0.9939397479387221,0.00010559859572381232,0.00010559859572381232,0.00010559859572381232,0.00010559859572381232,0.00010559859572381232,0.00010559859572381232,0.0,0.0,0.0,0.9940453465344459,0.9937998
78,2021-10-01,0.9939366520755007,0.9910508345496497,0.9975513976832667,0.9939366520755007,0.9939366520755007,0.00032083311945302985,0.00032083311945302985,0.00032083311945302985,0.00032083311945302985,0.00032083311945302985,0.00032083311945302985,0.0,0.0,0.0,0.9942574851949538,0.9937994
79,2021-10-06,0.9938340395735429,0.9904849243746185,0.9969458144354018,0.9938340395735429,0.9938340395735429,-0.0001522831363177108,-0.0001522831363177108,-0.0001522831363177108,-0.0001522831363177108,-0.0001522831363177108,-0.0001522831363177108,0.0,0.0,0.0,0.9936817564372251,0.9937999
80,2021-10-07,0.9938135170731514,0.9907956033510636,0.9972534418120964,0.9938135170731514,0.9938135170731514,0.00010559859572277551,0.00010559859572277551,0.00010559859572277551,0.00010559859572277551,0.00010559859572277551,0.00010559859572277551,0.0,0.0,0.0,0.9939191156688741,0.9930997
81,2021-10-08,0.9937929945727598,0.9910034554113787,0.9974403052144338,0.9937929945727598,0.9937929945727598,0.0003208331194531114,0.0003208331194531114,0.0003208331194531114,0.0003208331194531114,0.0003208331194531114,0.0003208331194531114,0.0,0.0,0.0,0.9941138276922129,0.9930994782
82,2021-10-12,0.9937109045711937,0.9909344140912615,0.9974190578459712,0.9937109045711937,0.9937109045711937,0.0007112424918141629,0.0007112424918141629,0.0007112424918141629,0.0007112424918141629,0.0007112424918141629,0.0007112424918141629,0.0,0.0,0.0,0.9944221470630079,1.0037083665
83,2021-10-14,0.9936698595704105,0.9905999360098331,0.9969164707776953,0.9936698595704105,0.9936698595704105,0.00010559859572203515,0.00010559859572203515,0.00010559859572203515,0.00010559859572203515,0.00010559859572203515,0.00010559859572203515,0.0,0.0,0.0,0.9937754581661326,0.9930999
84,2021-10-18,0.9935877695688443,0.9903504700934646,0.9969168083873421,0.9935877695688443,0.9935877695688443,0.000111288624549871,0.000111288624549871,0.000111288624549871,0.000111288624549871,0.000111288624549871,0.000111288624549871,0.0,0.0,0.0,0.9936990581933942,0.993
85,2021-10-19,0.9935672470684529,0.9912349985935599,0.9976755206334946,0.9935672470684529,0.9935672470684529,0.0007112424918159073,0.0007112424918159073,0.0007112424918159073,0.0007112424918159073,0.0007112424918159073,0.0007112424918159073,0.0,0.0,0.0,0.9942784895602688,0.9932997849
86,2021-10-21,0.9935261996981324,0.990325335469193,0.9968267696714698,0.9935261996981324,0.9935261996981324,0.00010559859572213541,0.00010559859572213541,0.00010559859572213541,0.00010559859572213541,0.00010559859572213541,0.00010559859572213541,0.0,0.0,0.0,0.9936317982938545,0.9937999
87,2021-10-25,0.9934441049574912,0.990636653870893,0.9969980848733642,0.9934441049574912,0.9934441049574912,0.00011128862455061768,0.00011128862455061768,0.00011128862455061768,0.00011128862455061768,0.00011128862455061768,0.00011128862455061768,0.0,0.0,0.0,0.9935553935820418,0.9939999
88,2021-10-26,0.993423581272331,0.9911146083874768,0.9973600933617572,0.993423581272331,0.993423581272331,0.0007112424918150332,0.0007112424918150332,0.0007112424918150332,0.0007112424918150332,0.0007112424918150332,0.0007112424918150332,0.0,0.0,0.0,0.994134823764146,0.9933
89,2021-10-28,0.9933825339020105,0.990308296933824,0.9967651067772232,0.9933825339020105,0.9933825339020105,0.00010559859572223566,0.00010559859572223566,0.00010559859572223566,0.00010559859572223566,0.00010559859572223566,0.00010559859572223566,0.0,0.0,0.0,0.9934881324977327,0.9930997
90,2021-10-29,0.9933620102168503,0.9905847580206619,0.9968012164765664,0.9933620102168503,0.9933620102168503,0.0003208331194532533,0.0003208331194532533,0.0003208331194532533,0.0003208331194532533,0.0003208331194532533,0.0003208331194532533,0.0,0.0,0.0,0.9936828433363036,0.9930999
91,2021-11-01,0.9933004391613696,0.990016548660745,0.9964033143918538,0.9933004391613696,0.9933004391613696,0.00011128862455125198,0.00011128862455125198,0.00011128862455125198,0.00011128862455125198,0.00011128862455125198,0.00011128862455125198,0.0,0.0,0.0,0.9934117277859208,0.9927996
92,2021-11-02,0.9932799154762093,0.990720657456122,0.9973567876600621,0.9932799154762093,0.9932799154762093,0.0007112424918150812,0.0007112424918150812,0.0007112424918150812,0.0007112424918150812,0.0007112424918150812,0.0007112424918150812,0.0,0.0,0.0,0.9939911579680244,0.9927999
93,2021-11-03,0.9932661700043937,0.9898498673114164,0.996283056543327,0.9932661700043937,0.9932661700043937,-0.0001522831363190222,-0.0001522831363190222,-0.0001522831363190222,-0.0001522831363190222,-0.0001522831363190222,-0.0001522831363190222,0.0,0.0,0.0,0.9931138868680747,0.9932998508
94,2021-11-04,0.9932524245325779,0.9903669233785704,0.9965049801186316,0.9932524245325779,0.9932524245325779,0.00010559859572035826,0.00010559859572035826,0.00010559859572035826,0.00010559859572035826,0.00010559859572035826,0.00010559859572035826,0.0,0.0,0.0,0.9933580231282982,0.9935997
95,2021-11-05,0.993238679060762,0.990133483169452,0.996755163696186,0.993238679060762,0.993238679060762,0.0003208331194521386,0.0003208331194521386,0.0003208331194521386,0.0003208331194521386,0.0003208331194521386,0.0003208331194521386,0.0,0.0,0.0,0.9935595121802142,0.9930996
96,2021-11-08,0.9931974426453148,0.9901364773495094,0.9965279301093151,0.9931974426453148,0.9931974426453148,0.00011128862455199864,0.00011128862455199864,0.00011128862455199864,0.00011128862455199864,0.00011128862455199864,0.00011128862455199864,0.0,0.0,0.0,0.9933087312698669,0.9930996773
97,2021-11-09,0.993183697173499,0.9907689612208633,0.9973763776043691,0.993183697173499,0.993183697173499,0.0007112424918146684,0.0007112424918146684,0.0007112424918146684,0.0007112424918146684,0.0007112424918146684,0.0007112424918146684,0.0,0.0,0.0,0.9938949396653136,0.9932999
