,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_(주)한림이앤씨건축사사무소,y
0,2021-01-04,0.9988784404935,0.9915851679893318,1.0089517061307922,0.9988784404935,0.9988784404935,0.00146320963241606,0.00146320963241606,0.00146320963241606,0.00146320963241606,0.00146320963241606,0.00146320963241606,0.0,0.0,0.0,1.0003416501259161,0.9989930363
1,2021-01-05,0.9988788862053795,0.9908572639504166,1.007849387577232,0.9988788862053795,0.9988788862053795,0.0010239931513548472,0.0010239931513548472,0.0010239931513548472,0.0010239931513548472,0.0010239931513548472,0.0010239931513548472,0.0,0.0,0.0,0.9999028793567343,1.0064800274
2,2021-01-06,0.998879331917259,0.9894796657796503,1.0068701292492708,0.998879331917259,0.998879331917259,-0.0001744617742537312,-0.0001744617742537312,-0.0001744617742537312,-0.0001744617742537312,-0.0001744617742537312,-0.0001744617742537312,0.0,0.0,0.0,0.9987048701430052,1.0020296323
3,2021-01-07,0.9988797776291384,0.9881729039149599,1.0064268085073196,0.9988797776291384,0.9988797776291384,-0.00117919745751448,-0.00117919745751448,-0.00117919745751448,-0.00117919745751448,-0.00117919745751448,-0.00117919745751448,0.0,0.0,0.0,0.9977005801716239,0.9997521566
4,2021-01-08,0.9988802233410179,0.9901898520782113,1.006765599217352,0.9988802233410179,0.9988802233410179,-0.00014301546755298385,-0.00014301546755298385,-0.00014301546755298385,-0.00014301546755298385,-0.00014301546755298385,-0.00014301546755298385,0.0,0.0,0.0,0.9987372078734649,0.9986921179
5,2021-01-11,0.9988815604766562,0.9920782069506526,1.0085739770287052,0.9988815604766562,0.9988815604766562,0.0014632096324117892,0.0014632096324117892,0.0014632096324117892,0.0014632096324117892,0.0014632096324117892,0.0014632096324117892,0.0,0.0,0.0,1.000344770109068,0.9986923098
6,2021-01-12,0.9988820061885356,0.9914383900196886,1.0083958646362319,0.9988820061885356,0.9988820061885356,0.0010239931513541833,0.0010239931513541833,0.0010239931513541833,0.0010239931513541833,0.0010239931513541833,0.0010239931513541833,0.0,0.0,0.0,0.9999059993398898,0.9954417963
7,2021-01-15,0.9988833433241738,0.9894726330748442,1.0084300259904457,0.9988833433241738,0.9988833433241738,-0.00014301546755319324,-0.00014301546755319324,-0.00014301546755319324,-0.00014301546755319324,-0.00014301546755319324,-0.00014301546755319324,0.0,0.0,0.0,0.9987403278566206,0.9997521069
8,2021-01-18,0.9988846804877032,0.9917600312956569,1.0088141470882424,0.9988846804877032,0.9988846804877032,0.0014632096324118334,0.0014632096324118334,0.0014632096324118334,0.0014632096324118334,0.0014632096324118334,0.0014632096324118334,0.0,0.0,0.0,1.000347890120115,0.9989932145
9,2021-01-21,0.9988860176512325,0.9888962319723081,1.0068545896137044,0.9988860176512325,0.9988860176512325,-0.0011791974575130035,-0.0011791974575130035,-0.0011791974575130035,-0.0011791974575130035,-0.0011791974575130035,-0.0011791974575130035,0.0,0.0,0.0,0.9977068201937195,0.9995911087
10,2021-01-22,0.9988864633724088,0.9902846960836443,1.0074078246640445,0.9988864633724088,0.9988864633724088,-0.000143015467554793,-0.000143015467554793,-0.000143015467554793,-0.000143015467554793,-0.000143015467554793,-0.000143015467554793,0.0,0.0,0.0,0.998743447904854,1.0038961061
11,2021-01-25,0.9988878005359382,0.9914941072684625,1.0088509584813,0.9988878005359382,0.9988878005359382,0.001463209632413129,0.001463209632413129,0.001463209632413129,0.001463209632413129,0.001463209632413129,0.001463209632413129,0.0,0.0,0.0,1.0003510101683513,0.9988280192
12,2021-01-26,0.9988882462571147,0.9916447243304957,1.0083590958814155,0.9988882462571147,0.9988882462571147,0.001023993151352158,0.001023993151352158,0.001023993151352158,0.001023993151352158,0.001023993151352158,0.001023993151352158,0.0,0.0,0.0,0.9999122394084669,0.9912080423
13,2021-01-27,0.998888691978291,0.9899111431412561,1.007199778834307,0.998888691978291,0.998888691978291,-0.0001744617742499806,-0.0001744617742499806,-0.0001744617742499806,-0.0001744617742499806,-0.0001744617742499806,-0.0001744617742499806,0.0,0.0,0.0,0.998714230204041,0.9979563683
14,2021-01-28,0.9988891376994675,0.9888539161465605,1.0065969986819556,0.9988891376994675,0.9988891376994675,-0.0011791974575122654,-0.0011791974575122654,-0.0011791974575122654,-0.0011791974575122654,-0.0011791974575122654,-0.0011791974575122654,0.0,0.0,0.0,0.9977099402419553,0.9986474705
15,2021-01-29,0.9988903228813387,0.9902199189661425,1.007879214310605,0.9988903228813387,0.9988903228813387,-0.00014301546755297382,-0.00014301546755297382,-0.00014301546755297382,-0.00014301546755297382,-0.00014301546755297382,-0.00014301546755297382,0.0,0.0,0.0,0.9987473074137857,0.9989183592
16,2021-05-04,0.9990029151591036,0.9916119870282433,1.0086496014714215,0.9990029151591036,0.9990029151591036,0.001023993151354447,0.001023993151354447,0.001023993151354447,0.001023993151354447,0.001023993151354447,0.001023993151354447,0.0,0.0,0.0,1.000026908310458,0.9987078988
17,2021-05-26,0.9990289891602702,0.9899686436116897,1.0081818265793951,0.9990289891602702,0.9990289891602702,-0.00017446177425108108,-0.00017446177425108108,-0.00017446177425108108,-0.00017446177425108108,-0.00017446177425108108,-0.00017446177425108108,0.0,0.0,0.0,0.9988545273860191,0.9993092054
18,2021-05-27,0.9990301743421414,0.9898086227968118,1.006822216157275,0.9990301743421414,0.9990301743421414,-0.0011791974575122643,-0.0011791974575122643,-0.0011791974575122643,-0.0011791974575122643,-0.0011791974575122643,-0.0011791974575122643,0.0,0.0,0.0,0.9978509768846291,0.9757673926
19,2021-05-28,0.9990313595240126,0.9897004961181363,1.0067495229643604,0.9990313595240126,0.9990313595240126,-0.0001430154675525893,-0.0001430154675525893,-0.0001430154675525893,-0.0001430154675525893,-0.0001430154675525893,-0.0001430154675525893,0.0,0.0,0.0,0.99888834405646,0.9982861212
20,2021-06-02,0.9990372854333687,0.9899504251507336,1.0074301529718312,0.9990372854333687,0.9990372854333687,-0.00017446177425239136,-0.00017446177425239136,-0.00017446177425239136,-0.00017446177425239136,-0.00017446177425239136,-0.00017446177425239136,0.0,0.0,0.0,0.9988628236591163,1.0010973514
21,2021-06-04,0.9990396557971111,0.9893433803909626,1.007635989446999,0.9990396557971111,0.9990396557971111,-0.00014301546755482697,-0.00014301546755482697,-0.00014301546755482697,-0.00014301546755482697,-0.00014301546755482697,-0.00014301546755482697,0.0,0.0,0.0,0.9988966403295563,0.9971713362
22,2021-06-07,0.9990432113427247,0.9914509331632221,1.009544920721423,0.9990432113427247,0.9990432113427247,0.0014632096324160401,0.0014632096324160401,0.0014632096324160401,0.0014632096324160401,0.0014632096324160401,0.0014632096324160401,0.0,0.0,0.0,1.0005064209751406,0.9983470185
23,2021-06-08,0.9990443965242297,0.9911788951456006,1.0086822978198016,0.9990443965242297,0.9990443965242297,0.0010239931513548724,0.0010239931513548724,0.0010239931513548724,0.0010239931513548724,0.0010239931513548724,0.0010239931513548724,0.0,0.0,0.0,1.0000683896755846,0.9950270479
24,2021-06-09,0.9990455817057348,0.9896118084286909,1.0076557528516668,0.9990455817057348,0.9990455817057348,-0.0001744617742530782,-0.0001744617742530782,-0.0001744617742530782,-0.0001744617742530782,-0.0001744617742530782,-0.0001744617742530782,0.0,0.0,0.0,0.9988711199314817,1.0050277517
25,2021-06-10,0.9990467668872396,0.9889473796455761,1.0061596787870664,0.9990467668872396,0.9990467668872396,-0.0011791974575107883,-0.0011791974575107883,-0.0011791974575107883,-0.0011791974575107883,-0.0011791974575107883,-0.0011791974575107883,0.0,0.0,0.0,0.9978675694297288,0.9981210712
26,2021-06-11,0.9990479520687446,0.9907449770424054,1.0078113946447227,0.9990479520687446,0.9990479520687446,-0.00014301546755300786,-0.00014301546755300786,-0.00014301546755300786,-0.00014301546755300786,-0.00014301546755300786,-0.00014301546755300786,0.0,0.0,0.0,0.9989049366011916,0.9996937375
27,2021-06-14,0.9990515076132596,0.992012646758945,1.0098444834521991,0.9990515076132596,0.9990515076132596,0.0014632096324173356,0.0014632096324173356,0.0014632096324173356,0.0014632096324173356,0.0014632096324173356,0.0014632096324173356,0.0,0.0,0.0,1.000514717245677,1.009949281
28,2021-06-16,0.9990538779762697,0.989378283602031,1.0076612837184888,0.9990538779762697,0.9990538779762697,-0.00017446177425376515,-0.00017446177425376515,-0.00017446177425376515,-0.00017446177425376515,-0.00017446177425376515,-0.00017446177425376515,0.0,0.0,0.0,0.9988794162020159,1.0000440149
29,2021-06-17,0.9990550631577745,0.989055711612982,1.0072248893871278,0.9990550631577745,0.9990550631577745,-0.0011791974575137416,-0.0011791974575137416,-0.0011791974575137416,-0.0011791974575137416,-0.0011791974575137416,-0.0011791974575137416,0.0,0.0,0.0,0.9978758657002608,0.9977900684
30,2021-06-21,0.9989522284168936,0.9918190670325099,1.0090372260118423,0.9989522284168936,0.9989522284168936,0.001463209632418631,0.001463209632418631,0.001463209632418631,0.001463209632418631,0.001463209632418631,0.001463209632418631,0.0,0.0,0.0,1.0004154380493122,1.0134868814
31,2021-06-22,0.9989265197316733,0.9910509912022712,1.008039744766357,0.9989265197316733,0.9989265197316733,0.0010239931513583355,0.0010239931513583355,0.0010239931513583355,0.0010239931513583355,0.0010239931513583355,0.0010239931513583355,0.0,0.0,0.0,0.9999505128830317,1.0178206854
32,2021-06-23,0.9989008110464531,0.9899804036522204,1.0071951435313318,0.9989008110464531,0.9989008110464531,-0.0001744617742556988,-0.0001744617742556988,-0.0001744617742556988,-0.0001744617742556988,-0.0001744617742556988,-0.0001744617742556988,0.0,0.0,0.0,0.9987263492721974,0.9977304521
33,2021-06-24,0.9988751023612329,0.9886501759502585,1.005846766455276,0.9988751023612329,0.9988751023612329,-0.0011791974575130035,-0.0011791974575130035,-0.0011791974575130035,-0.0011791974575130035,-0.0011791974575130035,-0.0011791974575130035,0.0,0.0,0.0,0.9976959049037198,0.9909633196
34,2021-06-25,0.9988493936760127,0.9902071518802524,1.0077600891710417,0.9988493936760127,0.9988493936760127,-0.00014301546755481688,-0.00014301546755481688,-0.00014301546755481688,-0.00014301546755481688,-0.00014301546755481688,-0.00014301546755481688,0.0,0.0,0.0,0.9987063782084579,0.9991433188
