,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_주식회사 아이티엠코퍼레이션건축사사무소,y
22,2021-06-09,0.9947997603844219,0.9818103970172458,1.0047092087266776,0.9947997603844219,0.9947997603844219,-0.0013969107106117649,-0.0013969107106117649,-0.0013969107106117649,-0.0013969107106117649,-0.0013969107106117649,-0.0013969107106117649,0.0,0.0,0.0,0.9934028496738101,0.9927713321
23,2021-06-11,0.9949456755511819,0.9838636035572327,1.0067088269753823,0.9949456755511819,0.9949456755511819,0.00011897972704176983,0.00011897972704176983,0.00011897972704176983,0.00011897972704176983,0.00011897972704176983,0.00011897972704176983,0.0,0.0,0.0,0.9950646552782236,0.9988490171
24,2021-06-14,0.9951645255149144,0.9844241595345238,1.0072446042559484,0.9951645255149144,0.9951645255149144,0.0007116947518609223,0.0007116947518609223,0.0007116947518609223,0.0007116947518609223,0.0007116947518609223,0.0007116947518609223,0.0,0.0,0.0,0.9958762202667754,0.9994316883
25,2021-06-16,0.9953104254907361,0.981211861035149,1.0056097779223405,0.9953104254907361,0.9953104254907361,-0.001396910710611333,-0.001396910710611333,-0.001396910710611333,-0.001396910710611333,-0.001396910710611333,-0.001396910710611333,0.0,0.0,0.0,0.9939135147801248,0.9995643381
26,2021-06-17,0.995383375478647,0.9830661412684186,1.006572483910509,0.995383375478647,0.995383375478647,-0.0002828663909745928,-0.0002828663909745928,-0.0002828663909745928,-0.0002828663909745928,-0.0002828663909745928,-0.0002828663909745928,0.0,0.0,0.0,0.9951005090876723,1.0097031448
27,2021-06-21,0.9956751754302904,0.9845612998783948,1.008136464772754,0.9956751754302904,0.9956751754302904,0.0007116947518603274,0.0007116947518603274,0.0007116947518603274,0.0007116947518603274,0.0007116947518603274,0.0007116947518603274,0.0,0.0,0.0,0.9963868701821507,0.9976961343
28,2021-06-22,0.9957481254182012,0.9833656094378862,1.008584183924457,0.9957481254182012,0.9957481254182012,-3.540651748470643e-05,-3.540651748470643e-05,-3.540651748470643e-05,-3.540651748470643e-05,-3.540651748470643e-05,-3.540651748470643e-05,0.0,0.0,0.0,0.9957127189007166,0.997852913
29,2021-06-23,0.9958210753000803,0.9819514952283414,1.0059240328417316,0.9958210753000803,0.9958210753000803,-0.0013969107106123807,-0.0013969107106123807,-0.0013969107106123807,-0.0013969107106123807,-0.0013969107106123807,-0.0013969107106123807,0.0,0.0,0.0,0.9944241645894679,0.9913309222
30,2021-06-24,0.9958940251819595,0.9841957594673453,1.0086168466668088,0.9958940251819595,0.9958940251819595,-0.0002828663909737544,-0.0002828663909737544,-0.0002828663909737544,-0.0002828663909737544,-0.0002828663909737544,-0.0002828663909737544,0.0,0.0,0.0,0.9956111587909857,0.9913311948
31,2021-06-25,0.9959669750638388,0.9836864826951921,1.0076439370725465,0.9959669750638388,0.9959669750638388,0.00011897972704126077,0.00011897972704126077,0.00011897972704126077,0.00011897972704126077,0.00011897972704126077,0.00011897972704126077,0.0,0.0,0.0,0.99608595479088,0.9913349907
32,2021-06-30,0.9963317244732346,0.9827832475103954,1.0076352056205875,0.9963317244732346,0.9963317244732346,-0.001396910710611949,-0.001396910710611949,-0.001396910710611949,-0.001396910710611949,-0.001396910710611949,-0.001396910710611949,0.0,0.0,0.0,0.9949348137626226,0.9913329024
33,2021-07-01,0.9964046743551137,0.9834006745169404,1.0079178900080643,0.9964046743551137,0.9964046743551137,-0.00028286639097291593,-0.00028286639097291593,-0.00028286639097291593,-0.00028286639097291593,-0.00028286639097291593,-0.00028286639097291593,0.0,0.0,0.0,0.9961218079641407,0.9972020261
34,2021-07-02,0.9964776242369928,0.9846728383660047,1.0088656091679409,0.9964776242369928,0.9964776242369928,0.00011897972704169932,0.00011897972704169932,0.00011897972704169932,0.00011897972704169932,0.00011897972704169932,0.00011897972704169932,0.0,0.0,0.0,0.9965966039640345,0.9912903907
35,2021-07-05,0.9966964738759978,0.9862231372932453,1.010543800032116,0.9966964738759978,0.9966964738759978,0.0007116947518619711,0.0007116947518619711,0.0007116947518619711,0.0007116947518619711,0.0007116947518619711,0.0007116947518619711,0.0,0.0,0.0,0.9974081686278597,0.997464
36,2021-07-06,0.9967694237556662,0.9843103209773011,1.0087677612420107,0.9967694237556662,0.9967694237556662,-3.540651748614448e-05,-3.540651748614448e-05,-3.540651748614448e-05,-3.540651748614448e-05,-3.540651748614448e-05,-3.540651748614448e-05,0.0,0.0,0.0,0.9967340172381801,0.9907923
37,2021-07-07,0.9968423736353346,0.983768542848487,1.0077108642233823,0.9968423736353346,0.9968423736353346,-0.0013969107106122569,-0.0013969107106122569,-0.0013969107106122569,-0.0013969107106122569,-0.0013969107106122569,-0.0013969107106122569,0.0,0.0,0.0,0.9954454629247224,0.9954001
38,2021-07-12,0.9972071230336762,0.9860013800947723,1.0097114409627612,0.9972071230336762,0.9972071230336762,0.0007116947518613763,0.0007116947518613763,0.0007116947518613763,0.0007116947518613763,0.0007116947518613763,0.0007116947518613763,0.0,0.0,0.0,0.9979188177855376,0.9916762525
39,2021-07-13,0.9972800729133445,0.9860549328008111,1.0087450710426924,0.9972800729133445,0.9972800729133445,-3.5406517486863486e-05,-3.5406517486863486e-05,-3.5406517486863486e-05,-3.5406517486863486e-05,-3.5406517486863486e-05,-3.5406517486863486e-05,0.0,0.0,0.0,0.9972446663958576,0.9922015
40,2021-07-16,0.9974989222291164,0.9848822247757043,1.008783793137754,0.9974989222291164,0.9974989222291164,0.00011897972704257666,0.00011897972704257666,0.00011897972704257666,0.00011897972704257666,0.00011897972704257666,0.00011897972704257666,0.0,0.0,0.0,0.997617901956159,0.9913369157
41,2021-07-19,0.9977177715448883,0.9875628847973524,1.010310452188003,0.9977177715448883,0.9977177715448883,0.0007116947518618709,0.0007116947518618709,0.0007116947518618709,0.0007116947518618709,0.0007116947518618709,0.0007116947518618709,0.0,0.0,0.0,0.9984294662967501,0.9913368
42,2021-07-20,0.9977907213168121,0.9856467424397841,1.0098667205273466,0.9977907213168121,0.9977907213168121,-3.540651748896108e-05,-3.540651748896108e-05,-3.540651748896108e-05,-3.540651748896108e-05,-3.540651748896108e-05,-3.540651748896108e-05,0.0,0.0,0.0,0.9977553147993231,0.9988646322
43,2021-07-23,0.9980095706325841,0.9862154906376249,1.0091972921480614,0.9980095706325841,0.9980095706325841,0.00011897972704219422,0.00011897972704219422,0.00011897972704219422,0.00011897972704219422,0.00011897972704219422,0.00011897972704219422,0.0,0.0,0.0,0.9981285503596263,0.9988629
44,2021-07-27,0.9983013697202798,0.9854152552018451,1.009824751743489,0.9983013697202798,0.9983013697202798,-3.540651748830153e-05,-3.540651748830153e-05,-3.540651748830153e-05,-3.540651748830153e-05,-3.540651748830153e-05,-3.540651748830153e-05,0.0,0.0,0.0,0.9982659632027915,1.0044576148
45,2021-07-29,0.9984472692641277,0.9864658649053729,1.0104266466883405,0.9984472692641277,0.9984472692641277,-0.0002828663909741913,-0.0002828663909741913,-0.0002828663909741913,-0.0002828663909741913,-0.0002828663909741913,-0.0002828663909741913,0.0,0.0,0.0,0.9981644028731536,1.0057760521
46,2021-07-30,0.9984891018536842,0.9870090063400897,1.0100495889817644,0.9984891018536842,0.9984891018536842,0.00011897972704124649,0.00011897972704124649,0.00011897972704124649,0.00011897972704124649,0.00011897972704124649,0.00011897972704124649,0.0,0.0,0.0,0.9986080815807254,1.0057761218
47,2021-08-02,0.9986145996223538,0.987900008694603,1.0113934844796284,0.9986145996223538,0.9986145996223538,0.0007116947518606813,0.0007116947518606813,0.0007116947518606813,0.0007116947518606813,0.0007116947518606813,0.0007116947518606813,0.0,0.0,0.0,0.9993262943742145,0.9987749554
48,2021-08-03,0.9986564322119102,0.9870526954148786,1.0106857471501536,0.9986564322119102,0.9986564322119102,-3.540651749039918e-05,-3.540651749039918e-05,-3.540651749039918e-05,-3.540651749039918e-05,-3.540651749039918e-05,-3.540651749039918e-05,0.0,0.0,0.0,0.9986210256944199,1.0044611
49,2021-08-09,0.9989074277492492,0.987080977088444,1.0114681675050177,0.9989074277492492,0.9989074277492492,0.0007116947518618305,0.0007116947518618305,0.0007116947518618305,0.0007116947518618305,0.0007116947518618305,0.0007116947518618305,0.0,0.0,0.0,0.9996191225011111,0.9992966205
50,2021-08-10,0.9989492603388057,0.9865975205941993,1.0105217577713401,0.9989492603388057,0.9989492603388057,-3.540651748542989e-05,-3.540651748542989e-05,-3.540651748542989e-05,-3.540651748542989e-05,-3.540651748542989e-05,-3.540651748542989e-05,0.0,0.0,0.0,0.9989138538213203,1.0113052
51,2021-08-19,0.9993257536448141,0.9869186511784752,1.0101540290564506,0.9993257536448141,0.9993257536448141,-0.0002828663909716311,-0.0002828663909716311,-0.0002828663909716311,-0.0002828663909716311,-0.0002828663909716311,-0.0002828663909716311,0.0,0.0,0.0,0.9990428872538425,1.0050904413
52,2021-08-25,0.9993469448774821,0.9849039805736497,1.0096199421497862,0.9993469448774821,0.9993469448774821,-0.0013969107106113958,-0.0013969107106113958,-0.0013969107106113958,-0.0013969107106113958,-0.0013969107106113958,-0.0013969107106113958,0.0,0.0,0.0,0.9979500341668707,0.9994247607
53,2021-08-26,0.9993504767495934,0.9867805496896339,1.0114569657191754,0.9993504767495934,0.9993504767495934,-0.00028286639097546646,-0.00028286639097546646,-0.00028286639097546646,-0.00028286639097546646,-0.00028286639097546646,-0.00028286639097546646,0.0,0.0,0.0,0.999067610358618,0.9994249442
54,2021-08-27,0.9993540086217048,0.9869870638351127,1.011135618982546,0.9993540086217048,0.9993540086217048,0.00011897972704135897,0.00011897972704135897,0.00011897972704135897,0.00011897972704135897,0.00011897972704135897,0.00011897972704135897,0.0,0.0,0.0,0.9994729883487461,1.0006222
55,2021-08-30,0.9993646042380387,0.9881909146803229,1.0115621399625556,0.9993646042380387,0.9993646042380387,0.0007116947518617903,0.0007116947518617903,0.0007116947518617903,0.0007116947518617903,0.0007116947518617903,0.0007116947518617903,0.0,0.0,0.0,1.0000762989899006,1.0009266377
56,2021-09-01,0.9993716679822614,0.9861723922124607,1.0099137624767487,0.9993716679822614,0.9993716679822614,-0.001396910710612444,-0.001396910710612444,-0.001396910710612444,-0.001396910710612444,-0.001396910710612444,-0.001396910710612444,0.0,0.0,0.0,0.997974757271649,1.0009311
57,2021-09-03,0.9993787316561893,0.9876746918528493,1.0111955355454196,0.9993787316561893,0.9993787316561893,0.0001189797270426186,0.0001189797270426186,0.0001189797270426186,0.0001189797270426186,0.0001189797270426186,0.0001189797270426186,0.0,0.0,0.0,0.999497711383232,0.9918832
58,2021-09-06,0.9993893271670813,0.9886416681306504,1.0119284465594585,0.9993893271670813,0.9993893271670813,0.0007116947518622846,0.0007116947518622846,0.0007116947518622846,0.0007116947518622846,0.0007116947518622846,0.0007116947518622846,0.0,0.0,0.0,1.0001010219189437,1.0025494
59,2021-09-07,0.9993928590040452,0.9877238636738922,1.0112238668293823,0.9993928590040452,0.9993928590040452,-3.540651748830593e-05,-3.540651748830593e-05,-3.540651748830593e-05,-3.540651748830593e-05,-3.540651748830593e-05,-3.540651748830593e-05,0.0,0.0,0.0,0.9993574524865568,1.0025483
60,2021-09-08,0.9993963908410092,0.9868037144111523,1.0101831193161022,0.9993963908410092,0.9993963908410092,-0.0013969107106120118,-0.0013969107106120118,-0.0013969107106120118,-0.0013969107106120118,-0.0013969107106120118,-0.0013969107106120118,0.0,0.0,0.0,0.9979994801303972,0.9969478821
61,2021-09-16,0.999424645536721,0.9873635506939473,1.011326397824104,0.999424645536721,0.999424645536721,-0.00028286639097290634,-0.00028286639097290634,-0.00028286639097290634,-0.00028286639097290634,-0.00028286639097290634,-0.00028286639097290634,0.0,0.0,0.0,0.9991417791457481,0.9995476
62,2021-09-17,0.999428177373685,0.9871548433640117,1.0112278032606972,0.999428177373685,0.999428177373685,0.00011897972704128843,0.00011897972704128843,0.00011897972704128843,0.00011897972704128843,0.00011897972704128843,0.00011897972704128843,0.0,0.0,0.0,0.9995471571007263,0.9959819
63,2021-09-27,0.9994634957143959,0.9875067455604113,1.0115022297552945,0.9994634957143959,0.9994634957143959,0.0007116947518622443,0.0007116947518622443,0.0007116947518622443,0.0007116947518622443,0.0007116947518622443,0.0007116947518622443,0.0,0.0,0.0,1.0001751904662581,1.0005206
64,2021-09-28,0.9994670275484668,0.9860826078910548,1.0116557911748558,0.9994670275484668,0.9994670275484668,-3.5406517487531856e-05,-3.5406517487531856e-05,-3.5406517487531856e-05,-3.5406517487531856e-05,-3.5406517487531856e-05,-3.5406517487531856e-05,0.0,0.0,0.0,0.9994316210309793,1.0005208
65,2021-09-29,0.999470559382538,0.9865788429864246,1.009627848789365,0.999470559382538,0.999470559382538,-0.0013969107106121673,-0.0013969107106121673,-0.0013969107106121673,-0.0013969107106121673,-0.0013969107106121673,-0.0013969107106121673,0.0,0.0,0.0,0.9980736486719258,0.9880194
66,2021-09-30,0.999474091216609,0.9871445283354247,1.0108001137491953,0.999474091216609,0.999474091216609,-0.0002828663909711845,-0.0002828663909711845,-0.0002828663909711845,-0.0002828663909711845,-0.0002828663909711845,-0.0002828663909711845,0.0,0.0,0.0,0.9991912248256378,0.9880196
67,2021-10-01,0.9994776230506802,0.9874794222585334,1.0124602888202816,0.9994776230506802,0.9994776230506802,0.00011897972704216572,0.00011897972704216572,0.00011897972704216572,0.00011897972704216572,0.00011897972704216572,0.00011897972704216572,0.0,0.0,0.0,0.9995966027777223,0.9880191
68,2021-10-07,0.9994988140551067,0.9866658837260572,1.0117574256946615,0.9994988140551067,0.9994988140551067,-0.00028286639097039104,-0.00028286639097039104,-0.00028286639097039104,-0.00028286639097039104,-0.00028286639097039104,-0.00028286639097039104,0.0,0.0,0.0,0.9992159476641362,0.9927765
69,2021-10-08,0.9995070371564353,0.9881484150827377,1.0110826195822866,0.9995070371564353,0.9995070371564353,0.00011897972704039687,0.00011897972704039687,0.00011897972704039687,0.00011897972704039687,0.00011897972704039687,0.00011897972704039687,0.0,0.0,0.0,0.9996260168834757,1.0031821553
70,2021-10-12,0.9995399295617503,0.9866257327656175,1.0114004803879162,0.9995399295617503,0.9995399295617503,-3.540651748896993e-05,-3.540651748896993e-05,-3.540651748896993e-05,-3.540651748896993e-05,-3.540651748896993e-05,-3.540651748896993e-05,0.0,0.0,0.0,0.9995045230442613,0.9952068837
71,2021-10-14,0.9995563757644077,0.9876466556869132,1.0120227030050055,0.9995563757644077,0.9995563757644077,-0.0002828663909741815,-0.0002828663909741815,-0.0002828663909741815,-0.0002828663909741815,-0.0002828663909741815,-0.0002828663909741815,0.0,0.0,0.0,0.9992735093734335,1.0059507
72,2021-10-18,0.9995892681697225,0.9884873033882156,1.01199195923048,0.9995892681697225,0.9995892681697225,0.0007116947518615493,0.0007116947518615493,0.0007116947518615493,0.0007116947518615493,0.0007116947518615493,0.0007116947518615493,0.0,0.0,0.0,1.000300962921584,1.0059499
73,2021-10-19,0.9995974912710512,0.9870408145056402,1.011827165657458,0.9995974912710512,0.9995974912710512,-3.5406517485379254e-05,-3.5406517485379254e-05,-3.5406517485379254e-05,-3.5406517485379254e-05,-3.5406517485379254e-05,-3.5406517485379254e-05,0.0,0.0,0.0,0.9995620847535659,1.0060245303000002
74,2021-10-21,0.9996139374977806,0.9870899924185237,1.0120912889196516,0.9996139374977806,0.9996139374977806,-0.00028286639097334316,-0.00028286639097334316,-0.00028286639097334316,-0.00028286639097334316,-0.00028286639097334316,-0.00028286639097334316,0.0,0.0,0.0,0.9993310711068073,1.0061947
75,2021-10-25,0.9996468299512393,0.9881202591875384,1.0128971966374736,0.9996468299512393,0.9996468299512393,0.0007116947518626983,0.0007116947518626983,0.0007116947518626983,0.0007116947518626983,0.0007116947518626983,0.0007116947518626983,0.0,0.0,0.0,1.000358524703102,1.0063781
76,2021-10-26,0.999655053064604,0.9883028567449469,1.0111792310829313,0.999655053064604,0.999655053064604,-3.5406517484719714e-05,-3.5406517484719714e-05,-3.5406517484719714e-05,-3.5406517484719714e-05,-3.5406517484719714e-05,-3.5406517484719714e-05,0.0,0.0,0.0,0.9996196465471193,1.0047418
77,2021-10-28,0.9996714992913335,0.9875386574405611,1.0119375921799758,0.9996714992913335,0.9996714992913335,-0.0002828663909725048,-0.0002828663909725048,-0.0002828663909725048,-0.0002828663909725048,-0.0002828663909725048,-0.0002828663909725048,0.0,0.0,0.0,0.999388632900361,0.9908453
78,2021-10-29,0.999679722404698,0.9884814707292504,1.0132557311817945,0.999679722404698,0.999679722404698,0.00011897972704171268,0.00011897972704171268,0.00011897972704171268,0.00011897972704171268,0.00011897972704171268,0.00011897972704171268,0.0,0.0,0.0,0.9997987021317397,0.9908456
79,2021-11-02,0.999712614858157,0.9880859159553755,1.0121679695933357,0.999712614858157,0.999712614858157,-3.5406517486817354e-05,-3.5406517486817354e-05,-3.5406517486817354e-05,-3.5406517486817354e-05,-3.5406517486817354e-05,-3.5406517486817354e-05,0.0,0.0,0.0,0.9996772083406702,1.0059489
80,2021-11-03,0.9997210359560535,0.9863273358386571,1.0097342362672037,0.9997210359560535,0.9997210359560535,-0.0013969107106122272,-0.0013969107106122272,-0.0013969107106122272,-0.0013969107106122272,-0.0013969107106122272,-0.0013969107106122272,0.0,0.0,0.0,0.9983241252454413,0.9986233934
81,2021-11-04,0.9997294570539503,0.9865552606851443,1.0115681452662713,0.9997294570539503,0.9997294570539503,-0.00028286639097634017,-0.00028286639097634017,-0.00028286639097634017,-0.00028286639097634017,-0.00028286639097634017,-0.00028286639097634017,0.0,0.0,0.0,0.999446590662974,0.9986242
82,2021-11-05,0.9997378781518471,0.9870285144848127,1.0117444079229472,0.9997378781518471,0.9997378781518471,0.00011897972704133034,0.00011897972704133034,0.00011897972704133034,0.00011897972704133034,0.00011897972704133034,0.00011897972704133034,0.0,0.0,0.0,0.9998568578788884,1.0031738
83,2021-11-08,0.9997631414455372,0.9890064463355651,1.0118729826178892,0.9997631414455372,0.9997631414455372,0.0007116947518615087,0.0007116947518615087,0.0007116947518615087,0.0007116947518615087,0.0007116947518615087,0.0007116947518615087,0.0,0.0,0.0,1.0004748361973987,0.9988784186
84,2021-11-09,0.9997715625434339,0.9881934274173695,1.0116167652586874,0.9997715625434339,0.9997715625434339,-3.5406517487536254e-05,-3.5406517487536254e-05,-3.5406517487536254e-05,-3.5406517487536254e-05,-3.5406517487536254e-05,-3.5406517487536254e-05,0.0,0.0,0.0,0.9997361560259463,0.99862
85,2021-11-10,0.9997799836413307,0.9869652642351658,1.0105059200000137,0.9997799836413307,0.9997799836413307,-0.0013969107106117666,-0.0013969107106117666,-0.0013969107106117666,-0.0013969107106117666,-0.0013969107106117666,-0.0013969107106117666,0.0,0.0,0.0,0.9983830729307189,0.998629422
86,2021-11-11,0.9997886991749906,0.9883099340784929,1.011682650823238,0.9997886991749906,0.9997886991749906,-0.00028286639097545676,-0.00028286639097545676,-0.00028286639097545676,-0.00028286639097545676,-0.00028286639097545676,-0.00028286639097545676,0.0,0.0,0.0,0.9995058327840152,0.9890255
87,2021-11-12,0.9997974147086506,0.9883683602759729,1.0121233644943577,0.9997974147086506,0.9997974147086506,0.00011897972704259013,0.00011897972704259013,0.00011897972704259013,0.00011897972704259013,0.00011897972704259013,0.00011897972704259013,0.0,0.0,0.0,0.9999163944356931,0.9890253
88,2021-11-15,0.9998235613096306,0.989183523344982,1.0116605239428846,0.9998235613096306,0.9998235613096306,0.0007116947518620032,0.0007116947518620032,0.0007116947518620032,0.0007116947518620032,0.0007116947518620032,0.0007116947518620032,0.0,0.0,0.0,1.0005352560614926,0.9971286
89,2021-11-24,0.9999020011125705,0.9864746075318638,1.0099043932697036,0.9999020011125705,0.9999020011125705,-0.0013969107106116428,-0.0013969107106116428,-0.0013969107106116428,-0.0013969107106116428,-0.0013969107106116428,-0.0013969107106116428,0.0,0.0,0.0,0.9985050904019589,1.0044812
90,2021-11-26,0.9999194321798905,0.9874692166927611,1.011380245376816,0.9999194321798905,0.9999194321798905,0.00011897972704125993,0.00011897972704125993,0.00011897972704125993,0.00011897972704125993,0.00011897972704125993,0.00011897972704125993,0.0,0.0,0.0,1.0000384119069319,1.0045494
91,2021-12-01,0.9999630098546013,0.9866907750489599,1.0098537042097795,0.9999630098546013,0.9999630098546013,-0.0013969107106119223,-0.0013969107106119223,-0.0013969107106119223,-0.0013969107106119223,-0.0013969107106119223,-0.0013969107106119223,0.0,0.0,0.0,0.9985660991439894,1.0027848
92,2021-12-07,1.0000153030642542,0.9875597962854072,1.0123355557977258,1.0000153030642542,1.0000153030642542,-3.540651748472419e-05,-3.540651748472419e-05,-3.540651748472419e-05,-3.540651748472419e-05,-3.540651748472419e-05,-3.540651748472419e-05,0.0,0.0,0.0,0.9999798965467696,1.0048732
93,2021-12-08,1.0000240185991964,0.9870025757416667,1.0107112029859653,1.0000240185991964,1.0000240185991964,-0.0013969107106114901,-0.0013969107106114901,-0.0013969107106114901,-0.0013969107106114901,-0.0013969107106114901,-0.0013969107106114901,0.0,0.0,0.0,0.9986271078885849,0.998046
94,2021-12-09,1.0000327341341384,0.9875667535281987,1.011538300316402,1.0000327341341384,1.0000327341341384,-0.0002828663909720582,-0.0002828663909720582,-0.0002828663909720582,-0.0002828663909720582,-0.0002828663909720582,-0.0002828663909720582,0.0,0.0,0.0,0.9997498677431663,1.0022508
95,2021-12-10,1.0000414496690806,0.9878595998065677,1.0133755852937085,1.0000414496690806,1.0000414496690806,0.00011897972704213723,0.00011897972704213723,0.00011897972704213723,0.00011897972704213723,0.00011897972704213723,0.00011897972704213723,0.0,0.0,0.0,1.0001604293961228,1.002254576
96,2021-12-13,1.0000675962739072,0.9887907776688659,1.0128524984525422,1.0000675962739072,1.0000675962739072,0.0007116947518631122,0.0007116947518631122,0.0007116947518631122,0.0007116947518631122,0.0007116947518631122,0.0007116947518631122,0.0,0.0,0.0,1.0007792910257702,1.0018326335
97,2021-12-16,1.0000937429639838,0.987709400418605,1.0121000738159698,1.0000937429639838,1.0000937429639838,-0.0002828663909712198,-0.0002828663909712198,-0.0002828663909712198,-0.0002828663909712198,-0.0002828663909712198,-0.0002828663909712198,0.0,0.0,0.0,0.9998108765730126,1.0021111759
98,2021-12-17,1.0001024585273426,0.9877261305067262,1.0113763301427223,1.0001024585273426,1.0001024585273426,0.00011897972704175483,0.00011897972704175483,0.00011897972704175483,0.00011897972704175483,0.00011897972704175483,0.00011897972704175483,0.0,0.0,0.0,1.0002214382543844,1.002140502
99,2021-12-20,1.0001286052174192,0.9891668780302866,1.0123060021205874,1.0001286052174192,1.0001286052174192,0.0007116947518607732,0.0007116947518607732,0.0007116947518607732,0.0007116947518607732,0.0007116947518607732,0.0007116947518607732,0.0,0.0,0.0,1.00084029996928,0.9907343242
100,2021-12-24,1.0001634674708546,0.9880761243884532,1.012531761370706,1.0001634674708546,1.0001634674708546,0.00011897972704301446,0.00011897972704301446,0.00011897972704301446,0.00011897972704301446,0.00011897972704301446,0.00011897972704301446,0.0,0.0,0.0,1.0002824471978977,1.0022602
101,2021-12-27,1.0001896141609312,0.9894126550230268,1.0130641378434526,1.0001896141609312,1.0001896141609312,0.0007116947518619226,0.0007116947518619226,0.0007116947518619226,0.0007116947518619226,0.0007116947518619226,0.0007116947518619226,0.0,0.0,0.0,1.0009013089127932,1.0031812
102,2021-12-30,1.0002157608510078,0.9871887740172811,1.0126535499604938,1.0002157608510078,1.0002157608510078,-0.000282866390974172,-0.000282866390974172,-0.000282866390974172,-0.000282866390974172,-0.000282866390974172,-0.000282866390974172,0.0,0.0,0.0,0.9999328944600336,1.0086259
103,2021-12-31,1.0002244764227421,0.9887858877758643,1.0121078689322278,1.0002244764227421,1.0002244764227421,0.0001189797270426321,0.0001189797270426321,0.0001189797270426321,0.0001189797270426321,0.0001189797270426321,0.0001189797270426321,0.0,0.0,0.0,1.0003434561497848,1.0086261
104,2022-01-03,1.000250623137945,0.9892703184180172,1.0130754141580491,1.000250623137945,1.000250623137945,0.000711694751862417,0.000711694751862417,0.000711694751862417,0.000711694751862417,0.000711694751862417,0.000711694751862417,0.0,0.0,0.0,1.0009623178898075,0.9915771
105,2022-01-06,1.0002767698531483,0.9877246330631221,1.0117272261308394,1.0002767698531483,1.0002767698531483,-0.0002828663909733783,-0.0002828663909733783,-0.0002828663909733783,-0.0002828663909733783,-0.0002828663909733783,-0.0002828663909733783,0.0,0.0,0.0,0.9999939034621749,0.9918136
106,2022-01-07,1.0002854854248826,0.9879894987195511,1.0126478034006638,1.0002854854248826,1.0002854854248826,0.00011897972704224976,0.00011897972704224976,0.00011897972704224976,0.00011897972704224976,0.00011897972704224976,0.00011897972704224976,0.0,0.0,0.0,1.0004044651519248,0.9917044
107,2022-01-12,1.0003290632835544,0.9866684338197756,1.0116205248166121,1.0003290632835544,1.0003290632835544,-0.0013969107106122903,-0.0013969107106122903,-0.0013969107106122903,-0.0013969107106122903,-0.0013969107106122903,-0.0013969107106122903,0.0,0.0,0.0,0.9989321525729421,0.9923502
108,2022-01-14,1.0003464944252534,0.988665474089315,1.0116497154583715,1.0003464944252534,1.0003464944252534,0.00011897972704130188,0.00011897972704130188,0.00011897972704130188,0.00011897972704130188,0.00011897972704130188,0.00011897972704130188,0.0,0.0,0.0,1.0004654741522947,1.0053452
109,2022-01-17,1.0003726411378018,0.9893540174832439,1.0129196501943862,1.0003726411378018,1.0003726411378018,0.0007116947518612275,0.0007116947518612275,0.0007116947518612275,0.0007116947518612275,0.0007116947518612275,0.0007116947518612275,0.0,0.0,0.0,1.001084335889663,0.9921145
110,2022-01-18,1.0003813567086512,0.9886540849161328,1.012143125628431,1.0003813567086512,1.0003813567086512,-3.5406517487485724e-05,-3.5406517487485724e-05,-3.5406517487485724e-05,-3.5406517487485724e-05,-3.5406517487485724e-05,-3.5406517487485724e-05,0.0,0.0,0.0,1.0003459501911638,1.0021109
111,2022-01-21,1.0004075034211999,0.988539837508654,1.010741827299803,1.0004075034211999,1.0004075034211999,0.00011897972704174053,0.00011897972704174053,0.00011897972704174053,0.00011897972704174053,0.00011897972704174053,0.00011897972704174053,0.0,0.0,0.0,1.0005264831482417,1.0022278
112,2022-01-25,1.0004423657045978,0.988078431233926,1.0116930582470647,1.0004423657045978,1.0004423657045978,-3.540651748682621e-05,-3.540651748682621e-05,-3.540651748682621e-05,-3.540651748682621e-05,-3.540651748682621e-05,-3.540651748682621e-05,0.0,0.0,0.0,1.000406959187111,0.9921995
113,2022-01-28,1.0004685124171464,0.9886315184327458,1.0118884929390286,1.0004685124171464,1.0004685124171464,0.00011897972704217913,0.00011897972704217913,0.00011897972704217913,0.00011897972704217913,0.00011897972704217913,0.00011897972704217913,0.0,0.0,0.0,1.0005874921441886,1.0034114
114,2022-02-04,1.0005295210941976,0.9891969244734407,1.0110214454011794,1.0005295210941976,1.0005295210941976,0.00011897972704041042,0.00011897972704041042,0.00011897972704041042,0.00011897972704041042,0.00011897972704041042,0.00011897972704041042,0.0,0.0,0.0,1.000648500821238,1.0011085
115,2022-02-07,1.0005556676700766,0.9897124713141457,1.0130844832910313,1.0005556676700766,1.0005556676700766,0.0007116947518622763,0.0007116947518622763,0.0007116947518622763,0.0007116947518622763,0.0007116947518622763,0.0007116947518622763,0.0,0.0,0.0,1.0012673624219388,1.0012382
116,2022-02-08,1.0005643831953697,0.9884636011609985,1.0124659205528563,1.0005643831953697,1.0005643831953697,-3.5406517489642805e-05,-3.5406517489642805e-05,-3.5406517489642805e-05,-3.5406517489642805e-05,-3.5406517489642805e-05,-3.5406517489642805e-05,0.0,0.0,0.0,1.00052897667788,1.0097463
