,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat_(주)태원종합기술단건축사사무소,y
0,2021-01-04,0.9987443511835999,0.9908802979167964,1.0068397948629904,0.9987443511835999,0.9987443511835999,-0.00010484520882967304,-0.00010484520882967304,-0.00010484520882967304,-0.00010484520882967304,-0.00010484520882967304,-0.00010484520882967304,0.0,0.0,0.0,0.9986395059747702,0.9990645991
1,2021-01-06,0.9986699110838588,0.9913779251503568,1.0077660361291687,0.9986699110838588,0.9986699110838588,0.0007344467775846334,0.0007344467775846334,0.0007344467775846334,0.0007344467775846334,0.0007344467775846334,0.0007344467775846334,0.0,0.0,0.0,0.9994043578614434,1.0020757806
2,2021-01-07,0.9986326910339883,0.9902402375891287,1.0059137592938427,0.9986326910339883,0.9986326910339883,-0.0002446833276093794,-0.0002446833276093794,-0.0002446833276093794,-0.0002446833276093794,-0.0002446833276093794,-0.0002446833276093794,0.0,0.0,0.0,0.9983880077063789,0.9971692604
3,2021-01-08,0.9985954709841178,0.9904021982431723,1.00582864390215,0.9985954709841178,0.9985954709841178,-0.00025462435963764476,-0.00025462435963764476,-0.00025462435963764476,-0.00025462435963764476,-0.00025462435963764476,-0.00025462435963764476,0.0,0.0,0.0,0.9983408466244802,0.996349126
4,2021-01-11,0.9984838108345062,0.9901226785626472,1.0058695441380363,0.9984838108345062,0.9984838108345062,-0.00010484520883156389,-0.00010484520883156389,-0.00010484520883156389,-0.00010484520883156389,-0.00010484520883156389,-0.00010484520883156389,0.0,0.0,0.0,0.9983789656256746,0.995979767
5,2021-01-12,0.9984465907846356,0.991196106073669,1.007106604061663,0.9984465907846356,0.9984465907846356,0.0005347116431086841,0.0005347116431086841,0.0005347116431086841,0.0005347116431086841,0.0005347116431086841,0.0005347116431086841,0.0,0.0,0.0,0.9989813024277443,1.0099407233
6,2021-01-15,0.9983349306350239,0.9897626064437388,1.0059292614781323,0.9983349306350239,0.9983349306350239,-0.0002546243596376569,-0.0002546243596376569,-0.0002546243596376569,-0.0002546243596376569,-0.0002546243596376569,-0.0002546243596376569,0.0,0.0,0.0,0.9980803062753862,0.9959195898
7,2021-01-21,0.9981116103358006,0.9902741415049812,1.00537696806697,0.9981116103358006,0.9981116103358006,-0.0002446833276103627,-0.0002446833276103627,-0.0002446833276103627,-0.0002446833276103627,-0.0002446833276103627,-0.0002446833276103627,0.0,0.0,0.0,0.9978669270081902,0.9971752506
8,2021-01-22,0.99807439028593,0.9895782533334917,1.0060789234881253,0.99807439028593,0.99807439028593,-0.0002546243596380519,-0.0002546243596380519,-0.0002546243596380519,-0.0002546243596380519,-0.0002546243596380519,-0.0002546243596380519,0.0,0.0,0.0,0.997819765926292,0.9960237131
9,2021-01-25,0.9979627301161056,0.9902082546166876,1.0061452627899299,0.9979627301161056,0.9979627301161056,-0.00010484520883113838,-0.00010484520883113838,-0.00010484520883113838,-0.00010484520883113838,-0.00010484520883113838,-0.00010484520883113838,0.0,0.0,0.0,0.9978578849072745,0.9970606717
10,2021-01-26,0.9979255100594975,0.9905580983383548,1.0067447947745276,0.9979255100594975,0.9979255100594975,0.0005347116431091683,0.0005347116431091683,0.0005347116431091683,0.0005347116431091683,0.0005347116431091683,0.0005347116431091683,0.0,0.0,0.0,0.9984602217026066,0.9960585705
11,2021-01-27,0.9978882900028893,0.9906224359068794,1.0067666229189975,0.9978882900028893,0.9978882900028893,0.0007344467775850434,0.0007344467775850434,0.0007344467775850434,0.0007344467775850434,0.0007344467775850434,0.0007344467775850434,0.0,0.0,0.0,0.9986227367804743,1.0003725871
12,2021-01-28,0.9978510699462811,0.9898038148758125,1.0058931197482897,0.9978510699462811,0.9978510699462811,-0.00024468332761085434,-0.00024468332761085434,-0.00024468332761085434,-0.00024468332761085434,-0.00024468332761085434,-0.00024468332761085434,0.0,0.0,0.0,0.9976063866186703,0.9969336731
13,2021-01-29,0.9978138498896729,0.9891654028608533,1.00561170630966,0.9978138498896729,0.9978138498896729,-0.00025462435963770526,-0.00025462435963770526,-0.00025462435963770526,-0.00025462435963770526,-0.00025462435963770526,-0.00025462435963770526,0.0,0.0,0.0,0.9975592255300352,0.997217253
14,2021-04-28,0.994501264851546,0.987449622876376,1.0031761673276465,0.994501264851546,0.994501264851546,0.0007344467775819913,0.0007344467775819913,0.0007344467775819913,0.0007344467775819913,0.0007344467775819913,0.0007344467775819913,0.0,0.0,0.0,0.9952357116291279,1.0011112184
15,2021-05-03,0.9943151645685051,0.9860083821208802,1.001706528466371,0.9943151645685051,0.9943151645685051,-0.00010484520882957138,-0.00010484520882957138,-0.00010484520882957138,-0.00010484520882957138,-0.00010484520882957138,-0.00010484520882957138,0.0,0.0,0.0,0.9942103193596755,1.000043967
16,2021-05-04,0.9943746665028285,0.986476941824408,1.00280488233273,0.9943746665028285,0.9943746665028285,0.0005347116431079701,0.0005347116431079701,0.0005347116431079701,0.0005347116431079701,0.0005347116431079701,0.0005347116431079701,0.0,0.0,0.0,0.9949093781459364,1.0010325838999998
